id,place,company,text,capitalusd,capitalpound,capitalfr,capitalpeso,minerals,owns,owned,doutput,technology,loc,incor,name,role
1665,zacatecas,cia. restauradora del mineral de vetagrande s. a.,"president, lic. rodolfo f . villalpando, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,lic. rodolfo f . villalpando,president
1667,zacatecas,moctezuma mining co.,see special information (end of mining list.),,,,,,see special information (end of mining list.),,,,,,,
1667,zacatecas,moctezuma mining co.,"location, sombrerete, c/o cia. Min. asarco, s. a., see special information (end of mining list.)",,,,,,,,,,"location, sombrerete, c/o cia. Min. asarco, s. a., see special information (end of mining list.)",,,
1669,zacatecas,palenque mining co. s. a.,"organized, in 1924 in mexico., ",,,,,,,,,,,"organized, in 1924 in mexico., ",,
1670,zacatecas,palenque mining co. s. a.,"$77,000 u. s. c.","$77,000 u. s. c.",,,,,,,,,,,,
1671,zacatecas,palenque mining co. s. a.,"location, district of vetagrande, zac., ",,,,,,,,,,"location, district of vetagrande, zac., ",,,
1672,zacatecas,palenque mining co. s. a.,"p. o., zacatecas, zac., ",,,,,,,,,,"p. o., zacatecas, zac., ",,,
1673,zacatecas,palenque mining co. s. a.,"mexico city office, edifitio cidosa room 305 & 306, ",,,,,,,,,,"mexico city office, edifitio cidosa room 305 & 306, ",,,
1674,zacatecas,palenque mining co. s. a.,silver gold.,,,,,silver gold.,,,,,,,,
1675,zacatecas,palenque mining co. s. a.,"mill, in construction, ",,,,,,,,,,"mill, in construction, ",,,
1676,zacatecas,palenque mining co. s. a.,"flotation, ",,,,,,,,,flotation,,,,
1677,zacatecas,palenque mining co. s. a.,"daily output, 30 metric tons ., ",,,,,,,,30 metric tons .,,,,,
1678,zacatecas,palenque mining co. s. a.,"president, jose c. camu, mexico, d. f., ",,,,,,,,,,,,"jose c. camu, mexico, d. f.",president
1679,zacatecas,palenque mining co. s. a.,"vice pres, lic. gilberto ramos morales., ",,,,,,,,,,,,lic. gilberto ramos morales.,vice pres
1680,zacatecas,palenque mining co. s. a.,"ser. treas., ing. S. casias y cruz, ",,,,,,,,,,,,ing. S. casias y cruz,ser. treas.
1681,zacatecas,palenque mining co. s. a.,"superintendent, juan balanzategui, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,juan balanzategui,superintendent
1682,zacatecas,palenque mining co. s. a.,"foreman, s. moya gomez, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,s. moya gomez,foreman
1684,zacatecas,pittsburg bote mining co. s. a.,"organized, on september 10, 1925, ",,,,,,,,,,,"organized, on september 10, 1925, ",,
1685,zacatecas,pittsburg bote mining co. s. a.,"location, el bote, zac, ",,,,,,,,,,"location, el bote, zac, ",,,
1686,zacatecas,pittsburg bote mining co. s. a.,"p. o., apartado 7, zacatecas, zac, ",,,,,,,,,,"p. o., apartado 7, zacatecas, zac, ",,,
1687,zacatecas,pittsburg bote mining co. s. a.,"foreign office, 702 oliver bdg. pittsburgh, pa., ",,,,,,,,,,"foreign office, 702 oliver bdg. pittsburgh, pa., ",,,
1688,zacatecas,pittsburg bote mining co. s. a.,"gold, silver, lead",,,,,"gold, silver, lead",,,,,,,,
1688,zacatecas,pittsburg bote mining co. s. a.,this co. owns the bote mine.,,,,,,this co. owns the bote mine.,,,,,,,
1689,zacatecas,pittsburg bote mining co. s. a.,"mill name, el bote, ",,,,,,,,,,"mill name, el bote, ",,,
1690,zacatecas,pittsburg bote mining co. s. a.,"mill location, el bote, zac, ",,,,,,,,,,"mill location, el bote, zac, ",,,
1691,zacatecas,pittsburg bote mining co. s. a.,"concentration and cyanidation., ",,,,,,,,,concentration and cyanidation.,,,,
1692,zacatecas,pittsburg bote mining co. s. a.,this company is subsidiary of the carnegie metals co.,,,,,,this company is subsidiary of the carnegie metals co.,,,,,,,
1692,zacatecas,pittsburg bote mining co. s. a.,"daily output, 300 metric tons, ",,,,,,,,300 metric tons,,,,,
1693,zacatecas,pittsburg bote mining co. s. a.,"president, j. h. sanford, ",,,,,,,,,,,,j. h. sanford,president
1694,zacatecas,pittsburg bote mining co. s. a.,"vice pres, henry wyman, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,henry wyman,vice pres
1695,zacatecas,pittsburg bote mining co. s. a.,"secr. & treas., g. f. kinney, ",,,,,,,,,,,,g. f. kinney,secr. & treas.
1696,zacatecas,pittsburg bote mining co. s. a.,"attorney, g. borrego, ",,,,,,,,,,,,g. borrego,attorney
1697,zacatecas,pittsburg bote mining co. s. a.,"grl. mgr., henry wyman, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,henry wyman,grl. mgr.
1698,zacatecas,pittsburg bote mining co. s. a.,"business mgr., henry wyman, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,henry wyman,business mgr.
1699,zacatecas,pittsburg bote mining co. s. a.,"purch. agt., a.l. launer, ",,,,,,,,,,,,a.l. launer,purch. agt.
1700,zacatecas,pittsburg bote mining co. s. a.,"mine spt., gilbert luna, ",,,,,,,,,,,,gilbert luna,mine spt.
1701,zacatecas,pittsburg bote mining co. s. a.,"mill spt, j. a. travers., ",,,,,,,,,,,,j. a. travers.,mill spt
1702,zacatecas,pittsburg bote mining co. s. a.,"mech. Eng., e . h. heinrichs ., ",,,,,,,,,,,,e . h. heinrichs .,mech. Eng.
1703,zacatecas,pittsburg bote mining co. s. a.,"spt. of power, m . f . kocsis ., ",,,,,,,,,,,,m . f . kocsis .,spt. of power
1705,zacatecas,pittsburgh veta grande mining co. s. a.,"organized, on august 12, 1924, ",,,,,,,,,,,"organized, on august 12, 1924, ",,
1706,zacatecas,pittsburgh veta grande mining co. s. a.,"$300,000 oro nac.",,,,"$300,000 oro nac.",,,,,,,,,
1707,zacatecas,pittsburgh veta grande mining co. s. a.,"location & p. o., apartado 7, zacetecas, zac., ",,,,,,,,,,"location & p. o., apartado 7, zacetecas, zac., ",,,
1708,zacatecas,pittsburgh veta grande mining co. s. a.,"foreign office, 702 oliver bdg. pittsburgh, pa., ",,,,,,,,,,"foreign office, 702 oliver bdg. pittsburgh, pa., ",,,
1709,zacatecas,pittsburgh veta grande mining co. s. a.,silver gold.,,,,,silver gold.,,,,,,,,
1709,zacatecas,pittsburgh veta grande mining co. s. a.,this company owns the vetagrande and san acacio mines.,,,,,,this company owns the vetagrande and san acacio mines.,,,,,,,
1710,zacatecas,pittsburgh veta grande mining co. s. a.,"mill location, vetagrande, zac., ",,,,,,,,,,"mill location, vetagrande, zac., ",,,
1711,zacatecas,pittsburgh veta grande mining co. s. a.,"cyanide plant and crushing., ",,,,,,,,,cyanide plant and crushing.,,,,
1712,zacatecas,pittsburgh veta grande mining co. s. a.,"this co. has two 750 h. p. nordberg diesel engines and transmission line 4.5 miles long. Has expended $2.400,000 oro nac. The past eighteen months for equipment.",,,,,,"this co. has two 750 h. p. nordberg diesel engines and transmission line 4.5 miles long. Has expended $2.400,000 oro nac. The past eighteen months for equipment.",,,,,,,
1712,zacatecas,pittsburgh veta grande mining co. s. a.,"daily output, 750 metric tons., ",,,,,,,,750 metric tons.,,,,,
1713,zacatecas,pittsburgh veta grande mining co. s. a.,"president, j. h. sanford, pittsburgh, pa.",,,,,,,,,,"pittsburgh, pa.",,j. h. sanford,president
1714,zacatecas,pittsburgh veta grande mining co. s. a.,"vice pres, henry wyman, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,henry wyman,vice pres
1715,zacatecas,pittsburgh veta grande mining co. s. a.,"ser. treas., g. f. kinney, ",,,,,,,,,,,,g. f. kinney,ser. treas.
1716,zacatecas,pittsburgh veta grande mining co. s. a.,"attorney, g. borrego, ",,,,,,,,,,,,g. borrego,attorney
1717,zacatecas,pittsburgh veta grande mining co. s. a.,"grl. mgr., henry wyman, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,henry wyman,grl. mgr.
1718,zacatecas,pittsburgh veta grande mining co. s. a.,"business mgr., g. f. kinney, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,g. f. kinney,business mgr.
1719,zacatecas,pittsburgh veta grande mining co. s. a.,"director grl, henry wyman, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,henry wyman,director grl
1720,zacatecas,pittsburgh veta grande mining co. s. a.,"purch. agt., a.l. launer, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,a.l. launer,purch. agt.
1721,zacatecas,pittsburgh veta grande mining co. s. a.,"grl. spt., e. l. shera, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,e. l. shera,grl. spt.
1722,zacatecas,pittsburgh veta grande mining co. s. a.,"mine spt., g. r. tingle, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,g. r. tingle,mine spt.
1723,zacatecas,pittsburgh veta grande mining co. s. a.,"ming. eng., gilbert luna, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,gilbert luna,ming. eng.
1724,zacatecas,pittsburgh veta grande mining co. s. a.,"spt. of power, m . f . kocsis ., zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,m . f . kocsis .,spt. of power
1725,zacatecas,pittsburgh veta grande mining co. s. a.,"master mech., e. h. heindrichs, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,e. h. heindrichs,master mech.
1726,zacatecas,pittsburgh veta grande mining co. s. a.,"grl. foreman, j. lamb, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,j. lamb,grl. foreman
1728,zacatecas,santa rosa mining co. ltd.,"organized, in london on nobember 24 1910, ",,,,,,,,,,,"organized, in london on nobember 24 1910, ",,
1729,zacatecas,santa rosa mining co. ltd.,"l. 150,000",,"l. 150,000",,,,,,,,,,,
1730,zacatecas,santa rosa mining co. ltd.,"location, santa rosa, zac, ",,,,,,,,,,"location, santa rosa, zac, ",,,
1731,zacatecas,santa rosa mining co. ltd.,"p. o., apartado 12, concepcion del oro, zac, ",,,,,,,,,,"p. o., apartado 12, concepcion del oro, zac, ",,,
1732,zacatecas,santa rosa mining co. ltd.,"gold, silver, lead",,,,,"gold, silver, lead",,,,,,,,
1733,zacatecas,santa rosa mining co. ltd.,"mill location, santa rosa, ",,,,,,,,,,"mill location, santa rosa, ",,,
1734,zacatecas,santa rosa mining co. ltd.,"mill p. o. address, apartado 12, concepcion del oro, zac, ",,,,,,,,,,"mill p. o. address, apartado 12, concepcion del oro, zac, ",,,
1736,zacatecas,santa rosa mining co. ltd.,"table concentration cyanidation., ",,,,,,,,,table concentration cyanidation.,,,,
1737,zacatecas,santa rosa mining co. ltd.,this co. is subsidiary of el oro mining & railway co. ltd.,,,,,,this co. is subsidiary of el oro mining & railway co. ltd.,,,,,,,
1737,zacatecas,santa rosa mining co. ltd.,"daily output, 70 metric tons., ",,,,,,,,70 metric tons.,,,,,
1741,zacatecas,santa rosa mining co. ltd.,"chairman, r. t. bayliss, london, e. c.",,,,,,,,,,"london, e. c.",,r. t. bayliss,chairman
1742,zacatecas,santa rosa mining co. ltd.,"grl. mgr., a. f. main, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,a. f. main,grl. mgr.
1744,zacatecas,santa rosa mining co. ltd.,"grl. spt., w. g. wasteneys, concepcion del oro, zac.",,,,,,,,,,"concepcion del oro, zac.",,w. g. wasteneys,grl. spt.
1745,zacatecas,santa rosa mining co. ltd.,"mining eng, r. moreno, concepcion del oro, zac.",,,,,,,,,,"concepcion del oro, zac.",,r. moreno,mining eng
1747,zacatecas,shannon coppe r co. of mexico s. a.,"location p. o., chalchihuites, zac., ",,,,,,,,,,"location p. o., chalchihuites, zac., ",,,
1748,zacatecas,shannon coppe r co. of mexico s. a.,"grl. mgr., j. w. bennie, c/o sombrerete mining co.,, zac.",,,,,,,,,,"c/o sombrerete mining co.,, zac.",,j. w. bennie,grl. mgr.
1750,zacatecas,zacatecas mining corp.,"location, vetagrande district, zac., ",,,,,,,,,,"location, vetagrande district, zac., ",,,
1751,zacatecas,zacatecas mining corp.,"p. o., zacatecas, zac., ",,,,,,,,,,"p. o., zacatecas, zac., ",,,
1752,zacatecas,zacatecas mining corp.,"manager, e. p. palmer, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,e. p. palmer,manager
1755,zacatecas,the mazapil copper co ltd.,"location & p. o., concepcion del oro, zac., ",,,,,,,,,,"location & p. o., concepcion del oro, zac., ",,,
1756,zacatecas,the mazapil copper co ltd.,"grl. Mines spt., w. whyte, concepcion del oro, zac.",,,,,,,,,,"concepcion del oro, zac.",,w. whyte,grl. Mines spt.
1757,zacatecas,the mazapil copper co ltd.,"smelter spt., t. w. cavers, concepcion del oro, zac.",,,,,,,,,,"concepcion del oro, zac.",,t. w. cavers,smelter spt.
1763,zacatecas,the mexican corporation s. a.,"organized, on october 7th 1919, ",,,,,,,,,,,"organized, on october 7th 1919, ",,
1764,zacatecas,the mexican corporation s. a.,"l. 1. 000,000",,"l. 1. 000,000",,,,,,,,,,,
1765,zacatecas,the mexican corporation s. a.,"main office, fresnillo, zac., ",,,,,,,,,,"main office, fresnillo, zac., ",,,
1766,zacatecas,the mexican corporation s. a.,"mexico city office, gante 1., ",,,,,,,,,,"mexico city office, gante 1., ",,,
1768,zacatecas,the mexican corporation s. a.,"foreign office, 1 london wall bdgs, london, e. c. 2",,,,,,,,,,"foreign office, 1 london wall bdgs, london, e. c. 2",,,
1769,zacatecas,the mexican corporation s. a.,"gold, silver, lead, zinc, copper",,,,,"gold, silver, lead, zinc, copper",,,,,,,,
1769,zacatecas,the mexican corporation s. a.,"this company is associated with cia. De santa gertrudis, s. a.",,,,,,"this company is associated with cia. De santa gertrudis, s. a.",,,,,,,
1772,zacatecas,the mexican corporation s. a.,"mill location, fresnillo, zac., ",,,,,,,,,,"mill location, fresnillo, zac., ",,,
1773,zacatecas,the mexican corporation s. a.,"cyanidation., ",,,,,,,,,cyanidation.,,,,
1775,zacatecas,the mexican corporation s. a.,"chairman, f. w. baker, london, ",,,,,,,,,,"london, ",,f. w. baker,chairman
1776,zacatecas,the mexican corporation s. a.,"secretary, b. j. silbert, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,b. j. silbert,secretary
1777,zacatecas,the mexican corporation s. a.,"grl. mgr., hugh rose, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,hugh rose,grl. mgr.
1778,zacatecas,the mexican corporation s. a.,"manager, s. n. cook, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,s. n. cook,manager
1779,zacatecas,the mexican corporation s. a.,"purch. agt., c. e. prior, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,c. e. prior,purch. agt.
1780,zacatecas,the mexican corporation s. a.,"mill spt., j. s. butler, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,j. s. butler,mill spt.
1781,zacatecas,the mexican corporation s. a.,"geologist, max. m. dixon, pachuca, hgo.",,,,,,,,,,"pachuca, hgo.",,max. m. dixon,geologist
1782,zacatecas,the mexican corporation s. a.,"chief eng., a. livingston, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,a. livingston,chief eng.
1783,zacatecas,the mexican corporation s. a.,"mech. eng., h. t. colson, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,h. t. colson,mech. eng.
1784,zacatecas,the mexican corporation s. a.,"metal. eng., s. b. mccluskey, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,s. b. mccluskey,metal. eng.
1785,zacatecas,the mexican corporation s. a.,"spt. of power, c. e. colson, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,c. e. colson,spt. of power
1786,zacatecas,the mexican corporation s. a.,see also : teziutlan (puebla) unit. Teziutlan copper co.,,,,,,see also : teziutlan (puebla) unit. Teziutlan copper co.,,,,,,,
1786,zacatecas,the mexican corporation s. a.,"master mech., e. hindrichs, fresnillo, zac.",,,,,,,,,,"fresnillo, zac.",,e. hindrichs,master mech.
1790,zacatecas,the sombrerete mining co.,c/o a. s. & r. co. see special information (end of mining list.),,,,,,c/o a. s. & r. co. see special information (end of mining list.),,,,,,,
1790,zacatecas,the sombrerete mining co.,"location, sombrerete, zac., ",,,,,,,,,,"location, sombrerete, zac., ",,,
1793,zacatecas,zacatecas mining corp.,"location & p. o., zacatecas, zac., ",,,,,,,,,,"location & p. o., zacatecas, zac., ",,,
1794,zacatecas,zacatecas mining corp.,"manager, e. p. palmer, zacatecas, zac.",,,,,,,,,,"zacatecas, zac.",,e. p. palmer,manager
1796,zacatecas,american smelting refining co.,"president, simon guggenheim, 120 broadway, new york, ",,,,,,,,,,"120 broadway, new york, ",,simon guggenheim,president
1800,zacatecas,american smelting refining co.,cia. minera asarco s. a.,,,,,,cia. minera asarco s. a.,,,,,,,
1801,zacatecas,american smelting refining co.,r. e. mora y cia. S. en C,,,,,,r. e. mora y cia. S. en C,,,,,,,
1802,zacatecas,american smelting refining co.,compañía de las minas de cobre del magistral.,,,,,,compañía de las minas de cobre del magistral.,,,,,,,
1803,zacatecas,american smelting refining co.,"consolidacion minera de parral, s. a.",,,,,,"consolidacion minera de parral, s. a.",,,,,,,
1804,zacatecas,american smelting refining co.,parral & durango railroad co .,,,,,,parral & durango railroad co .,,,,,,,
1805,zacatecas,american smelting refining co.,j . c. long y cia. S. en c.,,,,,,j . c. long y cia. S. en c.,,,,,,,
1806,zacatecas,american smelting refining co.,moctezuma lead co.,,,,,,moctezuma lead co.,,,,,,,
1807,zacatecas,american smelting refining co.,sombrerete mining co .,,,,,,sombrerete mining co .,,,,,,,
1808,zacatecas,american smelting refining co.,"compañía metalurgica mexicana, s. a.",,,,,,"compañía metalurgica mexicana, s. a.",,,,,,,
1809,zacatecas,american smelting refining co.,potosi & rio verde railway co.,,,,,,potosi & rio verde railway co.,,,,,,,
1810,zacatecas,american smelting refining co.,alvarez land & timber co.,,,,,,alvarez land & timber co.,,,,,,,
1811,zacatecas,american smelting refining co.,compañía minera la loteria,,,,,,compañía minera la loteria,,,,,,,
1812,zacatecas,american smelting refining co.,mexican lead co.,,,,,,mexican lead co.,,,,,,,
1813,zacatecas,american smelting refining co.,mexican mineral railway co,,,,,,mexican mineral railway co,,,,,,,
1815,zacatecas,american smelting refining co.,"management, ",,,,,,,,,,,,,management
1816,zacatecas,american smelting refining co.,"general mgr., w. m. drury, ",,,,,,,,,,,,w. m. drury,general mgr.
1817,zacatecas,american smelting refining co.,"asst. mgr., h. l. carr, ",,,,,,,,,,,,h. l. carr,asst. mgr.
1818,zacatecas,american smelting refining co.,"asst. mgr., w. p. schumacher, ",,,,,,,,,,,,w. p. schumacher,asst. mgr.
1819,zacatecas,american smelting refining co.,"counsel, lic. j. m. gandara, ",,,,,,,,,,,,lic. j. m. gandara,counsel
1820,zacatecas,american smelting refining co.,"asst. counsel, lic. fausto miranda, ",,,,,,,,,,,,lic. fausto miranda,asst. counsel
1821,zacatecas,american smelting refining co.,"mechancial engineer, m. b. stewart, ",,,,,,,,,,,,m. b. stewart,mechancial engineer
1822,zacatecas,american smelting refining co.,"milling engineer, h. cooper, ",,,,,,,,,,,,h. cooper,milling engineer
1823,zacatecas,american smelting refining co.,"supply agent, j. m. davis, ",,,,,,,,,,,,j. m. davis,supply agent
1824,zacatecas,american smelting refining co.,"chief accountant, g. f. johnston, ",,,,,,,,,,,,g. f. johnston,chief accountant
1826,zacatecas,american smelting refining co.,"mexican income tax accoutant, l. a. fruit, ",,,,,,,,,,,,l. a. fruit,mexican income tax accoutant
1827,zacatecas,american smelting refining co.,"representative, safety & welfare, e. n. hobart, ",,,,,,,,,,,,e. n. hobart,"representative, safety & welfare"
1828,zacatecas,american smelting refining co.,"employment agent, geo. Hebron, ",,,,,,,,,,,,geo. Hebron,employment agent
1829,zacatecas,american smelting refining co.,"mail and telegraphic address, 1112 mills bldg., el paso, texas",,,,,,,,,,"mail and telegraphic address, 1112 mills bldg., el paso, texas",,,
1831,zacatecas,american smelting refining co.,"representative of a. s. & r. co. and allied companies, r. e. mora, ",,,,,,,,,,,,r. e. mora,representative of a. s. & r. co. and allied companies
1833,zacatecas,american smelting refining co.,"mail address, apartado 38 bis, mexico, d. f.",,,,,,,,,,"mail address, apartado 38 bis, mexico, d. f.",,,
1834,zacatecas,american smelting refining co.,"telegraphic address, edificio iturbe ave, juarez 83, mexico",,,,,,,,,,"telegraphic address, edificio iturbe ave, juarez 83, mexico",,,
1836,zacatecas,american smelting refining co.,"general counsel, rafael pardo, ",,,,,,,,,,,,rafael pardo,general counsel
1837,zacatecas,american smelting refining co.,"mail and telegraphic address, gante num. 1, mexico, d. f.",,,,,,,,,,"mail and telegraphic address, gante num. 1, mexico, d. f.",,,
1839,zacatecas,american smelting refining co.,"representative for c. m. m. and allied companies, a. martinez, ",,,,,,,,,,,,a. martinez,representative for c. m. m. and allied companies
1841,zacatecas,american smelting refining co.,"mail address, cia. metalurgica mexicana, apartado 307, mexico",,,,,,,,,,"mail address, cia. metalurgica mexicana, apartado 307, mexico",,,
1843,zacatecas,american smelting refining co.,"mexican smelting department, ",,,,,,,,,,"mexican smelting department, ",,,
1844,zacatecas,american smelting refining co.,"management, ",,,,,,,,,,,,,management
1845,zacatecas,american smelting refining co.,"general mgr., j. r. woodul, ",,,,,,,,,,,,j. r. woodul,general mgr.
1846,zacatecas,american smelting refining co.,"consult. Metalgst., l. b. harrison, ",,,,,,,,,,,,l. b. harrison,consult. Metalgst.
1847,zacatecas,american smelting refining co.,"mgr. acctg. Dept, j. w. christie, ",,,,,,,,,,,,j. w. christie,mgr. acctg. Dept
1848,zacatecas,american smelting refining co.,"financial agent, g. t. ewart, ",,,,,,,,,,,,g. t. ewart,financial agent
1849,zacatecas,american smelting refining co.,"supply agent, w. v. sterling, ",,,,,,,,,,,,w. v. sterling,supply agent
1850,zacatecas,american smelting refining co.,"chief engineer, l. plass, ",,,,,,,,,,,,l. plass,chief engineer
1852,zacatecas,american smelting refining co.,"mail and telegraphic address, 1108 mills bldg., el paso, texas",,,,,,,,,,"mail and telegraphic address, 1108 mills bldg., el paso, texas",,,
1854,zacatecas,american smelting refining co.,"gen'l representative, r. e. mora, ",,,,,,,,,,,,r. e. mora,gen'l representative
1855,zacatecas,american smelting refining co.,"financial agent, w. a. price, ",,,,,,,,,,,,w. a. price,financial agent
1856,zacatecas,american smelting refining co.,"financial agent, f. w. mcauley, ",,,,,,,,,,,,f. w. mcauley,financial agent
1857,zacatecas,american smelting refining co.,"traffic agent, h. c. camp, ",,,,,,,,,,,,h. c. camp,traffic agent
1858,zacatecas,american smelting refining co.,"mail address, apartado 38 bis, mexico, d. f.",,,,,,,,,,"mail address, apartado 38 bis, mexico, d. f.",,,
1859,zacatecas,american smelting refining co.,"telegraphic address, edificio iturbe ave, juarez 83, mexico",,,,,,,,,,"telegraphic address, edificio iturbe ave, juarez 83, mexico",,,
1863,aguascalientes,american smelting refining co.,american smelting refining co.,,,,,,american smelting refining co.,,,,,,,
1865,aguascalientes,american smelting refining co.,"cashier, d. r. salazar, ",,,,,,,,,,,,d. r. salazar,cashier
1866,aguascalientes,american smelting refining co.,"mines, at asientos, aguascalientes, ags.",,,,,,,,,,"mines, at asientos, aguascalientes, ags.",,,
1868,aguascalientes,american smelting refining co.,"mail address, mina santa francisca, asientos, ags.",,,,,,,,,,"mail address, mina santa francisca, asientos, ags.",,,
1870,aguascalientes,american smelting refining co.,"tel. address, mina santa francisca, estacion san gil, ags.",,,,,,,,,,"tel. address, mina santa francisca, estacion san gil, ags.",,,
1872,aguascalientes,aguascalientes plant,american smelting refining co.,,,,,,american smelting refining co.,,,,,,,
1874,aguascalientes,aguascalientes plant,"change of plant clean-up, w. s. ferris, ",,,,,,,,,,,,w. s. ferris,change of plant clean-up
1875,aguascalientes,aguascalientes plant,"smelting plant, at aguascalientes, ags, ",,,,,,,,,,"smelting plant, at aguascalientes, ags, ",,,
1876,aguascalientes,aguascalientes plant,"mail address, american smelting refining co, apartado 137, aguascalientes",,,,,,,,,,"mail address, american smelting refining co, apartado 137, aguascalientes",,,
1877,aguascalientes,aguascalientes plant,"tel. address, american smelting refining co, aguascalientes, ags.",,,,,,,,,,"tel. address, american smelting refining co, aguascalientes, ags.",,,
1881,chihuahua,chihuahua plant,american smelting refining co.,,,,,,american smelting refining co.,,,,,,,
1882,chihuahua,chihuahua plant,"supt., j. r. enlow, ",,,,,,,,,,,,j. r. enlow,supt.
1883,chihuahua,chihuahua plant,"smelting plant, at chihuahua, ",,,,,,,,,,"smelting plant, at chihuahua, ",,,
1886,chihuahua,chihuahua plant,"mail address, american smelting refining co, apartado 63, chihuahua",,,,,,,,,,"mail address, american smelting refining co, apartado 63, chihuahua",,,
1887,chihuahua,chihuahua plant,"tel. address, american smelting refining co, chihuahua, chih",,,,,,,,,,"tel. address, american smelting refining co, chihuahua, chih",,,
1889,chihuahua,los lamentos,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
1891,chihuahua,los lamentos,"supt., w. m. benham, ",,,,,,,,,,,,w. m. benham,supt.
1892,chihuahua,los lamentos,"mines at los lamentos, chih., ook of m in e s",,,,,,,,,,"mines at los lamentos, chih., ook of m in e s",,,
1893,chihuahua,los lamentos,"mail address, cia. minera asarco s. a., los lamentos, chih.",,,,,,,,,,"mail address, cia. minera asarco s. a., los lamentos, chih.",,,
1895,chihuahua,los lamentos,"tel. address, cia. minera asarco s. a., los lamentos, chih.",,,,,,,,,,"tel. address, cia. minera asarco s. a., los lamentos, chih.",,,
1899,chihuahua,parral consolidated,"consolidacion minera de parral, ",,,,,,,,,,"consolidacion minera de parral, ",,,
1900,chihuahua,parral consolidated,"supt., h. h. sharp, ",,,,,,,,,,,,h. h. sharp,supt.
1901,chihuahua,parral consolidated,"mines and mills near parral, chih., ",,,,,,,,,,"mines and mills near parral, chih., ",,,
1902,chihuahua,parral consolidated,"mail address, consolidacion minera de parral, apartado 85, parral",,,,,,,,,,"mail address, consolidacion minera de parral, apartado 85, parral",,,
1903,chihuahua,parral consolidated,"tel. address, c/o cia . minera asarco, parral, chih.",,,,,,,,,,"tel. address, c/o cia . minera asarco, parral, chih.",,,
1906,chihuahua,parral consolidated,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
1907,chihuahua,parral consolidated,"supt., s. e. reed, ",,,,,,,,,,,,s. e. reed,supt.
1908,chihuahua,parral consolidated,"mines and mill, at parral, chih., ",,,,,,,,,,"mines and mill, at parral, chih., ",,,
1909,chihuahua,parral consolidated,"mail address, cia. minera asarco s. a., apartado 85, parral",,,,,,,,,,"mail address, cia. minera asarco s. a., apartado 85, parral",,,
1911,chihuahua,parral consolidated,"tel. address, cia. minera asarco s. a., parral, chih",,,,,,,,,,"tel. address, cia. minera asarco s. a., parral, chih",,,
1915,chihuahua,parral durango railroad co .,"general manager, jay c. long, ",,,,,,,,,,,,jay c. long,general manager
1916,chihuahua,parral durango railroad co .,"mail and telegraphic address, parral & durango railroad co ., parral, chih",,,,,,,,,,"mail and telegraphic address, parral & durango railroad co ., parral, chih",,,
1919,chihuahua,santa barbara,cia. minera asarco,,,,,,cia. minera asarco,,,,,,,
1920,chihuahua,santa barbara,"supt., p. b. lord, ",,,,,,,,,,,,p. b. lord,supt.
1921,chihuahua,santa barbara,"mines and mills, at santa barbara, chih, ",,,,,,,,,,"mines and mills, at santa barbara, chih, ",,,
1922,chihuahua,santa barbara,"mail and telegraphic address, minas tecolotes, santa barbara, chih.",,,,,,,,,,"mail and telegraphic address, minas tecolotes, santa barbara, chih.",,,
1925,chihuahua,santa eulalia,american smelting refining co.,,,,,,american smelting refining co.,,,,,,,
1926,chihuahua,santa eulalia,"supt., b. c. staiger, ",,,,,,,,,,,,b. c. staiger,supt.
1927,chihuahua,santa eulalia,"mines at santa eulalia, chih., ",,,,,,,,,,"mines at santa eulalia, chih., ",,,
