"id","volume","year","month","day","page","ppdf","term","loc","org","type","author","method","notes1","notes2","patent","lon","lat","name","lastname","firstname","middlename","simpname","source"
38,55,1893,4,27,555,578,"Cyanide","san francisco, california","California State Mining Bureau","correspondence","Johnston, William D","using the index",NA,NA,NA,-122.4194155,37.7749295,"Johnston, William D","william","johnston",NA,"william, j",NA
38,55,1893,4,27,555,578,"Cyanide","san francisco, california","California State Mining Bureau","correspondence","Fillmore, J A","using the index",NA,NA,NA,-122.4194155,37.7749295,"Fillmore, J A",NA,"fillmore",NA,"fillmore, j a",NA
38,55,1893,4,27,555,578,"Cyanide","san francisco, california","California State Mining Bureau","correspondence","Low J B","using the index",NA,NA,NA,-122.4194155,37.7749295,"Low J B",NA,"low","j","low j b",NA
38,55,1893,4,27,555,578,"Cyanide","san francisco, california","California State Mining Bureau","correspondence","Waitt, george e","using the index",NA,NA,NA,-122.4194155,37.7749295,"Waitt, george e","george","waitt",NA,"george, w",NA
38,55,1893,4,27,555,578,"Cyanide","san francisco, california","California State Mining Bureau","correspondence","formhals, f","using the index",NA,NA,NA,-122.4194155,37.7749295,"formhals, f",NA,"formhals",NA,"formhals, f",NA
2385,76,1903,10,24,629,664,"Cyanid","Colorado",NA,"news","William H. Davis","ctrlf","Patents","Cyanide solutions",NA,-105.7820674,39.5500507,"William H Davis","davis","william","h","davis, w h","colorado"
2385,76,1903,10,24,629,664,"Cyanid","Colorado",NA,"news","Arthur L. Collins","ctrlf","Patents","Cyanide solutions",NA,-105.7820674,39.5500507,"Arthur L Collins","collins","arthur","l","collins, a l","myb"
2385,76,1903,10,24,629,664,"Cyanid","Colorado",NA,"news","Francis L. Bosqui (patenters)","ctrlf","Patents","Cyanide solutions",NA,-105.7820674,39.5500507,"Francis L Bosqui","bosqui","francis","l","bosqui, f l","myb"
2801,77,1904,6,2,894,933,"Cyanid","London, UK",NA,"patent","James A. Kendall","ctrlf","Cyanide production",NA,NA,-0.1275862,51.5072178,"James A Kendall","kendall","james","a","kendall, j a",NA
2801,77,1904,6,2,894,933,"Cyanid","London, UK",NA,"patent","Joseph Wilson Swan (patenters)","ctrlf","Cyanide production",NA,NA,-0.1275862,51.5072178,"Joseph Wilson Swan","swan","joseph","wilson","swan, j w",NA
3234,79,1905,1,19,157,194,"Cyanid","Lorain, Ohio",NA,"patent","Samuel W. Vaughen","ctrlf","Methods","Cyanide recovery",NA,-82.1823746,41.452819,"Samuel W Vaughen","vaughen","samuel","w","vaughen, s w",NA
3234,79,1905,1,19,157,194,"Cyanid","Lorain, Ohio",NA,"patent","John W. Cabot (patenters)","ctrlf","Methods","Cyanide recovery",NA,-82.1823746,41.452819,"John W Cabot","cabot","john","w","cabot, j w","MIT"
2775,77,1904,5,12,774,813,"Cyanid","Los Angeles, California",NA,"patent","Lewis E. Porter","ctrlf","Methods","Copper bearing ores & cyanide solutions",NA,-118.2436849,34.0522342,"Lewis E Porter","porter","lewis","e","porter, l e",NA
2775,77,1904,5,12,774,813,"Cyanid","Los Angeles, California",NA,"patent","John J. Seeman (patenters)","ctrlf","Methods","Copper bearing ores & cyanide solutions",NA,-118.2436849,34.0522342,"John J Seeman","seeman","john","j","seeman, j j",NA
3046,78,1904,12,8,920,927,"Cyanid","Berlin, Germany","Cyanid-Gesellschaft mit Beschraenkter Haftung","patent","Max Voigt","ctrlf","Methods","Metallic cyanides",NA,13.404954,52.5200066,"Max Voigt","voigt","max",NA,"voigt, m",NA
3046,78,1904,12,8,920,927,"Cyanid","Berlin, Germany","Cyanid-Gesellschaft mit Beschraenkter Haftung","patent","Albert R. Frank (patenters)","ctrlf","Methods","Metallic cyanides",NA,13.404954,52.5200066,"Albert R Frank","frank","albert","r","frank, a r",NA
2339,76,1903,7,18,91,126,"Cyanid","Palmarejo Mines, Mexico",NA,"article","Andre P. Griffiths","ctrlf","Experiments, costs","Silver-ore cyaniding",NA,-108.4082757,27.3911752,"Andre P Griffiths","griffiths","andre","p","griffiths, a p","rsm"
2339,76,1903,7,18,91,126,"Cyanid","Palmarejo Mines, Mexico",NA,"article","Frank W. Oldfield","ctrlf","Experiments, costs","Silver-ore cyaniding",NA,-108.4082757,27.3911752,"Frank W Oldfield","oldfield","frank","w","oldfield, f w","rsm"
2576,77,1904,1,21,130,169,"Cyanid","London, UK",NA,"patent","C. F. Cross","ctrlf","Cyanide making",NA,NA,-0.1275862,51.5072178,"C F Cross","cross","c","f","cross, c f","colorado"
2576,77,1904,1,21,130,169,"Cyanid","London, UK",NA,"patent","J. Young (patenters)","ctrlf","Cyanide making",NA,NA,-0.1275862,51.5072178,"J Young","young","j",NA,"young, j","myb"
2404,76,1903,12,5,850,885,"Cyanid","Virginia City, Montana","Chas. Butters & Co. Ltd.","article","Charles Butters","ctrlf","Methods; diagrams","Cyanide vats",NA,-111.9460911,45.2938143,"Charles Butters","butters","charles",NA,"butters, c","taime"
2404,76,1903,12,5,850,885,"Cyanid","Virginia City, Montana","Chas. Butters & Co. Ltd.","article","Albert F. Crank","ctrlf","Methods; diagrams","Cyanide vats",NA,-111.9460911,45.2938143,"Albert F Crank","crank","albert","f","crank, a f",NA
2359,76,1903,8,22,284,319,"Cyanid","London, Great Britain",NA,"news","W. A. Mercer","ctrlf","Patents","Improved cyanide vat",NA,-0.1275862,51.5072178,"W A Mercer","mercer","w","a","mercer, w a","myb"
2359,76,1903,8,22,284,319,"Cyanid","London, Great Britain",NA,"news","J. B. de Alzugary","ctrlf","Patents","Improved cyanide vat",NA,-0.1275862,51.5072178,"J B de Alzugary","alzugary","j","b","alzugary, j b",NA
3058,78,1904,12,15,944,951,"Cyanid","Oroya mine, El Oro, Mexico",NA,"article","E. M. Hamilton","ctrlf","In use; methods","Krupp mill",NA,-100.1339164,19.8007531,"E M Hamilton","hamilton","e","m","hamilton, e m",NA
3059,78,1904,12,15,953,960,"Cyanid","Rand, South Africa",NA,"article","W. A. Caldecott","ctrlf","Methods","Banket ore",NA,22.937506,-30.559482,"W A Caldecott","caldecott","w","a","caldecott, w a","taime"
3059,78,1904,12,15,953,960,"Cyanid","Rand, South Africa",NA,"article","E. H. Johnson","ctrlf","Methods","Banket ore",NA,22.937506,-30.559482,"E H Johnson","johnson","e","h","johnson, e h","cu"
3417,69,1900,4,28,497,526,"cyanid","Washington","Republic Comp","article","T. M Chatard","ctrlf","experiments, prices, methods","long article about the mine's practices with cyanide",NA,-120.7401386,47.7510741,"T M Chatard","chatard","t","m","chatard, t m",NA
3417,69,1900,4,28,497,526,"cyanid","Washington","Republic Comp","article","Cabell Whitehead","ctrlf","experiments, prices, methods","long article about the mine's practices with cyanide",NA,-120.7401386,47.7510741,"Cabell Whitehead","whitehead","cabell",NA,"whitehead, c",NA
2782,77,1904,5,19,800,839,"Cyanid","White Oaks, New Mexico",NA,"article","E. Percy Smith","ctrlf","In use; methods","Mine overview; diagrams",NA,-105.7363739,33.7475738,"E Percy Smith","smith","e","percy","smith, e p","worcester"
2782,77,1904,5,19,800,839,"Cyanid","White Oaks, New Mexico",NA,"article","Leon Dominian","ctrlf","In use; methods","Mine overview; diagrams",NA,-105.7363739,33.7475738,"Leon Dominian","dominian","leon",NA,"dominian, l","taime"
3019,78,1904,11,17,799,806,"Cyanid","Tacoma, Washington",NA,"patent","Willis E. Everette (patenter)","ctrlf","Patent","Hardening metal for armor-plate",NA,-122.4442906,47.2528768,"Willis E Everette","everette","willis","e","everette, w e",NA
2343,76,1903,8,1,156,191,"Cyanid","Kalgoorlie, Australia",NA,"article","W. A. Prichard","ctrlf","In use, methods","Diehl Process",NA,121.466,-30.749,"W A Prichard","prichard","w","a","prichard, w a","stanford"
2343,76,1903,8,1,156,191,"Cyanid","Kalgoorlie, Australia",NA,"article","H. C. Hoover","ctrlf","In use, methods","Diehl Process",NA,121.466,-30.749,"H C Hoover","hoover","h","c","hoover, h c","stanford"
2680,77,1904,3,24,481,520,"Cyanid","Witwatersrand, South Africa",NA,"article","W. H. Wood","ctrlf","Methods","Diagrams",NA,27.8486571,-25.7855464,"W H Wood","wood","w","h","wood, w h",NA
2680,77,1904,3,24,481,520,"Cyanid","Witwatersrand, South Africa",NA,"article","E. J. Laschinger","ctrlf","Methods","Diagrams",NA,27.8486571,-25.7855464,"E J Laschinger","laschinger","e","j","laschinger, e j",NA
2720,77,1904,4,14,614,653,"Cyanid","Berkeley, California",NA,"patent","Samuel B. Christy (patenter)","ctrlf","Methods","Precipitating metals from cyanide solutions",NA,-122.273042,37.8715226,"Samuel B Christy","christy","samuel","b","christy, s b","taime"
44,56,1893,11,11,491,78,"Cyanide","South Africa (transvaal)","Consolidated Goldfields Co","news","Richard P Rothwell (editor)","ctrlf","success of cyanide process in SA and Consolidated Goldfields Company about to make a cyanide plant in transvaal",NA,NA,22.937506,-30.559482,"Richard P Rothwell","rothwell","richard","p","rothwell, r p",NA
221,62,1896,9,26,295,302,"Cyanide","La Plata County, CO",NA,"article","D. C. Pret","ctrlf","Using the cyanide process",NA,NA,-107.763621,37.2125857,"D C Pret","pret","d","c","pret, d c",NA
221,62,1896,9,26,295,302,"Cyanide","La Plata County, CO",NA,"article","H. Trachsler","ctrlf","Using the cyanide process",NA,NA,-107.763621,37.2125857,"H Trachsler","trachsler","h",NA,"trachsler, h",NA
2410,76,1903,12,17,921,956,"Cyanid","Ymir mine, West Kootenay, British Columbia, Canada",NA,"article","E. C. Holden (Edwin Chapin)","ctrlf","Methods; costs","Continuation of discussion on line 424",NA,-117.218357,49.284569,"E C Holden","holden","e","c","holden, e c","columbia"
2955,78,1904,9,15,440,447,"Cyanid","Johannesburg, South Africa",NA,"patent","Herbert S. Stark (patenter)","ctrlf","Methods",NA,NA,28.0473051,-26.2041028,"Herbert S Stark","stark","herbert","s","stark, h s",NA
3044,78,1904,12,8,919,926,"Cyanid","Chicago, Illinois",NA,"patent","Frederic H. Long (patenter)","ctrlf","Methods","Extraction",NA,-87.6297982,41.8781136,"Frederic H Long","long","frederic","h","long, f h","amm"
3248,79,1905,2,2,253,290,"Cyanid","San Francisco, California",NA,"patent","Thomas B. Joseph (patenter)","ctrlf","Patent; methods","""Metal-Leaching Process""",NA,-122.4194155,37.7749295,"Thomas B Joseph","joseph","thomas","b","joseph, t b",NA
3538,88,1909,9,4,495,523,"cyanid","Germany",NA,"news","K. A Hoffmann","ctrlf","methods, patents","Mercuric cyanide and silver salts","yes",10.451526,51.165691,"K A Hoffmann","hoffmann","k","a","hoffmann, k a",NA
3538,88,1909,9,4,495,523,"cyanid","Germany",NA,"news","H. Wagner","ctrlf","methods, patents","Mercuric cyanide and silver salts","yes",10.451526,51.165691,"H Wagner","wagner","h",NA,"wagner, h","myb"
3555,88,1909,10,2,679,719,"cyanid","Mexico",NA,"article","R. W Raymond","ctrlf","in use, prices","rejuvenation of the montain ranges",NA,-102.552784,23.634501,"R W Raymond","raymond","r","w","raymond, r w","cu"
3555,88,1909,10,2,679,719,"cyanid","Mexico",NA,"article","W. R Ingalls","ctrlf","in use, prices","rejuvenation of the montain ranges",NA,-102.552784,23.634501,"W R Ingalls","ingalls","w","r","ingalls, w r","MIT"
2934,78,1904,9,1,360,367,"Cyanid","London, UK",NA,"patent","Charles H. Webb (patenter)","ctrlf","Methods","Extraction of metal from ores",NA,-0.1275862,51.5072178,"Charles H Webb","webb","charles","h","webb, c h",NA
2967,78,1904,9,22,480,487,"Cyanid","New York City, New York",NA,"patent","Henry R. Cassel (patenter)","ctrlf","Methods","Bromide; chlorine gas",NA,-74.0059728,40.7127753,"Henry R Cassel","cassel","henry","r","cassel, h r",NA
4418,85,1908,4,18,810,843,"cyanid","Salvador, C.A",NA,"article","Santiago Ignacio Barbarena","ctrlf","in use, prices",NA,NA,-122.31972,38.3408299,"Santiago Ignacio Barbarena","barbarena","santiago","ignacio","barbarena, s i",NA
2626,77,1904,2,18,289,328,"Cyanid","Berlin, Germany",NA,"patent","Max Bielefeldt (patenter)","ctrlf","Priming composition using cyanide",NA,NA,13.404954,52.5200066,"Max Bielefeldt","bielefeldt","max",NA,"bielefeldt, m",NA
3229,79,1905,1,12,106,143,"Cyanid","Prescott, Arizona",NA,"patent","Isaac Anderson (patenter)","ctrlf","Methods","Cyanide recovery",NA,-112.4685025,34.5400242,"Isaac Anderson","anderson","isaac",NA,"anderson, i","myb"
122,60,1895,9,28,304,329,"Cyanid","Los Angeles County CA","Leon Gold Mining Company","news","occasional correspondant","ctrlf","Construction of small test plant / adoption of cyanide process",NA,NA,-118.2436596,34.0522265,NA,NA,NA,NA,NA,"cam"
3219,79,1905,1,5,63,100,"Cyanid","New York City, New York",NA,"article","Charles C. Schnatterbeck","ctrlf","Prices; stocks",NA,NA,-74.0059728,40.7127753,"Charles C Schnatterbeck","schnatterbeck","charles","c","schnatterbeck, c c",NA
3640,89,1910,3,5,506,536,"cyanid","Sinaloa, Mexico","Minas del Tajo","article","G. A Tweedy","ctrlf","methods,experiments","oliver continuous filter",NA,-107.4795173,25.1721091,"G A Tweedy","tweedy","g","a","tweedy, g a","MIT"
3640,89,1910,3,5,506,536,"cyanid","Sinaloa, Mexico","Minas del Tajo","article","R. L Beals","ctrlf","methods,experiments","oliver continuous filter",NA,-107.4795173,25.1721091,"R L Beals","beals","r","l","beals, r l",NA
2331,75,1903,6,13,893,926,"Cyanid","Berezovsk, Russia",NA,"article","Chester Wells Purington","ctrlf","In use",NA,NA,80.2661412,53.7480503,"Chester Wells Purington","purington","chester","wells","purington, c w",NA
2709,77,1904,4,7,574,613,"Cyanid","San Francisco, California",NA,"patent","Joseph Smith (patenter)","ctrlf","Patent; methods","Cyanidation of ores",NA,-122.4194155,37.7749295,"Joseph Smith","smith","joseph",NA,"smith, j","colorado"
2862,78,1904,7,14,69,76,"Cyanid","Boulder, Colorado","University of Colorado","review","Philip Argall (author)","ctrlf","Book review","""Smelter and Mill Methods of Analysis in Use in the West""",NA,-105.2705456,40.0149856,"Philip Argall","argall","philip",NA,"argall, p","myb"
3006,78,1904,11,3,720,727,"Cyanid","Johannesburg, South Africa",NA,"patent","W. K. Betty (patenter)","ctrlf","Patent","Zinc shavings",NA,28.0473051,-26.2041028,"W K Betty","betty","w","k","betty, w k",NA
3061,78,1904,12,15,956,963,"Cyanid","New York City, New York","The Engineering & Mining Journal","review","D. H. Newl","ctrlf","Review","""The Mineral Industry in 1903"" (Volume XII)",NA,-74.0059728,40.7127753,"D H Newl","newl","d","h","newl, d h",NA
1847,73,1902,5,17,690,729,"cyanid","Transvaal, South Africa",NA,"article","Thomas Haight Leggett","ctrlf","in use, prices, experiments","progression of usage in cyanide in this area",NA,22.937506,-30.559482,"Thomas Haight Leggett","leggett","thomas","haight","leggett, t h",NA
2008,74,1902,8,16,213,244,"cyanid","Costa Rica",NA,"article","Milton Franklin Reitz","ctrlf","in use, new mill, experiments","very long article about mining at costa rica",NA,-83.753428,9.748917,"Milton Franklin Reitz","reitz","milton","franklin","reitz, m f",NA
4656,88,1909,7,10,63,89,"cyanid","Mogollons, New Mexico",NA,"article","E. Gybbon Spilsbury","ctrlf","in use, methods","very long article",NA,-108.7942288,33.3967283,"E Gybbon Spilsbury","spilsbury","e","gybbon","spilsbury, e g",NA
4,55,1893,2,4,103,126,"Cyanide","Colorado",NA,"news","MacMeechen, Thomas R","ctrlf",NA,NA,NA,-105.7820674,39.5500507,"MacMeechen, Thomas R","thomas","macmeechen",NA,"thomas, m","taime"
1403,72,1901,7,6,7,42,"cyanid","Oregon","Pan American Mining and Milling Company","article","Harriet Connor Brown","ctrlf","in use",NA,NA,-120.5542012,43.8041334,"Harriet Connor Brown","brown","harriet","connor","brown, h c","taime"
2417,77,1904,1,7,27,66,"Cyanid","Transvaal, South Africa","Consolidated Gold Fields of South Africa (org. of 10 companies)","article","W. Fischer Wilkinson","ctrlf","Improvements","Automation for filling and emptying cyanide vats",NA,22.937506,-30.559482,"W Fischer Wilkinson","wilkinson","w","fischer","wilkinson, w f",NA
2993,78,1904,10,27,668,675,"Cyanid","Cripple Creek, Colorado",NA,"article","William E. Greenwalt","ctrlf","Methods; production","Chlorination",NA,-105.1783149,38.7466555,"William E Greenwalt","greenwalt","william","e","greenwalt, w e",NA
3467,87,1909,4,3,707,753,"cyanid","Chihuahua, Mexico",NA,"article","Frederick H. Moreley","ctrlf","in use",NA,NA,-106.0697945,28.6333754,"Frederick H Moreley","moreley","frederick","h","moreley, f h",NA
21,55,1893,4,22,371,394,"lixiviation","Salt Lake City, UT",NA,"patent","Whitehall, Samuel r","using the index",NA,NA,NA,-111.8910474,40.7607793,"Whitehall, Samuel r","samuel","whitehall",NA,"samuel, w","myb"
216,62,1896,9,12,249,256,"Cyanide","California",NA,"article","Harold W. Fairbanks","ctrlf","Using the cyanide process",NA,NA,-119.4179324,36.778261,"Harold W Fairbanks","fairbanks","harold","w","fairbanks, h w",NA
2965,78,1904,9,22,471,478,"Cyanid","New York City, New York","American Institute of Mining Engineers","article","G. Howell Clevenger","ctrlf","Methods","Zinc",NA,-74.0059728,40.7127753,"G Howell Clevenger","clevenger","g","howell","clevenger, g h",NA
3802,90,1910,11,19,1010,1040,"cyanid","Colorado",NA,"article","Franklin Gullterman","ctrlf","in use",NA,NA,-105.7820674,39.5500507,"Franklin Gullterman","gullterman","franklin",NA,"gullterman, f",NA
5033,90,1910,12,31,1305,1335,"cyanid","Presidio County, Texas",NA,"article","William B. Phillips","ctrlf","in use, methods","cyaniding silver here",NA,-104.3866335,29.94418181,"William B Phillips","phillips","william","b","phillips, w b","frei"
32,55,1893,6,3,512,535,"Cyanide","south africa",NA,"article","philips, william b","using the index",NA,NA,NA,22.937506,-30.559482,"philips, william b","william","philips",NA,"william, p",NA
823,69,1900,1,13,46,75,"cyanid","Victor, California","Rose Gold Mining and milling comp","article","Charles. T. Arkins","ctrlf","in use,methods","a long article about his large mine",NA,-121.2058437,38.1380177,"Charles T Arkins","arkins","charles","t","arkins, c t","taime"
1388,71,1901,6,15,747,762,"cyanid","Calcutta, India","Kolar Gold-field","news","Frederick H. Hatch","ctrlf","in use",NA,NA,88.363895,22.572646,"Frederick H Hatch","hatch","frederick","h","hatch, f h",NA
1674,73,1902,1,25,136,169,"cyanid","New Jersey","Oregon King Mining Comp","article","F. W. E Mindermann","ctrlf","in use, new mill","revival of iron mining in NJ",NA,-74.4056612,40.0583238,"F W E Mindermann","mindermann","f","w","mindermann, f w",NA
2372,76,1903,9,26,458,493,"Cyanid","Chriangangue Mines, Michoacan, Mexico",NA,"letter","Arthur Chippendale","ctrlf","Poisoning",NA,NA,-101.7068294,19.5665192,"Arthur Chippendale","chippendale","arthur",NA,"chippendale, a","taime"
2415,77,1904,1,7,22,61,"Cyanid","El Oro district, Mexico","El Oro Mining and Railway Comp","article","Jas. W. Malcolmson","ctrlf","In use; new mills",NA,NA,-105.3647778,25.9535409,"Jas W Malcolmson","malcolmson","jas","w","malcolmson, j w","rsm"
2591,77,1904,1,28,151,190,"Cyanid","Denver, Colorado",NA,"letter","George J. Bancroft","ctrlf","Formation of mining bureau for libraries",NA,NA,-104.990251,39.7392358,"George J Bancroft","bancroft","george","j","bancroft, g j","stanford"
2656,77,1904,3,3,392,431,"Cyanid","Longdale, Virginia",NA,"letter","J. E. Johnson, Jr.","ctrlf","Methods","Blaisdell excavator",NA,-79.7756038,37.8334618,"J E Johnson, Jr",NA,"j","e","j e johnson, jr",NA
2694,77,1904,3,31,515,554,"Cyanid","Palmarejo, Chihauhau, Mexico",NA,"article","Arthur R. Townsend","ctrlf","In use",NA,NA,-108.4102777,27.3980555,"Arthur R Townsend","townsend","arthur","r","townsend, a r",NA
2781,77,1904,5,19,797,836,"Cyanid","Placeres de Oro, Guerrero, Mexico","Gaduno Mining Company","letter","W. H. Yeandle, Jr.","ctrlf","Methods; experiments","Copper-cyanide tailings; chemistry",NA,-100.903679,18.234896,"W H Yeandle, Jr",NA,"w","h","w h yeandle, jr",NA
2789,77,1904,5,26,836,875,"Cyanid","Boston, Massachusetts",NA,"letter","Robert H. Richards","ctrlf","Methods","Mining education",NA,-71.0588801,42.3600825,"Robert H Richards","richards","robert","h","richards, r h","MIT"
2933,78,1904,9,1,357,364,"Cyanid","Guanacevi, Durango, Mexico",NA,"letter","Harold McLeod Cobb","ctrlf","History","Most mines in Mexico are ""antiguos"" (ancient or abandoned when they are acquired)",NA,-105.9546744,25.9316354,"Harold McLeod Cobb","cobb","harold","mcleod","cobb, h m",NA
2942,78,1904,9,8,383,390,"Cyanid","Goldfield, Nevada",NA,"article","Marshall D. Draper","ctrlf","In use; methods","Mine profile; photographs",NA,-117.2357131,37.7084481,"Marshall D Draper","draper","marshall","d","draper, m d",NA
3207,79,1905,1,5,34,71,"Cyanid","Creston Colorado mine, Sonora, Mexico",NA,"article","James W. Malcomson","ctrlf","New mill",NA,NA,-113.4269285,34.30643382,"James W Malcomson","malcomson","james","w","malcomson, j w",NA
3377,86,1908,9,19,565,589,"cyanid","Witwatersrand, South Africa",NA,"article","James Ralph Finlay","ctrlf","prices","costs and profits",NA,27.8486571,-25.7855464,"James Ralph Finlay","finlay","james","ralph","finlay, j r","amm"
3705,89,1910,6,18,1273,1303,"cyanid","Utah","Consolidated Mercur","article","Roy Hutchins Allen","ctrlf","in use, methods","very long article about the mill",NA,-111.0937311,39.3209801,"Roy Hutchins Allen","allen","roy","hutchins","allen, r h","MIT"
3739,90,1910,8,13,313,341,"cyanid","Sierra County, CA",NA,"article","Brigham Leathebree","ctrlf","in use ,prices",NA,NA,-120.2512728,39.5532845,"Brigham Leathebree","leathebree","brigham",NA,"leathebree, b",NA
3814,90,1910,12,3,1106,1136,"cyanid","Sonora, Mexico","Minas Pedrazzini","article","Edward L. Dufourcq","ctrlf","in use, methods",NA,NA,-110.3308814,29.2972247,"Edward L Dufourcq","dufourcq","edward","l","dufourcq, e l",NA
4800,89,1910,3,5,545,575,"cyanid","Honduras",NA,"news","George E. Driscoll","ctrlf","in use","of silver",NA,-86.241905,15.199999,"George E Driscoll","driscoll","george","e","driscoll, g e",NA
140,60,1895,12,14,563,588,"Cyanid","Georgia",NA,"article","William M. Brewer","ctrlf","Failure of cyanide process",NA,NA,-82.9000751,32.1656221,"William M Brewer","brewer","william","m","brewer, w m","uariz"
230,62,1896,10,10,344,351,"Cyanide","United States",NA,"article","George A. Packard","ctrlf","Using the cyanide process",NA,NA,-95.712891,37.09024,"George A Packard","packard","george","a","packard, g a","MIT"
272,63,1897,2,13,162,189,"Cyanide","Witwatersrand",NA,"article","Edgar P. Rathbone","ctrlf","Using cyanide process and cost of it",NA,NA,27.8486571,-25.7855464,"Edgar P Rathbone","rathbone","edgar","p","rathbone, e p","frei"
667,68,1899,7,22,97,128,"cyanid","El Oro, Mexico","La Esperanza","article","Robert S. Barrett","ctrlf","in use, experiments","a long article of mining camp at Mexico",NA,-100.1339164,19.8007531,"Robert S Barrett","barrett","robert","s","barrett, r s",NA
1643,73,1902,1,4,14,47,"cyanid","South Dakota",NA,"article","Charles H. Fulton","ctrlf","in use, methods, experiments","A very long article summs the mining practices of various companies",NA,-99.9018131,43.9695148,"Charles H Fulton","fulton","charles","h","fulton, c h",NA
1735,73,1902,3,1,308,345,"cyanid","Utah","De La Mar Mines","article","George II. Grason","ctrlf","in use, methods","electricity in plants",NA,-111.0937311,39.3209801,"George II Grason","grason","george","ii","grason, g i",NA
1765,73,1902,3,22,418,455,"cyanid","Wyoming",NA,"letter","Winthrop Coolidge","ctrlf","experiments","cyanide in platium",NA,-107.2902839,43.0759678,"Winthrop Coolidge","coolidge","winthrop",NA,"coolidge, w",NA
2287,75,1903,1,31,175,207,"Cyanid","Johannesburg, South Africa",NA,"article","Mr. P. S. Tavener","ctrlf","Paper on new method of treating zinc-gold slimes","Full paper on p.184 (journal); p. 217  (pdf)",NA,28.0473051,-26.2041028,"Mr P S Tavener","tavener","mr","p","tavener, m p",NA
2403,76,1903,12,5,844,879,"Cyanid","Copala, Sinaloa, Mexico",NA,"letter","Herbert A. Megraw","ctrlf","Methods; diagrams",NA,NA,-105.936207,23.3963895,"Herbert A Megraw","megraw","herbert","a","megraw, h a","amm"
2602,77,1904,2,4,191,230,"Cyanid","Denver, Colorado","Smuggler Union Mining Company","letter","George E. Collins","ctrlf","Methods","Davis process in use at company mines",NA,-104.990251,39.7392358,"George E Collins","collins","george","e","collins, g e","colorado"
2616,77,1904,2,11,241,280,"Cyanid","Exposed Treasure mine, Mohave, California",NA,"article","Courtenay De Kalb","ctrlf","Methods; experiments","Diagrams, ""trapezoidal slimes agitator""",NA,-118.1722977,35.0055274,"Courtenay De Kalb","kalb","courtenay","de","kalb, c d","myb"
3287,85,1908,4,4,710,743,"cyanid","Guanajuato, Mexico",NA,"article","Bernard MacDonald","ctrlf","in use, methods, prices","cyanidation of silver ores, very very long articles",NA,-101.2573586,21.0190145,"Bernard MacDonald","macdonald","bernard",NA,"macdonald, b","taime"
3875,79,1905,2,2,219,256,"Cyanid","Talisman mine, Waihi, Hauraki, New Zealand",NA,"article","Waldemar Lindgren","ctrlf","In use; profits","Photographs; maps",NA,175.8437223,-37.3897993,"Waldemar Lindgren","lindgren","waldemar",NA,"lindgren, w","frei"
8,55,1893,2,11,130,153,"Cyanide","Butte, Montana",NA,"article","Crasdale, stuart","ctrlf",NA,NA,NA,-112.5347776,46.0038232,"Crasdale, stuart","stuart","crasdale",NA,"stuart, c","myb"
96,59,1895,6,15,578,560,"Cyanid","Salt Lake City Utah",NA,"article","James A. Pollock","ctrlf","Cyanide case (lawsuit)",NA,NA,-111.8910474,40.7607793,"James A Pollock","pollock","james","a","pollock, j a",NA
802,68,1899,12,16,727,758,"cyanid","Alaska","Cape Nome Gold Field","article","Paul. F. Travers","ctrlf","methods, experiments","long article about the mine's practices with cyanide",NA,-149.4936733,64.2008413,"Paul F Travers","travers","paul","f","travers, p f",NA
1359,71,1901,5,25,664,679,"cyanid","Sumatra",NA,"article","George R. Wright","ctrlf","methods","practice with leaching tanks",NA,101.3431058,-0.589724,"George R Wright","wright","george","r","wright, g r",NA
1543,72,1901,10,26,530,565,"cyanid","Mexico",NA,"article","Joseph Struthers","ctrlf","methods","cyanide may increase outputs",NA,-102.552784,23.634501,"Joseph Struthers","struthers","joseph",NA,"struthers, j","cu"
1814,73,1902,4,19,546,585,"cyanid","Galiuro Mountains, Arizona",NA,"article","William P. Blake","ctrlf","experiments","geology and cyanide testings for minerals in this area",NA,-110.3506422,32.6000701,"William P Blake","blake","william","p","blake, w p",NA
1949,74,1902,7,19,79,110,"cyanid","South Africa",NA,"article","T. Lane Carter","ctrlf","in use","improved by American Engineers",NA,22.937506,-30.559482,"T Lane Carter","carter","t","lane","carter, t l","amm"
2125,74,1902,10,25,543,574,"cyanid","New Zealand",NA,"article","Hamilton Wingate","ctrlf","methods, experiments","Long article about Direct Cyaniding of wet-crushed ores",NA,174.885971,-40.900557,"Hamilton Wingate","wingate","hamilton",NA,"wingate, h","taime"
2152,74,1902,11,15,644,675,"cyanid","Santa Fe, Mexico","Old Dressings Mine","article","Henry F. Collins","ctrlf","in use",NA,NA,-99.2255625,19.3863928,"Henry F Collins","collins","henry","f","collins, h f","rsm"
2203,75,1903,1,3,14,47,"Cyanid","Leadville District, Colorado","New Monarch group","article","J. O. Heimberger","ctrlf","Experiments confirming utility of process; construction of a new cyanide mill",NA,NA,-106.2925238,39.2508229,"J O Heimberger","heimberger","j","o","heimberger, j o",NA
2206,75,1903,1,3,20,53,"Cyanid","Western Australia",NA,"article","F. Danvers Power","ctrlf","Analysis of Australian mining infrastructure, cyanide infrastructure exists in Western Australia, ""enabling working miners to treat their ores""",NA,NA,121.6283098,-27.6728168,"F Danvers Power","power","f","danvers","power, f d","myb"
