source,type,year,number,text,lastname,firstname,simpname,nationality,edu,prof,org,ydeg,loc,country,lat,lon
frei,alumni,1876,2983,"Schulte Mater, Friedrich Wilhelm. Kirchderne, Kr. Dortmund, Westfalen. Dipl.Ing. 1882.",Schulte Mater,Friedrich Wilhelm,"Schulte Mater, F  W",germany,Engineer,NA,,1882,dortmund westfalen,germany,51.5135872,7.4652981
frei,alumni,1876,2984,"Dr. phi!. Schrohe, A. Mainz, Hessen.",Schrohe,A,"Schrohe, A",germany,,NA,,,mainz hessen,germany,49.9928617,8.2472526
frei,alumni,1876,2985,"v. Stromberg, Carl Woldemar Arthur. Mitau, Kurland.",V Stromberg,Carl Woldemar Arthur,"V Stromberg, C  W",latvia,,NA,,,mitau kurland,latvia,56.6511091,23.7213541
frei,alumni,1876,2986,"Vetter, Georg Bernhard Joseph. Hammern, SachsenMeiningen. Dipl.Ing. 1880.",V tter,Georg Bernhard Joseph,"V tter, G  B",germany,Engineer,NA,,1880,hammern sachsenmeiningen,germany,50.5739121,10.4190129
frei,alumni,1876,2987,"Wei8, Carl Eduard. Marienberg, Sachsen. Dipl.",Wei8,Carl Eduard,"Wei8, C  E",germany,,NA,,,marienberg,germany,50.6503661,13.1622883
frei,alumni,1876,2988,"Zetzsche, Heinrich Paul. Altenburg, S.A: Dipl.Ing.",Zetzsche,Heinrich Paul,"Zetzsche, H  P",germany,Engineer,NA,,,altenburg,germany,50.9931202,12.4366572
frei,alumni,1877,2989,"v. Bernstorff, Julius Hartwig Hermann. Miihlenradein Lauenburg, PreuBen.",V Bernstorff,Julius Hartwig Hermann,"V Bernstorff, J  H",germany,,NA,,,miihlenradein lauenburg preuben,germany,53.3762523,10.5496697
frei,alumni,1877,2990,"Block, Henry William Ch. St. Louis, V. St. v. A.",Block,Henry William Ch,"Block, H  W",united states of america,,NA,,,louis usa,united states of america,38.6270025,-90.1994042
frei,alumni,1877,2991,"Bohlmann, Friedrich Ernst Ferdinand Adolph. Potsdam, PreuBen. Dipl.Ing. 1884.",Bohlmann,Friedrich Ernst Ferdinand,"Bohlmann, F  E",germany,Engineer,NA,,1884,potsdam preuben,germany,52.38259,13.02146
frei,alumni,1877,2992,"Botta, Joseph. Mailand, Italien. Dipl.Ing. 1882.",Botta,Joseph,"Botta, J",italy,Engineer,NA,,1882,mailand italien,italy,45.4642035,9.189982
frei,alumni,1877,2993,"Brossig, Paul. NeiBe, PreuBen.",Brossig,Paul,"Brossig, P",poland,,NA,,,neisse czech,poland,51.395434,14.9579869
frei,alumni,1877,2994,"Cantoni, Angelo. Carbonara, Italien. Dipl.",Cantoni,Angelo,"Cantoni, A",united states of america,,NA,,,carbonara,united states of america,33.9480322,-84.3336165
frei,alumni,1877,2995,"Cay, Eroi W. Baltimore, V. St. v. A.",Cay,Eroi W,"Cay, E  W",united states of america,,NA,,,baltimore usa,united states of america,39.2903848,-76.6121893
frei,alumni,1877,2996,"Contag, Johannes. Frankfurt a. 0., PreuBen.",Contag,Johannes,"Contag, J",germany,,NA,,, frankfurt a,germany,50.1109221,8.6821267
frei,alumni,1877,2997,"Corning, Christoph Robert. New York, V. St. v. A.",Corning,Christoph Robert,"Corning, C  R",united states of america,,NA,,,new york usa,united states of america,40.7127753,-74.0059728
frei,alumni,1877,2998,"v. Doring, Arthur Alfred Hugo. Weitramsdorf, S.C.G.",V Doring,Arthur Alfred Hugo,"V Doring, A  A",germany,,NA,,,weitramsdorf,germany,50.2562235,10.8796297
frei,alumni,1877,2999,"Eckhardt, Emil. Stuttgart, Wiirttemberg.",Eckhardt,Emil,"Eckhardt, E",germany,,NA,,,stuttgart wiirttemberg,germany,48.7758459,9.1829321
frei,alumni,1877,3000,"Ferrera y Aguiar, Augusto. Habana, Cuba.",Ferrera y Aguiar,,"Ferrera y Aguiar,",cuba,,NA,,,habana cuba,cuba,23.1135925,-82.3665956
frei,alumni,1877,3001,"Fischer, Heinrich Carl. Colditz, Sachsen. Dipl. Ing. 1883.",Fischer,Heinrich Carl,"Fischer, H  C",germany,Engineer,NA,,1883,colditz sachsen,germany,51.1322353,12.8001398
frei,alumni,1877,3003,"Garthwaite, Edwin H. Oakland, Californien.",Garthwaite,Edwin H,"Garthwaite, E  H",united states of america,,NA,,,oakland californien,united states of america,37.8043514,-122.2711639
frei,alumni,1877,3004,"Gebel, Eduard. Ossecken, Pommern.",Gebel,Eduard,"Gebel, E",poland,,NA,,,ossecken pommern,poland,54.7722905,17.8941919
frei,alumni,1877,3005,"Gikitsch, Swetosar. Belgrad, Serbien.",Gikitsch,Swetosar,"Gikitsch, S",republic of serbia,,NA,,,belgrad serbien,republic of serbia,44.786568,20.4489216
frei,alumni,1877,3006,"Gretschel, Friedrich Hermann. Reinsberg, Sachs.",Gretschel,Friedrich Hermann,"Gretschel, F  H",germany,,NA,,,reinsberg sachs,germany,51.0067241,13.3728201
frei,alumni,1877,3007,"Henker, Robert. Brandeis!, Bohmen.",Henker,Robert,"Henker, R",czech republic,,NA,,,brandeis bohmen,czech republic,50.1863259,14.6592444
frei,alumni,1877,3008,"Hirsch, Otto. Zuben, Wiirttemberg. Dipl.",Hirsch,Otto,"Hirsch, O",germany,,NA,,,wiirttemberg,germany,49.0013609,9.5845172
frei,alumni,1877,3009,"Illing, Carl. Dortmund, PreuBen.",Illing,Carl,"Illing, C",germany,,NA,,,dortmund preuben,germany,51.5881962,7.5400214
frei,alumni,1877,3010,"Jeramjanz, Stephan. Erivan, RuBland.",Jeramjanz,Stephan,"Jeramjanz, S",armenia,,NA,,,erivan rubland,armenia,40.1872023,44.515209
frei,alumni,1877,3011,"Juch, Otto. Halle, PreuBen.",Juch,Otto,"Juch, O",germany,,NA,,,celle preuben,germany,52.6175963,10.0628514
frei,alumni,1877,3012,"Kiekebusch, Friedrich Wilhelm Carl Gottlieb Gustav. Schonfeld, Pommern.",Kiekebusch,Friedrich Wilhelm Carl,"Kiekebusch, F  W",germany,,NA,,,schonfeld germany,germany,53.4136848,13.9862561
frei,alumni,1877,3013,"Laisun, Elijam Thien Foh. Japan.",Laisun,Elijam Thien Foh,"Laisun, E  T",japan,,NA,,,japan,japan,36.204824,138.252924
frei,alumni,1877,3014,"Lengsfeld, Paul Franz. Winzenberg, PreuBen.",Lengsfeld,Paul Franz,"Lengsfeld, P  F",germany,,NA,,,winzenberg germany,germany,51.0953474,7.6288949
frei,alumni,1877,3015,"Leuckart, Hermann Traugott. Chemnitz, Sachsen.",Leuckart,Hermann Traugott,"Leuckart, H  T",germany,,NA,,,chemnitz sachsen,germany,50.827845,12.9213697
frei,alumni,1877,3016,"Lienau, Detlev. New York, V. St. v. A.",Lienau,Detlev,"Lienau, D",united states of america,,NA,,,new york usa,united states of america,40.7127753,-74.0059728
frei,alumni,1877,3017,"Lindgren, Waldemar. Ljungby, Schweden. Dipl.",Lindgren,Waldemar,"Lindgren, W",sweden,,NA,,,schweden,sweden,60.128161,18.643501
frei,alumni,1877,3018,"Luedeking, Charles. St. Louis, V. St. v. A.",Luedeking,Charles,"Luedeking, C",united states of america,,NA,,,louis usa,united states of america,38.6270025,-90.1994042
frei,alumni,1877,3019,"Maslennikoff, Sergius. Serpouckoff, RuBland.",Maslennikoff,Sergius,"Maslennikoff, S",austria,,NA,,,serpouckoff rubland,austria,46.66319,13.65518
frei,alumni,1877,3020,"Mattirolo, Hector Louis Marie. Turin, Italien.",Mattirolo,Hector Louis Marie,"Mattirolo, H  L",italy,,NA,,,turin italien,italy,45.0703393,7.686864
frei,alumni,1877,3021,"Minssen, Ernst. Versailles, Frankreich. Deutscher Reichsangehoriger.",Minssen,Ernst,"Minssen, E",france,,NA,,,veirsalles,france,48.801408,2.130122
frei,alumni,1877,3022,"Moore, Thomas. Edinburg, England.",Moore,Thomas,"Moore, T",united kingdom,,NA,,,edinburg england,united kingdom,55.9483874,-3.2110981
frei,alumni,1877,3023,"Muller, Oskar. Steinau a. 0 ., PreuBen. Dipl. Ing. 1884.",Muller,Oskar,"Muller, O",germany,Engineer,NA,,1884,steinau,germany,50.3166763,9.4512419
frei,alumni,1877,3024,"Nul1y, Joseph Mc. New York, V. St. v. A.",Nul1y,Joseph Mc,"Nul1y, J  M",united states of america,,NA,,,new york usa,united states of america,40.7127753,-74.0059728
frei,alumni,1877,3025,"Oertel, Carl. Lehesten, Thiiringen.",Oertel,Carl,"Oertel, C",germany,,NA,,,lehesten thiiringen,germany,50.4742648,11.4521544
frei,alumni,1877,3026,"Opitz, Johannes Alexander. Aue, Sachsen.",Opitz,Johannes Alexander,"Opitz, J  A",germany,,NA,,,aue sachsen,germany,50.5873296,12.699016
frei,alumni,1877,3027,"Oshima, Mitsitaro. Iwateken, Japan. Dipl.",Oshima,Mitsitaro,"Oshima, M",japan,,NA,,,iwateken japan,japan,39.5832989,141.2534574
frei,alumni,1877,3028,"Proske, Hermann. Grottkau, PreuBen.",Proske,Hermann,"Proske, H",poland,,NA,,,grottkau preuben,poland,50.69625,17.38516
frei,alumni,1877,3029,"Rathbone, Edgar P. Liverpool, England.",Rathbone,Edgar P,"Rathbone, E  P",united kingdom,,NA,,,liverpool england,united kingdom,53.4083714,-2.9915726
frei,alumni,1877,3030,"Roder, Otto. Tarnowitz, Schlesien.",Roder,Otto,"Roder, O",poland,,NA,,,tarnowitz schlesien,poland,50.4359468,18.8460247
frei,alumni,1877,3031,"v. d. Ropp, Diedrich Erdmann Alfred. Mitau, RuBland. Dipl.Ing. 1882.",Dropp,Diedrich,"Dropp, D",latvia,Engineer,NA,,1882,mitau rubland,latvia,56.6511091,23.7213541
frei,alumni,1877,3032,"v. Ropp, Felix Baron. St. Petersburg, RuBland.",V Ropp,Felix Baron,"V Ropp, F  B",russia,,NA,,,petersburg rubland,russia,59.9342802,30.3350986
frei,alumni,1877,3033,"Rosenberg, Charles Alberto. Valparaiso, Chile.",Rosenberg,Charles Alberto,"Rosenberg, C  A",chile,,NA,,,valparaiso chile,chile,-33.047238,-71.6126885
frei,alumni,1877,3034,"Schmidt, Oskar. Stuttgart, Wiirttemberg. Dipl.",Schmidt,Oskar,"Schmidt, O",germany,,NA,,,wiirttemberg,germany,49.0013609,9.5845172
frei,alumni,1877,3035,"Schmidt, Paul Theodor. Burgstadt, Sachsen.",Schmidt,Paul Theodor,"Schmidt, P  T",germany,,NA,,,burgstadt sachsen,germany,50.9147844,12.8096854
frei,alumni,1877,3036,"Schneider, Max Carl Woldemar. Anna berg,",Schneider,Max Carl Woldemar,"Schneider, M  C",united states of america,,NA,,,anna berg,united states of america,33.503371,-82.04066
frei,alumni,1877,3037,"Schwarz, Paul Wilhelm. Chemnitz, Sachsen.",Schwarz,Paul Wilhelm,"Schwarz, P  W",germany,,NA,,,chemnitz sachsen,germany,50.827845,12.9213697
frei,alumni,1877,3038,"Seligmann, Albert Joseph. New York, V. St. v. A.",Seligmann,Albert Joseph,"Seligmann, A  J",united states of america,,NA,,,new york usa,united states of america,40.7127753,-74.0059728
frei,alumni,1877,3039,"Stockowy, Rudolph. GroBstrelitz, PreuBen.",Stockowy,Rudolph,"Stockowy, R",poland,,NA,,,grobstrehlitz preuben,poland,50.51092,18.29987
frei,alumni,1877,3040,"Vicuna y Correa, Cesar. Santiago, Chile.",Cuna y Correa,Cesar,"Cuna y Correa, C",chile,,NA,,,santiago chile,chile,-33.4488897,-70.6692655
frei,alumni,1877,3041,"Yriberry, Pedro. Valparaiso, Chile.",Yriberry,Pedro,"Yriberry, P",chile,,NA,,,valparaiso chile,chile,-33.047238,-71.6126885
frei,alumni,1877,3042,"v. Zsedenyi, Otto. Leutschau, Ungarn.",V Zsedenyi,Otto,"V Zsedenyi, O",slovakia,,NA,,,leutschau ungarn,slovakia,49.0202097,20.5843112
frei,alumni,1878,3043,"Ballad, Ferdinand Julius. Syracuse, V. St. v. A.",Ballad,Ferdinand Julius,"Ballad, F  J",united states of america,,NA,,,syracuse usa,united states of america,43.0481221,-76.1474244
frei,alumni,1878,3044,"Bergmann, Carl. Malchin, Meckl.Schwerin. Borchers, August Christian. Celle, PreuBen.",Bergmann,Carl,"Bergmann, C",germany,,NA,,,celle preuben,germany,52.6175963,10.0628514
frei,alumni,1878,3046,"Bruckner, Ehrhard. Zwickau, Sachsen. Dipl.",Bruckner,Ehrhard,"Bruckner, E",germany,,NA,,,zwickau sachsen,germany,50.7102169,12.4733725
frei,alumni,1878,3047,"Castelli, Filoteo. Carunchio, Italien.",Castelli,Filoteo,"Castelli, F",italy,,NA,,,carunchio italien,italy,41.9199198,14.5229647
frei,alumni,1878,3048,"Charleton, A. G. St. Heliers, England.",Charleton,A,"Charleton, A",united kingdom,,NA,,,heliers england,united kingdom,51.3957054,-0.1905439
frei,alumni,1878,3049,"Clark, Maurice E. New Orleans, V. St. v. A. Davidson, Walter. London, England.",Clark,Maurice E,"Clark, M  E",united kingdom,,NA,,,london england,united kingdom,51.5073509,-0.1277583
frei,alumni,1878,3051,"Devoto, Enrico. Cagliari, Sardinien. Dipl.Ing.",Devoto,Enrico,"Devoto, E",italy,Engineer,NA,,,cagliari sardinien,italy,39.2238411,9.1216613
frei,alumni,1878,3052,"Dietrich, Richard. NiederLeisersdorf, Schlesien. Dipl.Ing. 1887.",Dietrich,Richard,"Dietrich, R",united states of america,Engineer,NA,,1887,niederleisersdorf silesia,united states of america,45.55667,-108.8415
frei,alumni,1878,3053,"Dixon, Frank C. Madras, Indien.",Dixon,Frank C,"Dixon, F  C",india,,NA,,,madras indien,india,13.0826802,80.2707184
frei,alumni,1878,3054,"Eitel, John. Sacramento, Californien. Ellis, Arthur Devonshire. Sheffield, England.",Eitel,John,"Eitel, J",united kingdom,,NA,,,sheffield england,united kingdom,53.381129,-1.470085
frei,alumni,1878,3056,"Fell, E. Nelson. London, England.",Fell,E,"Fell, E",united kingdom,,NA,,,london england,united kingdom,51.5073509,-0.1277583
frei,alumni,1878,3057,"Feyerabend, Carl Friedrich. Ludwigsburg, Wiirttemberg. Dipl.Ing. 1884.",Feyerabend,Carl Friedrich,"Feyerabend, C  F",germany,Engineer,NA,,1884,ludwigsburg wiirttemberg,germany,48.8940624,9.195464
frei,alumni,1878,3058,"Gotz, George W. Milwaukee, V. St. v. A.",Gotz,George W,"Gotz, G  W",united states of america,,NA,,,milwaukee usa,united states of america,43.0389025,-87.9064736
frei,alumni,1878,3059,"Graflmann, Fritz. Frankfurt a. 0 ., PreuBen. Gunther, Carl Gustav. Geithain, Sachsen. Dipl.Ing.",Graflmann,Fritz,"Graflmann, F",germany,Engineer,NA,,,geithain sachsen,germany,51.05524,12.6884
frei,alumni,1878,3061,"Hamilton, Johann. Olviopol, Gouv. Cherson, RuBiand.",Hamilton,Johann,"Hamilton, J",ukraine,,NA,,,cherson rubiand,ukraine,46.635417,32.616867
frei,alumni,1878,3062,"Hasegawa, Jothinosuke. Tokio, Japan.",Hasegawa,Jothinosuke,"Hasegawa, J",japan,,NA,,,tokio japan,japan,35.6761919,139.6503106
frei,alumni,1878,3063,"Hiller, Franz. Jaglitz, PreuBen. Dipl.Ing. 1882.",Hiller,Franz,"Hiller, F",germany,Engineer,NA,,1882,jaglitz preuben,germany,52.9974004,12.3098905
frei,alumni,1878,3064,"Klotzer, Ernst Arthur. Zwickau, Sachsen. Kloz, Ludwig. Rothenburg a. d. Saale, PreuBen.",Klotzer,Ernst Arthur,"Klotzer, E  A",germany,,NA,,,saale preuben,germany,51.1764038,11.802575
frei,alumni,1878,3066,"v. Ludwiger, Hartwig. Etska, Banat, Ungarn.",V Ludwiger,Hartwig,"V Ludwiger, H",indonesia,,NA,,,banat ungarn,indonesia,-7.14852,110.43098
frei,alumni,1878,3067,"Meyer, Theodor Albrecht. Celle, PreuBen.",Meyer,Theodor Albrecht,"Meyer, T  A",germany,,NA,,,celle preuben,germany,52.6175963,10.0628514
frei,alumni,1878,3068,"Mladek, Erich. Ostrau, Mahren.",Mladek,Erich,"Mladek, E",czech republic,,NA,,,ostrau mahren,czech republic,49.8209226,18.2625243
frei,alumni,1878,3069,"Millier, Louis. Chihuahna, Mexico.",Millier,Louis,"Millier, L",mexico,,NA,,,chihuahna mexico,mexico,28.6329957,-106.0691004
frei,alumni,1878,3070,"Noth, Carl Heinrich Wilhelm. Deutschneudorf,",Noth,Carl Heinrich Wilhelm,"Noth, C  H",czech republic,,NA,,,wilhelm deutschneudorf,czech republic,50.6054143,13.4643637
frei,alumni,1878,3071,"Ohme, Otto Friedrich. Freiberg, Sachsen.",Ohme,Otto Friedrich,"Ohme, O  F",germany,,NA,,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1878,3072,"Osgood, Heinrich Blanchard. Boston, V. St. v.A.",Osgood,Heinrich Blanchard,"Osgood, H  B",united states of america,,NA,,,boston usa,united states of america,42.3600825,-71.0588801
frei,alumni,1878,3073,"Perron, Camillo. Aosta, ltalien, Dipl.Ing. 1882.",Perron,Camillo,"Perron, C",italy,Engineer,NA,,1882,aosta ltalien,italy,45.7349551,7.3130762
frei,alumni,1878,3074,"Quensell, Georg. GeorgMarienhiitte b. Osnabriick, PreuBen.",Quensell,Georg,"Quensell, G",germany,,NA,,,osnabriick preuben,germany,52.2799112,8.0471788
frei,alumni,1878,3075,"Richter, Robert. Braunsdorf, Sachsen.",Richter,Robert,"Richter, R",germany,,NA,,,braunsdorf sachsen,germany,50.8811151,13.0153118
frei,alumni,1878,3076,"de Romana, Manuel Henry. Ariquipa, Peru.",De Romana,Manuel Henry,"De Romana, M  H",peru,,NA,,,arequipa peru,peru,-16.4090474,-71.537451
frei,alumni,1878,3077,"Scherer, Gustav. Kehlheim, Bayern.",Scherer,Gustav,"Scherer, G",germany,,NA,,,kehlheim bayern,germany,48.9184118,11.886563
frei,alumni,1878,3078,"Schneider, Hugo. Unna i. W.",Schneider,Hugo,"Schneider, H",germany,,NA,,, unna i,germany,51.5352863,7.7170343
frei,alumni,1878,3079,"Schreiber, Kurt. Leuteritz b. Riesa, Sachsen. Dipl.Ing. 1884.",Schreiber,Kurt,"Schreiber, K",germany,Engineer,NA,,1884,riesa sachsen,germany,51.3117871,13.2677004
frei,alumni,1878,3080,"Seemann, Lothar. Breslau, PreuBen. Dipl.",Seemann,Lothar,"Seemann, L",poland,,NA,,,breslau,poland,51.1078852,17.0385376
frei,alumni,1878,3081,"Seidel, Otto. Ohlau, PreuBen. Dipl.Ing. 1883.",Seidel,Otto,"Seidel, O",poland,Engineer,NA,,1883,ohlau preuben,poland,50.9459276,17.2924017
frei,alumni,1878,3082,"Sistermans, Frank. Chicago, V. St. v. A. Dipl. Ing. 1885.",Sistermans,Frank,"Sistermans, F",united states of america,Engineer,NA,,1885,chicago usa,united states of america,41.8781136,-87.6297982
frei,alumni,1878,3083,"Skender, P. Galatz, Rumanien.",Skender,P,"Skender, P",romania,,NA,,,galatz rumanien,romania,45.4353208,28.0079945
frei,alumni,1878,3084,"Strickland, H. London, England.",Strickland,H,"Strickland, H",united kingdom,,NA,,,london england,united kingdom,51.5073509,-0.1277583
frei,alumni,1878,3085,"Teichgrliber, Robert Georg. Freiberg, Sachsen.",Teichgrliber,Robert Georg,"Teichgrliber, R  G",germany,,NA,,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1878,3086,"Thomas, S. Henry. Christiania, Norwegen.",Thomas,S,"Thomas, S",norway,,NA,,,christiania norwegen,norway,59.9138688,10.7522454
frei,alumni,1878,3087,"Thome, Samuel W. Philadelphia, V. St. v. A.",Thome,Samuel W,"Thome, S  W",united states of america,,NA,,,philadelphia usa,united states of america,39.9525839,-75.1652215
frei,alumni,1878,3088,"Vogel, John Engelbert. St. Louis, V. St. v. A.",V gel,John Engelbert,"V gel, J  E",united states of america,,NA,,,louis usa,united states of america,38.6270025,-90.1994042
frei,alumni,1878,3089,"Wassiliew, Iwan. Irkutsk, RuBiand.",Wassiliew,Iwan,"Wassiliew, I",russia,,NA,,,irkutsk rubland,russia,52.2869741,104.3050183
frei,alumni,1878,3090,"Wodack, Hermann. Stubendorf, Schlesien. Dipl.",Wodack,Hermann,"Wodack, H",poland,,NA,,,schlesien,poland,50.5716595,19.3219768
frei,alumni,1878,3091,"Zerrenner, Woldemar. Coburg.",Zerrenner,Woldemar,"Zerrenner, W",germany,,NA,,,woldemar coburg,germany,50.2612094,10.962695
frei,alumni,1879,3092,"Barnett, Francis J. London, England.",Barnett,Francis J,"Barnett, F  J",united kingdom,,NA,,,london england,united kingdom,51.5073509,-0.1277583
frei,alumni,1879,3093,"Beyer, Heinrich. Zittau, Sachsen.",Beyer,Heinrich,"Beyer, H",germany,,NA,,,zittau sachsen,germany,50.8999681,14.8029971
frei,alumni,1879,3094,"Clark, Ellis. Philadelphia, V. St. v. A.",Clark,Ellis,"Clark, E",united states of america,,NA,,,philadelphia usa,united states of america,39.9525839,-75.1652215
frei,alumni,1879,3095,"Danielewski, Szymon. Thorn, PreuBen. 12",Danielewski,Szymon,"Danielewski, S",germany,,NA,,,thorn germany,germany,48.2519793,11.6055507
frei,alumni,1879,3096,"Dittrich, Gottfried Stephan. Teschen, osterr. Schlesien.",Dittrich,Gottfried Stephan,"Dittrich, G  S",poland,,NA,,,teschen osterr,poland,49.7497638,18.6354709
frei,alumni,1879,3096,"Dittrich, Gottfried Stephan. Teschen, osterr. Schlesien.",Dittrich,Gottfried Stephan,"Dittrich, G  S",poland,,NA,,,teschen osterreich,poland,49.7497638,18.6354709
frei,alumni,1879,3097,"Duringe, Raoul. Lyon, Frankreich.",Duringe,Raoul,"Duringe, R",france,,NA,,,lyon frankreich,france,45.764043,4.835659
frei,alumni,1879,3098,"Francfort, Eugen. Pallanza, ltalien. 13",Francfort,Eugen,"Francfort, E",italy,,NA,,,pallanza ltalien,italy,45.9258794,8.5499179
frei,alumni,1879,3099,"Gibson, Charles Henry. San Francisco, V. St. v. A.",Gibson,Charles Henry,"Gibson, C  H",united states of america,,NA,,,san francisco usa,united states of america,37.7749295,-122.4194155
frei,alumni,1879,3100,"v. Grabczewski, Theodor. Barchnau, Pommern.",V Grabczewski,Theodor,"V Grabczewski, T",poland,,NA,,,barchnau pommern,poland,54.2944252,18.1531164
frei,alumni,1879,3101,"Grimm, Adolph. Bras, Bohmen, Osterreich.",Grimm,Adolph,"Grimm, A",austria,,NA,,,bohmen austria,austria,47.2897,9.93624
frei,alumni,1879,3102,"Hautzinger, Max. Pleschen, Posen.",Hautzinger,Max,"Hautzinger, M",poland,,NA,,,pleschen posen,poland,51.8963285,17.7870549
frei,alumni,1879,3103,"Hawley, Willis. San Francisco, V. St. v. A.",Hawley,Willis,"Hawley, W",united states of america,,NA,,,san francisco usa,united states of america,37.7749295,-122.4194155
frei,alumni,1879,3104,"Jackson, John C. Boston, V. St. v. A. Dipl.Ing.",Jackson,John C,"Jackson, J  C",united states of america,Engineer,NA,,,boston usa,united states of america,42.3600825,-71.0588801
frei,alumni,1879,3105,"Kausch, Franz. Krotoschin, Posen.",Kausch,Franz,"Kausch, F",poland,,NA,,,krotoschin posen,poland,51.6999106,17.4343646
frei,alumni,1879,3106,"Keller, Arthur. New York, V. St. v. A. Dipl.Ing.",Keller,Arthur,"Keller, A",united states of america,Engineer,NA,,,new york usa,united states of america,40.7127753,-74.0059728
frei,alumni,1879,3107,"Krefting, Truls Wiel. Hof, Norwegen, Dipl.Ing.",Krefting,Truls Wiel,"Krefting, T  W",norway,Engineer,NA,,,hof norwegen,norway,59.5307807,10.0820165
frei,alumni,1879,3108,"Lion, Gregor. St. Petersburg, RuBland. Dipl. Jng. 1883. .",Lion,Gregor,"Lion, G",united states of america,Engineer,NA,,1883,st petersburg,united states of america,27.7676008,-82.6402915
frei,alumni,1879,3109,"Mackenzie, Charles A. New York, V. St. v. A. ",Mackenzie,Charles A,"Mackenzie, C  A",united states of america,,NA,,,new york usa,united states of america,40.7127753,-74.0059728
frei,alumni,1879,3110,"Neuhaus, Gustav Ernst. Wengern, Westfalen.",Neuhaus,Gustav Ernst,"Neuhaus, G  E",germany,,NA,,,wengern westfalen,germany,51.3993512,7.3468397
frei,alumni,1879,3111,"Obenauf, Wilhelm Arno. Linda b. Ronneburg, S.A.",Obenauf,Wilhelm Arno,"Obenauf, W  A",united states of america,,NA,,,ronneburg,united states of america,41.799845,-91.871593
frei,alumni,1879,3112,"Opitz, Arthur. Gorlitz, PreuBen. Dipl.Ing. 1883.",Opitz,Arthur,"Opitz, A",germany,Engineer,NA,,1883,garlitz germany,germany,52.5546906,12.5692668
frei,alumni,1879,3113,"Oschlitzchen, Ernst Hermann. Freiberg, Sachsen.",Oschlitzchen,Ernst Hermann,"Oschlitzchen, E  H",germany,,NA,,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1879,3114,"Pulewitsch, Iwan. Nikolaew, RuBland. Dipl.",Pulewitsch,Iwan,"Pulewitsch, I",ukraine,,NA,,,nikolajew russland,ukraine,46.975033,31.9945829
frei,alumni,1879,3115,"Rapp, Gustav. Frankfurt a. M., PreuBen.",Rapp,Gustav,"Rapp, G",germany,,NA,,, frankfurt a,germany,50.1109221,8.6821267
frei,alumni,1879,3116,"Santlus, Eugen. WindSeiters, HessenNassau.",Santlus,Eugen,"Santlus, E",germany,,NA,,,windseiters hessennassau,germany,50.6520515,9.1624376
frei,alumni,1879,3117,"Schenk, Ernst Otto. Zschiedge b. Burgk, Sachsen.",Schenk,Ernst Otto,"Schenk, E  O",germany,,NA,,,burgk sachsen,germany,51.003346,13.6821405
frei,alumni,1879,3118,"Sesemann, Robert. Wiborg, Finnland. Dipl.Ing.",Sesemann,Robert,"Sesemann, R",russia,Engineer,NA,,,wiborg finnland,russia,60.7139529,28.7571571
frei,alumni,1879,3119,"Dr. Stein, Gustav Ernst. Szegedin, Ungarn. Dipl.Ing.",Dr Stein,,"Dr Stein,",hungary,Engineer,NA,,,szegedin ungarn,hungary,46.2530102,20.1414253
frei,alumni,1879,3120,"Treptow, Johannes. Danzig, PreuBen. Dip!. . Ing. 1885.",Treptow,Johannes,"Treptow, J",germany,,NA,,,danzig germany,germany,51.4374,7.7666
frei,alumni,1879,3121,"v. UxkullGyllenband, Graf, Alfred. Ensingen,",V UxkullGyllenband,Graf,"V UxkullGyllenband, G",germany,,NA,,,alfred ensingen,germany,48.9665043,8.9549212
frei,alumni,1879,3122,"Waldschmidt, Hermann Wilhelm. Rottweil am Neckar, Wiirttemberg.",Waldschmidt,Hermann Wilhelm,"Waldschmidt, H  W",germany,,NA,,,am neckar wiirttemberg,germany,48.7433425,9.3201122
frei,alumni,1879,3123,"Weber, Adolph H. San Francisco, V. St. v. A.",Weber,Adolph H,"Weber, A  H",united states of america,,NA,,,san francisco usa,united states of america,37.7749295,-122.4194155
frei,alumni,1879,3124,"Wei8enborn, Johann Julius Carl. Leipzig, Sachsen. Dipl.Ing. 1885.",Wei8enborn,Johann Julius Carl,"Wei8enborn, J  J",germany,Engineer,NA,,1885,leipzig sachsen,germany,51.3396955,12.3730747
frei,alumni,1879,3125,"Winter, Carl. Wien, Osterreich.",Winter,Carl,"Winter, C",austria,,NA,,,wien osterreich,austria,48.2081743,16.3738189
frei,alumni,1879,3126,"Zinkeisen, Alexander Heinrich Theodor. Leipzig, Sachsen. Dipl.Ing. 1885.",Zinkeisen,Alexander Heinrich Theodor,"Zinkeisen, A  H",germany,Engineer,NA,,1885,leipzig sachsen,germany,51.3396955,12.3730747
frei,alumni,1880,3127,"Anschutz, Paul Raimund. Alfredshiitte b. Stolberg, Harz. Dipl.Ing. 1885.",Anschutz,Paul Raimund,"Anschutz, P  R",germany,Engineer,NA,,1885,stolberg harz,germany,51.5732778,10.9548791
