"","id","role","name","lastname","middlename","firstname","simpname","year","yearg","company","capital","text","office","situated","mine","loc","lon","lat"
"10285",361450,"Manager","a harvey","harvey",NA,"a","harvey, a",1909,NA,"Swazieland Corporation Limited",NA,"i ssued. Transfer form, common ; fee, 2s. 6d. T. R. P. SYNDICATE. LIMITED. Directors J. F. Kelly, Chairman ; E. B. Millar; f. W. Evans; Major F. M. Carleton ; T. H. Evans. Manager A. Harvey, Pilgrim s Rest, Transvaal. | Auditor B. F. Hallett. Secretary and Offices G. V. Hatch, 2, Broad Street Place, E.0.","broad street place e",NA,NA,"transvaal",-81.1831,43.23256
"10286",361581,"Manager","gerhard a stockeld","stockeld","a","gerhard","stockeld, g a",1909,NA,"Taquah Mining And Exploration Limited",NA,"SirChas. B.Euan-Smith, K.C.B., V.H.I., Chairman. | Sir James 8. Hay, K.C.M.G. | G. Ochs Mark AttenborotiKh. | Daniel H. Bayldon, M.I.M.B. | T. P. Dalglish. I J. F. D. Bowuen. Oeneral Manager Gerhard A. Stockfeld, Taquah, West Africa. Liverpool AgeMntisn e Manager George Bottoms, Taquah, West Africa. Gmniug & Co., ihe Albany. | Auditors Cooper Brothers & Co. Solicitors Hoilams. Sons, Coward & Hawksley. SecretBaarynkers London Citv and Midland Bank, Ltd. and Offices T. J. r oster, is, Austin Friars, E.C.",NA,NA,NA,"liverpool",-76.2177,43.10646
"10287",361640,"Engineer","et h bylee","bylee","h","et","bylee, e h",1909,NA,"Tarkwa Banket Mining Siyndicate Limited",NA,"G. Elisor Mount, Chairman. | Lionel W. Harris. I A. O. Chudleieh. Consulting Engineer Et. H. Bylee, F.G.S., M.I.M.M., Moorgato Court, Moorgate Place, E. .",NA,NA,NA,"london",-0.1277583,51.50735
"10288",362353,"Engineer","s c thomson","thomson","c","s","thomson, s c",1909,NA,"Treasury Gold Mining Company Limited",NA,"C. S. Goldmann. | C. Fakeman. I J. L. Bergaon. Consulting Engineer S. C. Thomson, Box 485, Johannesburg. Manager A. J. Brett, Cleavland, Transvaal. Paris Correspondents Compagnie Francaise de Mines d Or ot de l Afriqne dn Snd,",NA,NA,NA,"johannesburg",28.04731,-26.2041
"10289",362623,"Managers","c p rowsell","rowsell","p","c","rowsell, c p",1909,NA,"Union Miniere Du Haut Katanga Limited",NA,"Directors. J. Baron Baeyens, Preiident. | Robert Williams, Tice-Pretidtnt. Jadot. | J. Comet. | E. Cambier. | Lord Arthur Butler. | Tyndale White. | Sheffield Neave Managers C. P. Rowsell. I H. ButtRenbach, Managing. & Engineers. Knbort Williams & Co., 30 k 31, Clement s Lane, London, E.C and Box 2i, Bnluwavo, Rhodesia.","s lane london london and",NA,NA,"sheffield",-1.470085,53.38113
"10290",362859,"Engineer","john i homan","homan","i","john","homan, j i",1909,NA,"United South Africa Association Limited",NA,"Directors Qualification, £500 . Lord Charles Montagu. Chairman. | O. B. Warburg. | A. Friedlandor. | A. H. Oppenheim. Geologist and Consulting Engineer John I. Hoffman, Box 5754, Johannesburg.",NA,NA,NA,"johannesburg",28.04731,-26.2041
"10291",363461,"Engineer","h ross skinner","skinner","ross","h","skinner, h r",1909,NA,"Vogelstruis Consolidated Deep Limited",NA,"Hon. W. A. Martin, M.L.O., Chairman. | W. Macfarlanc. I L. Claronce. Consulting Engineer H. Ross Skinner, Box llOO-Johannesbnrg.",NA,NA,NA,"morton",-95.98141,36.17439
"10292",363651,"Engineer","g le lisle","lisle","le","g","lisle, g l",1909,NA,"Wank Rhfjdesta Coal Railway And",NA,"Directors Qualification, 600 shares . Edmund Davis, Chairman. | Henry Wilson Fox. | William Rhodes. 1 H. L. Stokes. J. Hem-v Birchenough, C.M.G. | P. 0. Tarbutt. Engineer G. le Lisle, Wansie. Rhodesia.",NA,NA,NA,"rhodesia",-97.21348,32.82943
"10293",363777,"Manager","in s arica e","aric","s","in","aric, i s",1909,NA,"Waterfall Estate And Mines Limited",NA,"Raphael Bensusan, Chairman. | F. W. Thomas. | Edmund Davis. Manager in S. Africa E. P. Binet. C.E., F.G.S., A.M.I.C.E., Box 102, Krugorsdoru.",NA,NA,NA,"johannesburg",28.04731,-26.2041
"10294",363805,"Engineer","r recknagel","recknagel",NA,"r","recknagel, r",1909,NA,"Welgedacht Exploration Company Limited",NA,"Charles H. Mailing. V.C., C.M.G., alternali W. E. Hudson. i London Committee E. Ssndeman : J. R- Murray. Consulting Engineer R. Recknagel, Box 1512 Johannesburg.",NA,NA,NA,"hudson",-73.79096,42.25286
"10295",363847,"Manager","harry smith","smith",NA,"harry","smith, h",1909,NA,"Welgelegen Diamond Mining Limited",NA,"Committee in Holland. II. Philips.Cons| ultinWg. HEeningeikneen.er | Ch. R. Kouveld. 1 L. Piins. E. H. A. Cohen, Johannesburg. Assistant Mine Manager Harry Smith, Barkly West, Cape Colony.",NA,NA,NA,"johannesburg",28.04731,-26.2041
"10296",364671,"Engineer","samuel c thomson","thomson","c","samuel","thomson, s c",1909,NA,"Wolhuter Gold Mining Company Limited",NA,"William Dettelbach. I T. J. Milner. | C. Rube. | J. L. Bergson. | J. Seear. Consulting Engineer Samuel C. Thomson, Box 486, Johannesburg. Manager Andrew R. Robertson, Wolhnter Mine, Box 1100, Johannesbnrg. Paris Correspondents Cie Francaise de Mines d Or et de l Afrique du Sud,",NA,NA,NA,"johannesburg",28.04731,-26.2041
"10297",364692,"Engineer","michael dodd","dodd",NA,"michael","dodd, m",1909,1906,"Wolhttteb Gold Woodstock Transvaal Gold",4191033,"WOLHtTTEB GOLD a new mill of 120 stamps has been erected ; crushing was resumed in February, 1906. Daring 1906-7, 219,990 tons crushed yielded gold value £298,369 or 27s. Id. per ton ; costs 21s. 9d. per ton. For crushings see table at commencement of volume. Ore reserves at October, 1907, 270,740 tons, being a decrease of 9,114 tons as at October, 1906. The authorised capital is £860,000, in 215,000 shares of £4 each; all the shares have been issued and are fully paid. There is a six per cent, loan as below. The capital of original company was increased from £45,000 to £70,000 in 1888, to £130,000 in 1893, and to £215,000 in April, 1895, when 17,000 shares were issued at £5 5a., issue being guaranteed by lland Mines, Ltd., in return for an option on 8,000 at £6 each option exercised . By the reconstruction in November, 1895, the capital was increased to present amount, one new fully-paid £4 share being given in exohange for each old £1 share. A dividend of 10 per cent, was declared in April, 1894, on the old capital. Dividends declared on present capital : October, 1897, 10 per cent. 8s., per £4 share ; June, 1898, 6s. ; December, 1898, 2s. Dividends are paid in London about six weeks after declaration. The accounts for year ended October 31st, 1906, submitted in Johannesburg December 19th, 1906, showed gold receipts £202,597, and a credit balance of £62,178 which was written off capital expenditure. The accounts to October 31st, 1907, submitted in Johannesburg December 18th, 1907, showed gold receipts £298,369 and a profit of £52,291, which was written off capital expenditure ; bank overdraft £57,990, loan £32,292. A share register is kept in London. Transfer form, common ; fee, 2s. 6d. per 100 shares or part of 100. Warrants to bearer may be had for 1, 5, 10, or 25 shares ; fees, Is., Is. 6d., 2s., and 2s. 6d. respectively ; fee for reconversion 3s. 6d. per 100 shares or part thereof. The 10th April, 1900, was appointed settling day in shares Nos. 1 to 215,000. Prices, 1905 : highest, 3|i ; lowest, 2£ ; 1906 : highest, 3 ; lowest, 2i; 1907: highest, 2 ; lowest, 1; 1908: highest, 4; lowest, 1J. Latest price, 4 , 4f . WOODSTOCK TRANSVAAL GOLD MINE. LIMITED. Directors Qualification, £250 E. Ran-lings, Chairman ; H. Mapplebeck. Solicitors Slaughter & May. | Bankers Roj-al Bank of Scotland, Limited. Auditors Hays, Akers & Hays. Secretary and Offices Thomas Williams, 5 and 0, Great Winchester Street, E.C. Telegrams : Goldklump, London. This company was registered June 22nd, 1903, being a second reconstruction of a company of the same name registered August 2nd, 1895, and first reconstructed September, 1898 see vol. for 1903 . The company owns the Woodstock Gold Mine, 72 claims, situate about three miles from the Sheba property, De Kaap district, Transvaal, also 3 adjacent claims, part of those acquired in 1904 from Rathbone s South African Synd., Ltd., for £500 cash and £10,000 in fully-paid shares. The original company commenced crushing with 30 stamps in October, 1897, but the mill only ran one month ; operations are at present suspended. The authorised capital is £100,000, in 200,000 shares of 10s. each ; 161,007 shares £80,503 10s. are issued and fully paid. One share credited as 7s. paid was offered for each old fully-paid £1 share, and public tenders were invited in June, 1903, for shares not taken up. Transfer form common ; fee, 2s. 6d. The 20th April, 1904, was appointed settling day in shares Nos. 1 to 161,000 and 197,708 to 197,712. WORCESTER EXPLORATION & GOLD MINING CO.. LTD. Directors Qualificalion, 100 shares . Hon. J. D. Hugo, Chairman. | William A. Hall. | H. C. Moiring. J. W. H. Meiring, sen. | Fritz Lindenbcrg. | P. J. Rabie. Local Committee Sir Leslie Falkiner, Bart. ; A. Eadford, J.P. Consulting Engineer Michael Dodd, Box 310, Johannesburg. Mine Manager Robert Wormald, Barljertou, Transvaal. Secretary and Head Offices M. S. Falck, Worcester, Cape Uolony. London Agents Consolidated Gold Fields of South Africa, Limited. London Secretary and Offices J. T. Bedborough, 8, Old Jowry, B.C. Phone : 420 Bank. This company was registered in Cape Colony August, 1887, and acquired nine main reef claims, situate between the Robinson and Ferreira Mines, on the farm Turffontein, Witwatersrand, Transvaal. The purchase consideration was £10,000, in fully-paid shares. The company also acquired 9ix water-right claims to 663 . WORCESTER EXPLORATION AND GOLD. tho sonth of the Robinson mynpacht. In 1903, the property was gold to the Ferreira Gold Mining Co., Ltd., for £90,000 cash. In 1898 the company acquired the Kentish property of about 31 claims, with a water-right, sitnate in the Jamestown district, 15 miles north-east of Barberton, De Kaap Goldfield, Transvaal, and in February, 1899, it was resolved to purchase for £900 the adjacent Bonnie Dundeo property of about 40 claims, with a waterright on the North Kaap River; these now properties, now increased to 262 claims, are being developed, and a new 40-stamp mill and cyanide and slimesplant erected ; crushing commenced in August, 1904. During 1907, 52,067 tons milled yielded gold value £50,277 j costs per ton 16s. 6d. For crushings see table at commence ment of volume. The authorised capital is £100,000, in 100,000 shares of £1 each ; 95,722 shares have been issued and are fully paid. The capital was increased from £15,000 to £20,200 in November, 1888, md further increased to its present amonat in November, 1889, 9,927 shares being issued at £2. In 1895, 2,995 reserve hares were sold at 85s. 6d. each, and in AnguBt, 1896, 1,000 were sold at 90s. and 1,000 at 89s. The following dividends have been declared : 1888... 30 per cent. I 1891 ... 10 percent. 11894... 60 per cent. I 1897... 30 per cent. 1889 ... 46 1892 ... 171 1696 ... 60 1898 ... 60 1890 ... 16 | 1893 ... 16 I 1896 ... 66 I 1899 ... 36 The accounts for year ended December 81st, 1906, submitted at Worcester, Cape Colony, February, 1907, showed gold receipts £12,940 and a profit of £6,725, reducing debit to £17,618. The accounts to December 31st, 1907, submitted in Worcester March 7th, 1908, showed gold reoeipts £50,405 and a profit of £5,445, reducing debit balance to £12,146 ; creditors £27,026. A share register is kept in London. Transfer form, common ; fee, 2s. 6d. Shares transferred from London to Colonial register, and vice versa-, at 2s. 6d. per deed. PriceB 1905 : highest, 1J ; lowest, i ; 1906 : highest, ; lowest, ; 1907 : highest, j : lowest, T T ; 1908 : highest, ltV ; lowest, j. LateBt price. 1-fr. Y YAN AND AXIM EXPLORATION SYNDICATE, LTD Directors Qualification, £loo K. Warner, Chairman ; J. W. Bateson, A. R.I. B. A. Solicitors BilbrouRh A Plaskitts. j Auditor H. R. Weatall. Bankers Manchester & Liverpool District Banking Co., Limited. Secretary and Offices J. A. Bush, 10, Walbrook, E.C. Phone : 321 Bank. This company was registered February 15th, 1901, to acquire a lease of the Panni estate of about 200 square miles in the Wassau district, Gold Coast Colony. The consideration was £17,000, in cash and shares. The authorised capital is £40,000, in 40,000 shares of £1 each ; 38,000 shares are issued, 13,500 credited as fully paid, 18,807 paid up in cash, and 5,693 igsued at £1 premium having 17s. 6d. per share called up in addition to premium. There aro £320 ten per cent, debentures part of £2.500 . Tho 24th July, 1901, was appointed settling day in shares Nos. 32,308 to 38,000. Transfer form, common j fee, 2s. 6d. YORK GOLD MINING SYNDICATE. LIMITED. J. Directors. H. Ryan, Chairman. | Col. Sir A. Woolls-Sampsnn, K.C.B., M.L. A. W. H. Dawe, alternate A. G. Gill. | P. Greathead. Consulting Engineer S. C. Thomson, Box 186, Johannesburg, S.A. Mine Manager W. Elliott, Box 64, Krugeradorp. Local Office Box 54, Kruffersdorp. Secretaries and Offices Witwatersrand Township, Estate 4 Finance Corpn., Ltd., Box 6036, Jeppe Arcade. Johannesburg, Transvaal. Telegrams : Assayer, Jo burg ; at mine : York Mine. Knigersdorp. Code : Broomhalls. Phone : 1036 Jo burg and 18 Krugeredorp. This company was registered in the Transvaal January 26th, 1907, and owns 70 claims and water right on Farm Luipaard s Vlei No. 8, Krugersdorp district. Western Witwatersrand, Transvaal, formerly the property of the York Gold Mining Co., Ltd. see vol. for 1907 . The consideration waB £24,000, payable £14,000 cash and £10,000 in fully-paid shares. A 40-stamp mill and cyanide plant aro erected, and crashing commenced July, 1907. Estimated ore reserves 100,000 tons, value 9 5 dwts. per ton. Tt o authorised capital is £40,000, in 40,000 BhareB of £1 each 37,000 shares AFRICAN COMPANIES. YORK GOLD are issued and fully paid. A two-thirds interest is held by African Farms, Ltd. No prospectus was issued. Transfor form, common ; fee, nil ZAMBESIA COMPANY, companhia da zambezia. Directors. H. de Brito Carello, Chairman. | Affonso de Moreas Sarmento. Auguato Faustioo dos Santos Crespo. I Carlos Roma du Bocagc. I J. A. dos Santos Couvreur. Joao de Rezende. J. C. Paiva d Andrada. I A. Pinheiro Ghagas. Luiz Diogo da Silva. | Edouard Thys. I Henri Ehrmann. | Edmoud Bartissol. | Emile Horn. Anatole Baratier. Head Offlces 63, Rua do Alocrim, Lisbon. I Paris Offices 73, Rue de Provence. This is a Portuguese company, founded 20th May, 1892, under Eoyal Decree with limited liability , and holds a concession for 30 years from April 19th, 1894, over about 155,000 square kilometres of land on either side of the Zambesi and Shire Rivers, extending eastwards of the latter to the coast and embracing the Ports of Quelimane and Chinde, Portuguese East Africa. Gold-bearing reefs have been discovered, also coal, copper and petroleum. Gold-mining concessions have been acquired by syndicates and companies, including : Obrist & Co., Zambezia Bergbaugesellschaft, Campell s Zambesia Minerals Co., Zambesia Goldficlds, Ltd., Ca. do Lnabo, Ac, Ac. The authorised capital is reis 2,7OO,OO0$0O0, in 600,000 shares of 4,500 reis £1 25 francs each ; 450,000 shares reis 2,025,000$000 are issued and fully paid havingno further liability . Dividends paid : 270 reis each for 1898 and 1899. The accounts to December 31st, 1907, were submitted at Lisbon January 4th, 1909. Transfers by endorsement on certificate, en-registered to head office. Bearer warrants are issued. Regulations as to Tbivsfbb op Mining Rights. The Companhia da Zambezia holds from the Portuguese Government sole mining lights in the districts of Tete and Zambezia, west of the Licungo River. Fro l ecting Licenses are obtained and Registration of claims made at the company s mining office at Tete, iho headquarters of the director of mines. Mining concessions are received from the Portuguese Government, through the Mining Office, and are subject to conditions imposed by the company as follows : Art I. Every Bab-concessionaire holding claims shall pay to the Zanibczia Com pany in gold currency : 1 On receipt of his Title Deed : a For each claim for precious metals of the area of 100 m. x 100 m., or for each claim of precious stones of the area of 10 m. x 10 m. a fee of 1, 000 reis. 4 For each alluvial gold dredging claim of the area of 100 hectares when located on the Zambezi River, below Caroabassa, or on the Luenha, Mazoe and Luia Rivers, a fee of 60,000 reis. e For each alluvial gold dredging claim of the area of 100 hectares when located on any otner rivers or ground fit for dredging a fee of 10,000 reis. rf For each claim of any other mineral substance of the area of 100 hectares a fee of 87,000 reis. 2 The following annual rents: a For each claim of preciouB metals of the area of 100 m. x 100 m. : For the 1st, 2nd, 3rd and 4th years 2,260 reis. For the 6th and 6th years 4,600 reis. For the 7th and every following year. 0,000 reis. b For each alluvial gold dreoging claim of tha area of 100 hectares when located on the Zambezi River below Caroabassa, or on the Luenha, Mazoo and Lnia Rivers 200,000 reis. c For each alluvial go d dredging claim of the area of 100 hectares when located on any other rivera or ground 50,000 reis. t For each claim of precious atones of the area of ID m. x 10 m. : For the let year 1,600 reis. For the 2nd and overy following year 2,260 reis, For each claim of any other mineral substance, of the area of 100 hec tares: For the 1st, 2nd and 3rd years 27,oO n ip.","winchester street london",NA,NA,"london",-0.1277583,51.50735
"10298",364817,"Engineers","robert williams co","william","williams","robert","william, r w",1909,NA,"Wolhttteb Gold Woodstock Transvaal Gold",NA,"may l e made. A BESlX EXPLORING COMPANY. LIMITED. Tyndalo White, Directors Qualification, 2 oshares . Chairman. | Sheffield Neave. | John W. Hroonihead. | 0. F. Row-sell. ManagLeorrsd Arthur Butler. | Thomas Honey. I Kibert Williams. MtiHaging. and Engineers Robert Williams .1 Co., Allan Gihb Head Sinjinrrr ,",NA,NA,NA,"sheffield",-1.470085,53.38113
"10299",364986,"Manager","and oices j russell","russell","oices","and","russell, a o",1909,NA,"Aberdare Syndicate Limited",NA,"W. Wingate Gray, D.L., Chairman. | E.J.Hill. | Albert Harvey. Bankers Bank of Scotland. Auditor R. A. Murray, C. A., Glasgow. | Glasgow Offices 11, West Regent 8troot. Secretary and Manager and Offices J. Russell Lindsay, C.E., Aherfoylc by Stirling.",NA,NA,NA,"london",-0.1277583,51.50735
"10300",365142,"Engineer","h foroheron","foroheron",NA,"h","foroheron, h",1909,NA,"Agua Suja Mining Company Limited",NA,"C. M. Brouwer, | L. Eissengarthen. | P. E, Stromsdorfer. I H. Walter. 1 F. Gaffree. Consulting Engineer H. Foroheron, Paris. 1 Auditors W. B. Peat & Co.",NA,NA,NA,"paris",2.352222,48.85661
"10301",365738,"Managers","john taylor consulting","consulting","taylor","john","consulting, j t",1909,NA,"Anantapur Gold Field Limited",NA,"Lt.-Col. Sir Donald RoberUmn, K.O.S.I. I H. 0. Taylor. T. H. Smith. Managers and Consulting Engineers John Taylor Consulting: & Sons, 8, Queen St. Place, B.C. i nd Aavising Engineer in India Thomas Bichards, Oorgaum, S. India.",NA,NA,NA,"queen street place e",-79.32786,43.66379
"10302",365910,"Manager","r h bergman","bergman","h","r","bergman, r h",1909,NA,"Anglo French Pacific Syndicate Limited",NA,"Charles J. Buokland, F.G.8., J.P., Chairman. | Sir Gerard Smith, K.C.M.G. | Stanley W. Ford. General Manager R. H. Bergman, Wen 8han Chiang, Kwei-Chau. Representatives in China Arnhold, Karberg A Co., Agents. Consulting Engineers Lake A Carrie, Norfolk House, Lawrence Pountney Hill, E.C. Solicitors Maddison, Stirling, Humm A Davies.",NA,NA,NA,"norfolk",-76.28587,36.85077
"10303",365962,"Engineer","errest l godbe","godbe","l","errest","godbe, e l",1909,1907,"Anglo Greek Magnesite Company Limited",427631.6,"ANGLO-GREEK MAGNESITE COMPANY. LIMTTEDT Directors Qualification, 600 shares . Col. Hon. W. Le Poer TrenScoh,licRit.oE.r,sJ .P., Chairman. | Lt.-Col. C. P. Colvilo. | W. G. Waldron. Goldberg, Barrett & Newall. BanSkeercsr etaParyrr s Bank, Limited. | Auditors Price, Waterhouse & Co. and Offices J. D. Henderson, 21, Finsbury Square, B.C. Telegrams : Magrecian, London. Phone : 5666 Central. This company was registered on August 21st, 1902, to acquire the leasehold roagnesite concession of Galataki, 4,000 acres in extent, concession of Afrati 1,000 acres in extent, and freehold land at St. John, all situate in the island of Eubcea, Greece. The purchase consideration was £49,000, in fully-paid ordinary shares. The lease of the Afrnti concession has been extended until 1944. The authorised capital is £87,750 in 12,500 five per cent, cumulative preference and 74,000 ordinary shares of £1 each and 25,000 deferred sharos of Is. each 9,420 preference, 65,307 ordinary and 15,728 deferred shares are issued and fully paid. Aftor the ordinary shares have received a dividend of 10 per cent, per annum the deferred shares participate in surplus equally, share for share with ordinary subscribed Bhares in respect of which they are allotted. In September, 1902, 25,000 ordinary and all the deferred shares were offered for subscription the deferred were issuod only to subscribers for ordinary shares. Dividends paid on ordinary shares ; 1904, 2J per cent. ; 1905, 3 per cent. : 1906 4 per cent. ; 1907, 7 per cent . miscellaneous companies. 598 AW G-LO-OBBEK The accounts for year to December 31st. 1906, submitted March 28th, 1907, showed £5,358 profit for year after writing £2,667 off properties, adding balance forward made £9,749 ; dividends absorbed £2,861, leaving £6,888 carried forward. The accounts to December 31st, 1907, submitted March 12th, 1908, showed £9,417 profit for year after writing £3,568 off properties, adding balance forward made £16,306 ; dividends absorbed £4,963 and £4 000 was transferred to reserve leaving £7,338 carried forward. Reserve fund £4,000. Transfer form, common; fee, 2s. 6d. ANGLO-INTERNATIONAL DEVELOPMENT SYND.. LTD. Direotors Qualification, one share . C. W. Mills; E. J. Dyer. Offices Blomfield House, E.G. This company was registered October 20th, l908, to carry on the business of miners, Ac. The authorised capital is £2,000, in 4,000 shares of 10s. each. ANGLO-ITALIAN LITHOGRAPHIC STONE SYND.. LTD, This company was registered September 22nd, 1904 see vol. for 1905 . On November 29th, 1907, the company was dissolved. ANGLO-MEXICAN EXPLORATION COMPANY. LTD. Directors W. Gofl ; J. E.H. Lomas; H. H. Lyde; W. B. Wainewright. Secretary and Offices E. B. Edwards, 704, Gracechurch Street, B.C. This company was registered March 31st, 1908, to acquire property, mines, mining rights, Ac. The authorised capital is £5,000, in 5,000 shares of £1 eaoh 103 shares are issued and 12s. paid. The statutory report was dated June 10th, 1908 ANGLO-NEVADA COJVIPANY, LIMITED. Directors Qualification. 200 shares . G. Weddell. I A. H. Higginbottom. | J. W. McRobert. | R. D. Waddell. Consulting Engineer Errest L. Godbe, Salt Lake City, Utah, U.S.A. Manager E. Thomarson, Pioche, Nevada, U.S.A. Solicitors Watson, Burton 4 Oorder | Auditors Eylon & Eyton. Secretary and Offices Stephen Oliver, U, Grainger Street, Nowcastle-on-Tyne. This company was registered January 3rd, 1908, to acquire from G. Weddell, silver mining properties, situated near Pioche, State of Nevada, U.S.A. The consideration was £817 2s. 9d. in cash and as many fully paid ordinary shares as there are preference issued, not to exceed 15,000 shares. The authorised capital is £30,000 in 15,000 preference and 16,000 ordinary shares of £L each ; 14,926 preference and 12,649 ordinary are issued, 12,999 pteference having £1 paid, 1,927 having 10s. paid and the ordinary credited as fully paid. The preference shares are entitled to dividends aggregating 100 per cent., after which profits are divided equally between the two classes. In January and March, 1908, all the preference shares were offered for subscription, payable 5s. on application, 5s. on allotment, 5s. two months after allotment, and 5s. not less than four months after allotment. Transfer form, common ; fee 2s. 6d. anglq-norwegIanTaluminium CO.. LTD. Directors Quahflcation, £500 . W. D. McKewan, Chairman. I W. V. Graham, M.I.C.E. | J. C. Hftwkshaw. | P. K Hodgfon, Maj.- Gen. H. B. Jeffreys, C.B. I A. A. C. Swinton, M.I.E.E, | Col. Paget Mosley, Bankers London & Westminster Bank, Ltd. | Solicitors Batten, Proffitt £ Scotti Auditors Deloitte, Plendcr, GriflHths 4 Co. Secretary and Offices F. C. Potter, 4, Gt. George Street, Westminster, S.W. Telegrams : Anglegian, London. Phone : 2 Westminster, This company was registered April 9th, 1907, to adopt agreements with V. Brug and 3. C. Hawkshaw, to provide the money required for utilising the water power obtainable at the Vigeland Falls on the Otterdal Eiver, near Christiansand, Xorway, for the manufacture of aluminium. The authorised capital is £170,000, in 170,000 shares of £1 each; 135,990 shares are issued and fully paid. The first accounts were made up to March 31st, 1908, and submitted in June, 1908. No dividend has yet been paid. Transfer form, common ; fee, 2s. 6d. ANGLO-NORWEGIAN mining company, limited. Directors. W. Hawdon, Chairman. | E. Harris. I D. B. Mail. | J. T. Mail. 1M. Mail, Junr. | T. D. Stewart. Bankers Barclay 4 Co;, Ltd. I Solicitors Jackson 4 Jackson. | Auditor F. J. Forater. Secretary and Offioes John W. Coleby, 80-83, Commercial Street, Middlesboro. This company was registered December 21st, 1900, and owns lead mines in","finsbury square b","near pioche",NA,"london",-0.1277583,51.50735
"10304",366253,"Engineer","robert addie","addie",NA,"robert","addie, r",1909,NA,"Arizona Consolidated Copper Mine Limited",NA,"ARIZONA COPPER COMPANY, LIMITED. J.Directors Qualification, £800 of shares or stock other than A preference shares . Gill, 8.S.O., Chairman. | P. Dickson, J.P. | G. Readman. | J. Wilson. | Y. J. Pentland. J. G. Hopkins. | Alex. M Nab, J.P. | Lord Salvesen. Consulting Engineer Robert Addie, Norfolk House, London, E.G. General Manager Norman Carmichael, Clifton, Arizona. Solicitors Davidson & Syme, W.8., Edinburgh. Bankers British Linen Bank, London & Edinburgh ; J. Kennedy, Tod & Co., New York.",NA,NA,NA,"arizona",-111.0937,34.04893
"10305",366964,"Manager","j m while","while","m","j","while, j m",1909,NA,"Barrow Haematite Steel Company Limited",NA,"Rt. Hon. Lord Knaresborough. | J. M. While. | Lord Richard F. Cavendish. General Manager J. M. While, Barrow-in-Furness.",NA,NA,NA,"france",2.213749,46.22764
"10306",367045,"Manager","william james","james",NA,"william","james, w",1909,NA,"Basset Mines Limited",NA,"George Carter. | P. B. Honwood, J.P. | J. Mayne. | H. Olds. | F. F. Oats. Manager William James, Basset Mines, Rediuth.",NA,NA,NA,"carter",-95.61644,37.03284
"10307",367077,"Manager","t sturgo cotterell","cotterell","sturgo","t","cotterell, t s",1909,NA,"Bath Stone Firms Limited",NA,"Isaac Sumsion, Chairman. J.I Robert E. Giles. | John T. F. Turner. | Reginald D. Thornton, J.P. McMurtrie. Isaac Sumsion, iun. General Manager T. Sturg-o Cotterell, J.P., Abbey Yard, Bath.",NA,NA,NA,"london",-0.1277583,51.50735
"10308",367409,"Engineer","j u walker colliery","colliery","u","j","colliery, j u",1909,NA,"Bersham Colliery Company Limited",NA,"Percy H. Barnes. I Launcelot Squarey. | Frederick W. B rnes, Managing. Consulting Engineer J. U. Walker. Colliery Manager Honry Brown, Bersham Colliery, near Wrexham.",NA,NA,NA,"wales",-3.783712,52.13066
