"id","type","source","year","lastname","firstname","middlename","simpname","edu","org","loc","lon","lat","country","text","position","lname","nationality","company","freq","prof"
"aime97997","professional","taime",1902,"rayfield","j",NA,"rayfield, j",NA,NA,"menzies western australia.",121.0312,-29.69153,"australia",NA,"mining engineer","rayfield",NA,NA,78851,"mining engineer"
"aime98048","professional","taime",1902,"raymond","r","m","raymond, r m","mining eng","El Oro Min R R Company","el oro mexico",-100.1339,19.80075,"mexico",NA,"secretary","raymond",NA,NA,2,"secretary"
"aime98049","professional","taime",1902,"raymond","robert","m","raymond, r m","mining eng","American Institute Of","ny city",-74.00597,40.71278,NA,NA,"manager","raymond",NA,NA,5,"manager"
"aime98103","professional","taime",1902,"read","albert","manton","read, a m","mechanical eng",NA,"lead so. dak.",-103.7652,44.35221,"united states of america",NA,NA,"read",NA,NA,78851,NA
"aime98161","professional","taime",1902,"reading","r",NA,"reading, r",NA,"New Gold Coast Agency","tarkwa ghana",-1.993047,5.301832,"ghana",NA,"assayer","reading",NA,NA,1,"assayer"
"aime98203","professional","taime",1902,"reckhart","daniel","w","reckhart, d w","mining eng","Independent Assay Office","el paso texas.",-106.485,31.76188,"united states of america",NA,"professor","reckhart",NA,NA,1,"professor"
"aime98211","professional","taime",1902,"recknagel","r",NA,"recknagel, r",NA,NA,"berlin germany",13.40495,52.52001,"germany",NA,"mining engineer","recknagel",NA,NA,78851,"mining engineer"
"aime98236","professional","taime",1902,"reddy","philip","theobald","reddy, p t","architect",NA,"san francisco cal",-122.4194,37.77493,"united states of america",NA,NA,"reddy",NA,NA,78851,NA
"aime98237","professional","taime",1902,"redfearn","a",NA,"redfearn, a",NA,NA,"sultepec mexico",-99.96693,18.86165,"mexico",NA,"chemist","redfearn",NA,NA,78851,"chemist"
"aime98263","professional","taime",1902,"redmayne","r",NA,"redmayne, r",NA,"Univ Of Birmingham","birmingham england",-1.890401,52.48624,"united kingdom",NA,"professor","redmayne",NA,NA,1,"professor"
"aime98316","professional","taime",1902,"reed","earl","howell","reed, e h","mining eng","Pilleys Island Pyrites Company","notre dame newfoundland",-55.08466,49.12646,"canada",NA,"mining engineer","reed",NA,NA,1,"mining engineer"
"aime98406","professional","taime",1902,"reed","samuel","elijah","reed, s e","mining eng",NA,"chicago ill",-87.6298,41.87811,"united states of america",NA,NA,"reed",NA,NA,78851,NA
"aime98407","professional","taime",1902,"reed","samuel","elijah","reed, s e","mining eng",NA,"wilkes barre pa",-75.88131,41.24591,"united states of america",NA,NA,"reed",NA,NA,78851,NA
"aime98424","professional","taime",1902,"reed","walter","dickson","reed, w d","electrical eng","Us Geological Survey","washington d.c.",-77.03687,38.90719,"united states of america",NA,"consulting engineer","reed",NA,NA,65,"consulting engineer"
"aime98437","professional","taime",1902,"reep","h",NA,"reep, h",NA,NA,"medford ore.",-122.8756,42.32652,"united states of america",NA,"assayer","reep",NA,NA,78851,"assayer"
"aime98446","professional","taime",1902,"rees","d",NA,"rees, d",NA,NA,"wardner idaho",-116.1341,47.5227,"united states of america",NA,"mining engineer","rees",NA,NA,78851,"mining engineer"
"aime98467","professional","taime",1902,"reese","arnold","karthaus","reese, a k","mining eng","Guest Keen Company","cardiff south wales",-3.17909,51.48158,"united kingdom",NA,"superintendent","reese",NA,NA,2,"superintendent"
"aime98474","professional","taime",1902,"reese","evan",NA,"reese, e",NA,NA,"columbia pa",-76.50441,40.03371,"united states of america",NA,NA,"reese",NA,NA,78851,NA
"aime98504","professional","taime",1902,"reeves","david",NA,"reeves, d",NA,"Phoenix Iron Company","philadelphia pa",-75.16522,39.95258,"united states of america",NA,"president","reeves",NA,NA,6,"president"
"aime98542","professional","taime",1902,"regel","ferdinand",NA,"regel, f",NA,"Arthur Fritsch Foundry Machine Company","st louis mo",-90.1994,38.627,"united states of america",NA,"secretary","regel",NA,NA,1,"secretary"
"aime98631","professional","taime",1902,"reid","j",NA,"reid, j",NA,NA,"tenderlield new south wales.",152.019,-29.05757,"australia",NA,NA,"reid",NA,NA,78851,NA
"aime98632","professional","taime",1902,"reid","j",NA,"reid, j",NA,NA,"musqnodoboit harbor nova scotia.",-63.1481,44.78724,"canada",NA,NA,"reid",NA,NA,78851,NA
"aime98633","professional","taime",1902,"reid","j",NA,"reid, j",NA,NA,"north brookfield nova scotia",-64.95705,44.39656,"canada",NA,"mining engineer","reid",NA,NA,78851,"mining engineer"
"aime98683","professional","taime",1902,"reillv","a",NA,"reillv, a",NA,NA,"pratt mines ala",-86.89249,33.53399,"united states of america",NA,NA,"reillv",NA,NA,78851,NA
"aime98701","professional","taime",1902,"reimer","arthur","adams","reimer, a a","civil eng","Weimer Machine Wks Company","lebanon pa",-76.50257,40.36667,"united states of america",NA,"mechanical engineer","reimer",NA,NA,7,"mechanical engineer"
"aime98723","professional","taime",1902,"reinhardt","h",NA,"reinhardt, h",NA,NA,"chihuahua mexico",-106.0691,28.633,"mexico",NA,NA,"reinhardt",NA,NA,78851,NA
"aime98743","professional","taime",1902,"reipd","j",NA,"reipd, j",NA,NA,"tenterfield new south wales",152.019,-29.05757,"australia",NA,"owner","reipd",NA,NA,78851,"owner"
"aime98793","professional","taime",1902,"remsen","i",NA,"remsen, i",NA,"Johns Hopkins Univ","baltimore md",-76.61219,39.29039,"united states of america",NA,"professor","remsen",NA,NA,1,"professor"
"aime98824","professional","taime",1902,"reno","jesse","wilford","reno, j w","mining eng","Reno Inclined Elevator Company","ny city",-74.00597,40.71278,NA,NA,"president","reno",NA,NA,2,"president"
"aime98849","professional","taime",1902,"renwick","charles","w","renwick, c w",NA,"Ducktown Sulp Cop I Company","isabella tenn",-84.3552,35.02786,"united states of america",NA,NA,"renwick",NA,NA,1,NA
"aime98863","professional","taime",1902,"requa","m",NA,"requa, m",NA,NA,"san francisco cal",-122.4194,37.77493,"united states of america",NA,"owner","requa",NA,NA,78851,"owner"
"aime98879","professional","taime",1902,"resimont","a",NA,"resimont, a",NA,NA,"seraing belgium",5.49963,50.58388,"belgium",NA,NA,"resimont",NA,NA,78851,NA
"aime98919","professional","taime",1902,"revell","george","e","revell, g e","bachelor of science","Peterboro Hydraulic Power Company","peterboro ontario",-78.31975,44.30906,"canada",NA,"mining engineer","revell",NA,NA,1,"mining engineer"
"aime98926","professional","taime",1902,"revere","joseph","warren","revere, j w",NA,"Dominion Coal Company","cape breton nova scotia",-60.85182,46.24869,"canada",NA,"mining engineer","revere",NA,NA,11,"mining engineer"
"aime98932","professional","taime",1902,"revett","benjamin","stephen","revett, b s",NA,"American Gold Dredging Company","breckenridge colo",-106.0384,39.48165,"united states of america",NA,"consulting engineer","revett",NA,NA,8,"consulting engineer"
"aime98951","professional","taime",1902,"reyburn","a",NA,"reyburn, a",NA,NA,"st louis mo",-90.1994,38.627,"united states of america",NA,NA,"reyburn",NA,NA,78851,NA
"aime99000","professional","taime",1902,"reynolds","george","bergen","reynolds, g b","mechanical eng","Imberley Diamond Mining Company","bagdad",44.36607,33.31524,"iraq",NA,"mining engineer","reynolds",NA,NA,4,"mining engineer"
"aime99023","professional","taime",1902,"reynolds","luther",NA,"reynolds, l","mechanical eng","Mit","mexico city",-99.13321,19.43261,"mexico",NA,"student","reynolds",NA,NA,48921,"student"
"aime99085","professional","taime",1902,"rhodes","charles","borie","rhodes, c b","biology","N Z Mines Trust","acukalnd new zealand",174.7633,-36.84846,"new zealand",NA,"manager","rhodes",NA,NA,2,"manager"
"aime99111","professional","taime",1902,"rhodes","f",NA,"rhodes, f","electrical eng","Asarco","chicago ill",-87.6298,41.87811,"united states of america",NA,"superintendent","rhodes",NA,NA,64,"superintendent"
"aime99112","professional","taime",1902,"rhodes","farm","lands","rhodes, f l",NA,"Asarco","leadville colorado",-106.2925,39.25082,"united states of america",NA,"superintendent","rhodes",NA,NA,64,"superintendent"
"aime99113","professional","taime",1902,"rhodes","farm","lands","rhodes, f l",NA,NA,"south chicago ill",-87.55442,41.73969,"united states of america",NA,NA,"rhodes",NA,NA,78851,NA
"aime99210","professional","taime",1902,"rice","frederic","martin","rice, f m","civil eng","Woodstock G M Company","kargahke new zeland",175.722,-37.4226,"new zealand",NA,"manager","rice",NA,NA,2,"manager"
"aime99216","professional","taime",1902,"rice","george","b","rice, g b","marine eng","Whitebreast Fuel Company","chicago ill",-87.6298,41.87811,"united states of america",NA,"consulting engineer","rice",NA,NA,2,"consulting engineer"
"aime99217","professional","taime",1902,"rice","george","b","rice, g b","marine eng","Rapid Transit R R Commission","ny city",-74.00597,40.71278,NA,NA,"engineer","rice",NA,NA,2,"engineer"
"aime99274","professional","taime",1902,"rice","j",NA,"rice, j","mechanical eng","Duerr Contracting Company","potosi bolivia",-65.75501,-19.57228,"bolivia",NA,"mining engineer","rice",NA,NA,3,"mining engineer"
"aime99275","professional","taime",1902,"rice","j",NA,"rice, j","mechanical eng",NA,"villanueva sevilla",-6.14194,37.39527,"spain",NA,"mining engineer","rice",NA,NA,78851,"mining engineer"
"aime99276","professional","taime",1902,"rice","j",NA,"rice, j","civil eng","Duerr Contracting Company","douglas arizona",-109.5453,31.34455,"united states of america",NA,"vicepresident","rice",NA,NA,3,"vicepresident"
"aime99277","professional","taime",1902,"rice","james",NA,"rice, j","civil eng","Copper Queen Cons Mining Company","south bethlehem pa",-79.34087,40.99951,"united states of america",NA,"mining engineer","rice",NA,NA,7,"mining engineer"
"aime99327","professional","taime",1902,"rice","wilbur","currier","rice, w c","mining eng","Mit","trevu cornwall england",-5.065666,50.14713,"united kingdom",NA,"mining engineer","rice",NA,NA,48921,"mining engineer"
"aime99351","professional","taime",1902,"rich","e",NA,"rich, e","general science","Asarco","ny city",-74.005973,40.712775,NA,NA,"consulting engineer","rich",NA,NA,64,"consulting engineer"
"aime99372","professional","taime",1902,"rich","jacob",NA,"rich, j","student",NA,"ny city",-74.00597,40.71278,NA,NA,"mining engineer","rich",NA,NA,78851,"mining engineer"
"aime99389","professional","taime",1902,"rich","waldo","alton","rich, w a","chemistry","Wright Gilman Company","san francisco cal",-122.419416,37.77493,"united states of america",NA,"mining engineer","rich",NA,NA,2,"mining engineer"
"aime99388","professional","taime",1902,"rich","william","alton","rich, w a","mining eng","Wright Gilman Company","colorado springs colo",-104.821363,38.833882,"united states of america",NA,"student","rich",NA,NA,2,"student"
"aime99407","professional","taime",1902,"richard","a",NA,"richard, a",NA,NA,"stockholm sweden",18.06858,59.32932,NA,NA,NA,"richard",NA,NA,78851,NA
"aime99412","professional","taime",1902,"richard","william",NA,"richard, w",NA,"Mysore Gold Mining Ltd","marikuppam mysore",78.26897,12.92374,"india",NA,"manager","richard",NA,NA,1,"manager"
"aime99411","professional","taime",1902,"richard","william",NA,"richard, w",NA,"Lake View Consols","boulder australia",121.4932,-30.77685,"australia",NA,"assayer","richard",NA,NA,3,"assayer"
"aime99433","professional","taime",1902,"richards","e",NA,"richards, e","electrical eng",NA,"yorkshire england.",-1.541202,53.9915,"united kingdom",NA,"chemist","richards",NA,NA,78851,"chemist"
"aime99434","professional","taime",1902,"richards","e",NA,"richards, e","electrical eng","Mass Inst Of Technology","boston mass",-71.05888,42.36008,"united states of america",NA,"instructor","richards",NA,NA,10,"instructor"
"aime99435","professional","taime",1902,"richards","edmund","leo","richards, e l","chemical","Mass Inst Of Technology","ny city",-74.00597,40.71278,NA,NA,"chemist","richards",NA,NA,10,"chemist"
"aime99447","professional","taime",1902,"richards","frederick","l","richards, f l","chemical",NA,"cleveland ohio",-81.69436,41.49932,"united states of america",NA,"chemist","richards",NA,NA,78851,"chemist"
"aime99468","professional","taime",1902,"richards","george","chadwick","richards, g c","naval eng","Mt Morgan G M Company","queensland australia",142.7028,-20.91757,"australia",NA,"metallurgist","richards",NA,NA,1,"metallurgist"
"aime99488","professional","taime",1902,"richards","harold","moore","richards, h m","student",NA,"dover n j",-74.5621,40.88399,"united states of america",NA,NA,"richards",NA,NA,78851,NA
"aime99507","professional","taime",1902,"richards","j",NA,"richards, j",NA,NA,"denver colo",-104.9903,39.73924,"united states of america",NA,"assayer","richards",NA,NA,78851,"assayer"
"aime99506","professional","taime",1902,"richards","john","bradford","richards, j b",NA,NA,"cornwall england",-5.052713,50.26605,"united kingdom",NA,"assayer","richards",NA,NA,78851,"assayer"
"aime99562","professional","taime",1902,"richards","russell","alson","richards, r a","mechanical eng","Mass Inst Of Technology","boston mass",-71.05888,42.36008,"united states of america",NA,"professor","richards",NA,NA,10,"professor"
"aime99601","professional","taime",1902,"richards","thomaâ",NA,"richards, t","mechanical eng","Nundy Droog Company","london england",-0.127758,51.50735,"united kingdom",NA,"consulting engineer","richards",NA,NA,3,"consulting engineer"
"aime99602","professional","taime",1902,"richards","thomaâ",NA,"richards, t","mechanical eng","Nundy Droog Company","oorgaum mysore",78.26719,12.95263,"india",NA,"superintendent","richards",NA,NA,3,"superintendent"
"aime99621","professional","taime",1902,"richards","walter","coffran","richards, w c","mechanical eng","Mit","wilkes barre pa",-75.88131,41.24591,"united states of america",NA,"mining engineer","richards",NA,NA,48921,"mining engineer"
"aime99773","professional","taime",1902,"richmond","architects",NA,"richmond, a",NA,"Patagonia Sampling Works","nogales ariz",-110.9343,31.34038,"united states of america",NA,"assayer","richmond",NA,NA,1,"assayer"
"aime99805","professional","taime",1902,"richmond","waldemar","spaulding","richmond, w s","mining eng",NA,"scranton pa",-75.66241,41.40897,"united states of america",NA,NA,"richmond",NA,NA,78851,NA
"aime99843","professional","taime",1902,"richter","paul","emmerich","richter, p e",NA,NA,"freiberg germany",13.34173,50.91283,"germany",NA,NA,"richter",NA,NA,78851,NA
"aime99860","professional","taime",1902,"richter","t",NA,"richter, t",NA,NA,"freiberg saxony",13.34173,50.91283,"germany",NA,NA,"richter",NA,NA,78851,NA
"aime99861","professional","taime",1902,"richter","t",NA,"richter, t",NA,NA,"fount carmel pa",-76.4119,40.79703,"united states of america",NA,"operator","richter",NA,NA,78851,"operator"
"aime99878","professional","taime",1902,"rickard","a",NA,"rickard, a",NA,NA,"denver colo",-104.9903,39.73924,"united states of america",NA,NA,"rickard",NA,NA,78851,NA
"aime99882","professional","taime",1902,"rickard","edward","michael","rickard, e m","bachelor of science","El Progreso Mexican Mines Limited Panuco B","triunfo baja california",-110.1082,23.80277,"mexico",NA,"consulting engineer","rickard",NA,NA,2,"consulting engineer"
"aime99889","professional","taime",1902,"rickard","forbes",NA,"rickard, f","metallurgical eng",NA,"denver colo",-104.9903,39.73924,"united states of america",NA,"mining engineer","rickard",NA,NA,78851,"mining engineer"
"aime99894","professional","taime",1902,"rickard","harold",NA,"rickard, h",NA,"A Chester Beatty","denver colo",-104.9903,39.73924,"united states of america",NA,"mining engineer","rickard",NA,NA,2,"mining engineer"
"aime99906","professional","taime",1902,"rickard","r","stanley","rickard, r s","mining eng","New York Ontario Western Ry Company","ny city",-74.00597,40.71278,NA,NA,"secretary","rickard",NA,NA,2,"secretary"
"aime99912","professional","taime",1902,"rickard","thomas","artiiur","rickard, t a","mining eng","Engineering And Mining Journal","san francisco cal",-122.4194,37.77493,"united states of america",NA,"editor","rickard",NA,NA,4,"editor"
"aime99911","professional","taime",1902,"rickard","t","artiiur","rickard, t a","mining eng","Engineering And Mining Journal","ny city",-74.00597,40.71278,NA,NA,"editor","rickard",NA,NA,4,"editor"
"aime99965","professional","taime",1902,"ricketts","l","d","ricketts, l d",NA,NA,"bisbee arizona",-109.9284,31.44815,"united states of america",NA,"mining engineer","ricketts",NA,NA,78851,"mining engineer"
"aime99986","professional","taime",1902,"ricketts","pierre",NA,"ricketts, p","mining eng","Ricketts Banks","ny city",-74.00597,40.71278,NA,NA,"mining engineer","ricketts",NA,NA,6,"mining engineer"
"aime100045","professional","taime",1902,"ridge","harry","mackenzie","ridge, h m",NA,"Australian Metal Company","broken hill new south wales",141.4539,-31.95391,"australia",NA,"mining engineer","ridge",NA,NA,1,"mining engineer"
"aime100054","professional","taime",1902,"ridgely","c",NA,"ridgely, c",NA,NA,"springfield ill",-89.65015,39.78172,"united states of america",NA,NA,"ridgely",NA,NA,78851,NA
"aime100058","professional","taime",1902,"ridgely","w",NA,"ridgely, w",NA,"Treasury Dept","washington d.c.",-77.03687,38.90719,"united states of america",NA,"comptroller","ridgely",NA,NA,4,"comptroller"
"aime100080","professional","taime",1902,"riebel","o",NA,"riebel, o",NA,NA,"spokane wash",-117.426,47.65878,"united states of america",NA,"superintendent","riebel",NA,NA,78851,"superintendent"
"aime100109","professional","taime",1902,"riedt","carl",NA,"riedt, c",NA,"Comp Minera De Penoles","mapimi durango",-103.8487,25.83371,"mexico",NA,"manager","riedt",NA,NA,5,"manager"
"aime100130","professional","taime",1902,"ries","herbert",NA,"ries, h","mining eng","Cornell University","ithaca n y",-76.50188,42.44396,"united states of america",NA,"instructor","ries",NA,NA,22,"instructor"
"aime100167","professional","taime",1902,"riggs","george","d","riggs, g d","mechanical eng","Elliott Company","ny city",-74.00597,40.71278,NA,NA,NA,"riggs",NA,NA,3,NA
"aime100179","professional","taime",1902,"rigney","t","p","rigney, t p",NA,NA,"salt lake city utah",-111.891,40.76078,"united states of america",NA,"mining engineer","rigney",NA,NA,78851,"mining engineer"
"aime100190","professional","taime",1902,"rileey","s",NA,"rileey, s",NA,NA,"schuylkill co pa",-76.17837,40.68731,"united states of america",NA,NA,"rileey",NA,NA,78851,NA
"aime100208","professional","taime",1902,"riley","james","garfield","riley, j g","chemistry",NA,"glasgow scotland",-4.251806,55.86424,"united kingdom",NA,NA,"riley",NA,NA,78851,NA
"aime100225","professional","taime",1902,"riley","leonard","benjamin","riley, l b","mining eng","Lehigh Coal Navigation Company","philadelphia pa",-75.16522,39.95258,"united states of america",NA,"president","riley",NA,NA,4,"president"
"aime100274","professional","taime",1902,"riordan","d",NA,"riordan, d",NA,NA,"san francisco cal",-122.4194,37.77493,"united states of america",NA,"mining investigations","riordan",NA,NA,78851,"mining investigations"
"aime100291","professional","taime",1902,"rioseco","p",NA,"rioseco, p",NA,NA,"pachuca mexico",-98.75913,20.10106,"mexico",NA,"civil engineer","rioseco",NA,NA,78851,"civil engineer"
"aime100376","professional","taime",1902,"risque","james","b","risque, j b",NA,NA,"st louis mo",-90.1994,38.627,"united states of america",NA,NA,"risque",NA,NA,78851,NA
"aime100383","professional","taime",1902,"rissmannn","o",NA,"rissmannn, o",NA,"Cherokee Lanyon Spelter Company","gas kansas.",-95.34609,37.92365,"united states of america",NA,"manager","rissmannn",NA,NA,2,"manager"
"aime100420","professional","taime",1902,"riter","george","w","riter, g w","geology","Eureka Hill M Company","eureka utah.",-112.1202,39.95412,"united states of america",NA,"secretary","riter",NA,NA,1,"secretary"
"aime100525","professional","taime",1902,"robbins","charles","theodore","robbins, c t","business","Lone Pine Surprise Cons M Company","spokane wash",-117.426,47.65878,"united states of america",NA,"president","robbins",NA,NA,2,"president"
"aime100526","professional","taime",1902,"robbins","charles","theodore","robbins, c t","business","Lone Pine Surprise Cons M Company","sumpter oregon.",-118.2022,44.74571,"united states of america",NA,"president","robbins",NA,NA,2,"president"
"aime100531","professional","taime",1902,"robbins","charles","theodore","robbins, c t","business","De Beers Cons Mines Company","kimberley south africa",24.74991,-28.72824,"south africa",NA,"consulting engineer","robbins",NA,NA,6,"consulting engineer"
"aime100540","professional","taime",1902,"robbins","frank","a","robbins, f a","mechanical eng","North Star Mines Company","kimberley bc",-115.9967,49.66516,"canada",NA,"manager","robbins",NA,NA,22,"manager"
"aime100579","professional","taime",1902,"robellaz","f","gc","robellaz, f g",NA,NA,"paris france",2.352222,48.85661,"france",NA,"mining engineer","robellaz",NA,NA,78851,"mining engineer"
"aime100656","professional","taime",1902,"roberts","claudius","t","roberts, c t",NA,"Montezuma Lead Company","santa barbara chihuahua",-105.8201,26.80154,"mexico",NA,"mining engineer","roberts",NA,NA,11,"mining engineer"
"aime100681","professional","taime",1902,"roberts","e",NA,"roberts, e","mechanical eng","Fairmont Coal Company","bethlehem pa",-75.37046,40.62593,"united states of america",NA,"superintendent","roberts",NA,NA,5,"superintendent"
"aime100682","professional","taime",1902,"roberts","e",NA,"roberts, e","student","Fairmont Coal Company","buffalo n y",-78.87837,42.88645,"united states of america",NA,"superintendent","roberts",NA,NA,5,"superintendent"
"aime100683","professional","taime",1902,"roberts","e",NA,"roberts, e","student",NA,"spokane wash",-117.426,47.65878,"united states of america",NA,NA,"roberts",NA,NA,78851,NA
"aime100708","professional","taime",1902,"roberts","f",NA,"roberts, f",NA,"Real Estate Trust Company","philadelphia pa",-75.16522,39.95258,"united states of america",NA,"civil engineer","roberts",NA,NA,2,"civil engineer"
"aime100720","professional","taime",1902,"roberts","george","d","roberts, g d","mining eng","Great Boulder Main Reed Limited","kalgoorlie australia",121.466,-30.749,"australia",NA,"metallurgist","roberts",NA,NA,8,"metallurgist"
"aime100739","professional","taime",1902,"roberts","harold","barnes","roberts, h b","mechanical eng","Hale Kanawha Roberts Mines","duluth minn",-92.10049,46.78667,"united states of america",NA,"manager","roberts",NA,NA,1,"manager"
"aime100755","professional","taime",1902,"roberts","j",NA,"roberts, j",NA,NA,"niagara falls ny",-79.03774,43.09621,"united states of america",NA,NA,"roberts",NA,NA,78851,NA
"aime100756","professional","taime",1902,"roberts","james","aloysius","roberts, j a","mining eng",NA,"val verde ariz",-110.9516,31.35832,"united states of america",NA,"metallurgist","roberts",NA,NA,78851,"metallurgist"
"aime100780","professional","taime",1902,"roberts","malcolm",NA,"roberts, m","geology","Washington Nevada Mining Company","seattle wash",-122.3321,47.60621,"united states of america",NA,"professor","roberts",NA,NA,34,"professor"
"aime100808","professional","taime",1902,"roberts","potts",NA,"roberts, p","student",NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"roberts",NA,NA,78851,NA
"aime100824","professional","taime",1902,"roberts","thomas","lee","roberts, t l",NA,NA,"sparrow s point md",-76.48068,39.22612,"united states of america",NA,NA,"roberts",NA,NA,78851,NA
"aime100869","professional","taime",1902,"robertson","dr",NA,"robertson, d",NA,NA,"ridgway pa",-78.72864,41.42034,"united states of america",NA,NA,"robertson",NA,NA,78851,NA
"aime100881","professional","taime",1902,"robertson","h","b","robertson, h b",NA,NA,"kalgoorlie australia",121.466,-30.749,"australia",NA,"mining engineer","robertson",NA,NA,78851,"mining engineer"
"aime100891","professional","taime",1902,"robertson","james","douglas","robertson, j d","mining eng","Cu","kobe japan",135.1956,34.69008,"japan",NA,"student","robertson",NA,NA,4574,"student"
"aime100892","professional","taime",1902,"robertson","james","douglas","robertson, j d","mining eng","H L Chase","st louis mo",-90.1994,38.627,"united states of america",NA,"mining engineer","robertson",NA,NA,3,"mining engineer"
"aime100906","professional","taime",1902,"robertson","kenneth","a","robertson, k a","mining eng","Zenith Furnace Company","duluth minn",-92.10049,46.78667,"united states of america",NA,"manager","robertson",NA,NA,4,"manager"
"aime100933","professional","taime",1902,"robertson","william","f","robertson, w f","mining eng","Dept Of Mines","victoria b c",-123.3656,48.42842,"canada",NA,"professor","robertson",NA,NA,5,"professor"
"aime100948","professional","taime",1902,"robertson","walter","harrison","robertson, w h","bachelor of science","Mazapil Cop Company","saltillo coahuila",-100.9737,25.43832,"mexico",NA,"mining engineer","robertson",NA,NA,1,"mining engineer"
"aime100958","professional","taime",1902,"robeson","anthony","maurice","robeson, a m","electrical eng","H Eckstein Company","johannesburg south africa",28.04731,-26.2041,"south africa",NA,"consulting engineer","robeson",NA,NA,8,"consulting engineer"
"aime100987","professional","taime",1902,"robins","t",NA,"robins, t",NA,"Robins Conveying Belt O","ny city",-74.00597,40.71278,NA,NA,"president","robins",NA,NA,2,"president"
"aime101051","professional","taime",1902,"robinson","carlton","allen","robinson, c a","civil eng","Colo Fuel Iron Company","denver colo",-104.9903,39.73924,"united states of america",NA,"manager","robinson",NA,NA,13,"manager"
"aime101052","professional","taime",1902,"robinson","clark","shore","robinson, c s","architect","Asarco","ny city",-74.00597,40.71278,NA,NA,"mechanical engineer","robinson",NA,NA,64,"mechanical engineer"
"aime101075","professional","taime",1902,"robinson","david","whiteoak","robinson, d w","student",NA,"armstrong co pa",-79.47039,40.87905,"united states of america",NA,NA,"robinson",NA,NA,78851,NA
"aime101117","professional","taime",1902,"robinson","g",NA,"robinson, g","mining eng",NA,"salt lake city utah",-111.891,40.76078,"united states of america",NA,"mining engineer","robinson",NA,NA,78851,"mining engineer"
"aime101205","professional","taime",1902,"robinson","samuel","crawford","robinson, s c","chemistry",NA,"steeple rock n m",-108.944,32.79979,"united states of america",NA,"civil engineer","robinson",NA,NA,78851,"civil engineer"
"aime101219","professional","taime",1902,"robinson","theodore","w","robinson, t w","mining eng","Illinois Steel Company","chicago ill",-87.6298,41.87811,"united states of america",NA,"vicepresident","robinson",NA,NA,22,"vicepresident"
"aime101257","professional","taime",1902,"roby","luther","abbott","roby, l a","mechanical eng",NA,"cleveland ohio",-81.69436,41.49932,"united states of america",NA,"engineer","roby",NA,NA,78851,"engineer"
"aime101289","professional","taime",1902,"rochling","h",NA,"rochling, h",NA,NA,"rhenish prussia germany.",7.308953,50.11835,"germany",NA,"metallurgist","rochling",NA,NA,78851,"metallurgist"
"aime101321","professional","taime",1902,"rockwell","gaynor","o","rockwell, g o","chemical eng","Mit","argentine kan.",-94.66053,39.05629,"united states of america",NA,"student","rockwell",NA,NA,48921,"student"
"aime101365","professional","taime",1902,"rodda","r",NA,"rodda, r",NA,"Horse Shoe M Company","larence south dajota",-103.798,44.31065,"united states of america",NA,"superintendent","rodda",NA,NA,1,"superintendent"
"aime101385","professional","taime",1902,"roderick","j",NA,"roderick, j",NA,"Bureau Of Mine","harrisburg pa",-76.8867,40.27319,"united states of america",NA,"engineer","roderick",NA,NA,3,"engineer"
"aime101407","professional","taime",1902,"rodgers","m","k","rodgers, m k","bachelor of science","Yale Min Company","pentleton bc",-119.5937,49.49914,"canada",NA,"consulting engineer","rodgers",NA,NA,1,"consulting engineer"
"aime101446","professional","taime",1902,"rodriguez","juan","a","rodriguez, j a","mining eng",NA,"saltillo coahuila",-100.9737,25.43832,"mexico",NA,"mining engineer","rodriguez",NA,NA,78851,"mining engineer"
"aime101466","professional","taime",1902,"roe","jack","willhoit","roe, j w","naval eng","Glasgow Iron Company","pottstown pa",-75.64963,40.24537,"united states of america",NA,"superintendent","roe",NA,NA,6,"superintendent"
"aime101493","professional","taime",1902,"roepper","c",NA,"roepper, c",NA,NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"roepper",NA,NA,78851,NA
"aime101499","professional","taime",1902,"roeser","frederick",NA,"roeser, f","mining eng","Asarco","leadville colorado",-106.2925,39.25082,"united states of america",NA,"chemist","roeser",NA,NA,64,"chemist"
"aime101521","professional","taime",1902,"rogers","a",NA,"rogers, a","electrical eng","Guggenheim Exploration Company","villaldama nl",-100.4312,26.49902,"mexico",NA,"superintendent","rogers",NA,NA,13,"superintendent"
"aime101583","professional","taime",1902,"rogers","charlca",NA,"rogers, c",NA,"Fraser Chalmers","kalgoorlie australia",121.466,-30.749,"australia",NA,"manager","rogers",NA,NA,5,"manager"
"aime101599","professional","taime",1902,"rogers","earl","l","rogers, e l","mining eng","Apen Mines","aspen colo",-106.8175,39.1911,"united states of america",NA,"student","rogers",NA,NA,2,"student"
"aime101693","professional","taime",1902,"rogerson","john","russell","rogerson, j r","civil eng","Mit","durham england",-1.584852,54.77525,"united kingdom",NA,"student","rogerson",NA,NA,48921,"student"
"aime101776","professional","taime",1902,"rolker","c",NA,"rolker, c",NA,NA,"london england",-0.127758,51.50735,"united kingdom",NA,NA,"rolker",NA,NA,78851,NA
"aime101787","professional","taime",1902,"rolland","g",NA,"rolland, g","mining eng","Cu","paris france",2.352222,48.85661,"france",NA,"student","rolland",NA,NA,4574,"student"
