"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat","year","usdtopound","poundtousd","yentousd","frtousd","mxtousd","bolivusd","capital"
"996","mmm1012","negociacion minera de san rafael y anexas s. a.","mill location, san pedro analco, jal., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pedro analco jal",-103.950019,21.137277,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"997","mmm1013","negociacion minera de san rafael y anexas s. a.","cyanidation,, ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation,",NA,NA,NA,NA,NA,NA,NA,"jalisco",-103.3494376,20.6595382,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"998","mmm1014","negociacion minera de san rafael y anexas s. a.","daily output, 225 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"225 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"jalisco",-103.3494376,20.6595382,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"999","mmm1015","negociacion minera de san rafael y anexas s. a.","gr. mgr., fred maccoy, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fred maccoy","gr. mgr.","maccoy",NA,"fred","maccoy, f","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1000","mmm1016","negociacion minera de san rafael y anexas s. a.","grl. spt, j. m. f. burkman, magdalena, jal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. m. f. burkman","grl. spt","burkman",NA,"j","burkman, j","magdalena jal",-103.9695127,20.9102762,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1001","mmm1017","negociacion minera de san rafael y anexas s. a.","mine spt., p. l. stockdale, magdalena, jal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p. l. stockdale","mine spt.","stockdale",NA,"p","stockdale, p","magdalena jal",-103.9695127,20.9102762,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1002","mmm1018","negociacion minera de san rafael y anexas s. a.","geologist, dr. guillermo schulze, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dr. guillermo schulze","geologist","schulze",NA,"dr","schulze, d","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1003","mmm1019","negociacion minera de san rafael y anexas s. a.","master mech., f. clark, magdalena, jal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. clark","master mech.","clark",NA,"f","clark, f","magdalena jal",-103.9695127,20.9102762,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1004","mmm1021","nueva cia. mjn. la mazata y an. s. a.","location & p. o., etzatlan, jal., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"etzatlan jal",-104.0809056,20.7644691,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1005","mmm1022","nueva cia. mjn. la mazata y an. s. a.","gold silver",NA,NA,NA,NA,"gold silver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jalisco",-103.3494376,20.6595382,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1006","mmm1022","nueva cia. mjn. la mazata y an. s. a.","this co. is subsidiary of the amparo mining co. etzatlan",NA,NA,NA,NA,NA,"this co. is subsidiary of the amparo mining co. etzatlan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jalisco",-103.3494376,20.6595382,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1007","mmm1023","nueva cia. mjn. la mazata y an. s. a.","mill location, etzatlan, jal., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"etzatlan jal",-104.0809056,20.7644691,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1008","mmm1024","nueva cia. mjn. la mazata y an. s. a.","officers personnel, same as amparo mining co. etzatlan, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mining co etzatlan",-104.0809056,20.7644691,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1009","mmm1025","nueva cia. mjn. la mazata y an. s. a.","mine spt., jas. m. campbell, etzatlan, jal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jas. m. campbell","mine spt.","campbell",NA,"jas","campbell, j","etzatlan jal",-104.0809056,20.7644691,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1010","mmm1026","nueva cia. mjn. la mazata y an. s. a.","mill spt, jas. m. brown, etzatlan, jal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jas. m. brown","mill spt","brown",NA,"jas","brown, j","etzatlan jal",-104.0809056,20.7644691,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1011","mmm1027","nueva cia. mjn. la mazata y an. s. a.","asst. mine spt, f. g. willson, etzatlan, jal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. g. willson","asst. mine spt","willson",NA,"f","willson, f","etzatlan jal",-104.0809056,20.7644691,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1012","mmm1029","compañia esperanza s. a.","organized, december loth 1921 in mexico, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, december loth 1921 in mexico, ",NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1013","mmm1030","compañia esperanza s. a.","$1.000,000 oro nac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1014","mmm1031","compañia esperanza s. a.","location & p. o., apartado 8, el oro, mex, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1015","mmm1032","compañia esperanza s. a.","silver gold",NA,NA,NA,NA,"silver gold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1016","mmm1032","compañia esperanza s. a.","this company owns the esperanza mine.",NA,NA,NA,NA,NA,"this company owns the esperanza mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1017","mmm1033","compañia esperanza s. a.","mill name, esperanza., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"name esperanza",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1018","mmm1034","compañia esperanza s. a.","mill location, el oro, mex., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1019","mmm1035","compañia esperanza s. a.","cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation.",NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1020","mmm1036","compañia esperanza s. a.","daily output, 150 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"150 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1021","mmm1037","compañia esperanza s. a.","president, ernest ph. Herivel, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ernest ph. Herivel","president","Herivel",NA,"ernest","herivel, e","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1022","mmm1038","compañia esperanza s. a.","vice pres, c.a. lantz, hgo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.a. lantz","vice pres","lantz",NA,"c","lantz, c","hgo",-96.8297077,32.4722516,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1023","mmm1039","compañia esperanza s. a.","secr. & treas., h. constante, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. constante","secr. & treas.","constante",NA,"h","constante, h","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1024","mmm1040","compañia esperanza s. a.","attorney, manuel f. garrido, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"manuel f. garrido","attorney","garrido",NA,"manuel","garrido, m","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1025","mmm1041","compañia esperanza s. a.","grl . mgr., ernest ph. Herivel, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ernest ph. Herivel","grl . mgr.","Herivel",NA,"ernest","herivel, e","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1026","mmm1042","compañia esperanza s. a.","director, h. constante, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. constante","director","constante",NA,"h","constante, h","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1027","mmm1043","compañia esperanza s. a.","purch. agt., h. j. g. mackie, 82 beaver st, new york.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. j. g. mackie","purch. agt.","mackie",NA,"h","mackie, h","st new york",-74.0067037,40.7325862,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1028","mmm1044","compañia esperanza s. a.","asst. purch. agt., a. larrondo, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. larrondo","asst. purch. agt.","larrondo",NA,"a","larrondo, a","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1029","mmm1045","compañia esperanza s. a.","mine spt., j. menghini, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. menghini","mine spt.","menghini",NA,"j","menghini, j","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1030","mmm1046","compañia esperanza s. a.","mill spt, i. crosby, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"i. crosby","mill spt","crosby",NA,"i","crosby, i","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1031","mmm1047","compañia esperanza s. a.","cons. eng., c.a. lantz, pachuca, hgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c.a. lantz","cons. eng.","lantz",NA,"c","lantz, c","pachuca hgo",-98.7591311,20.1010608,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1032","mmm1048","compañia esperanza s. a.","ming. eng., juan villafranca, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"juan villafranca","ming. eng.","villafranca",NA,"juan","villafranca, j","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1033","mmm1050","cia. minera la quimica y anexas s. a.","organized, in sultepec,, state of mexico, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in sultepec,, state of mexico, ",NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1034","mmm1051","cia. minera la quimica y anexas s. a.","$500,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1035","mmm1052","cia. minera la quimica y anexas s. a.","location & p. o., sultepec, mex., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sultepec mex",-99.9669314,18.8616472,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1036","mmm1053","cia. minera la quimica y anexas s. a.","mexico city office, calle atenas 3., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"office calle atenas",-84.3738394,9.9784936,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1037","mmm1054","cia. minera la quimica y anexas s. a.","gold silver copper lead.",NA,NA,NA,NA,"gold silver copper lead.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1038","mmm1054","cia. minera la quimica y anexas s. a.","this co. owns the la quimica y anexas, malacate, carbajal, beatriz (bronze) amparo, presentacion, san cayetano (lead), san antonio, tres marias, & canchal mines, all located in sultepec.",NA,NA,NA,NA,NA,"this co. owns the la quimica y anexas, malacate, carbajal, beatriz (bronze) amparo, presentacion, san cayetano (lead), san antonio, tres marias, & canchal mines, all located in sultepec.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1039","mmm1055","cia. minera la quimica y anexas s. a.","mill name, guadalupe., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"name guadalupe",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1040","mmm1056","cia. minera la quimica y anexas s. a.","mill location, sultepec, mex., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sultepec mex",-99.9669314,18.8616472,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1041","mmm1057","cia. minera la quimica y anexas s. a.","table flotation concentration., ",NA,NA,NA,NA,NA,NA,NA,NA,"table flotation concentration.",NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1042","mmm1058","cia. minera la quimica y anexas s. a.","daily output, 250 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"250 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1043","mmm1059","cia. minera la quimica y anexas s. a.","president, german roth, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"german roth","president","roth",NA,"german","roth, g","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1044","mmm1060","cia. minera la quimica y anexas s. a.","secr. & treas, epifanio talavera, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"epifanio talavera","secr. & treas","talavera",NA,"epifanio","talavera, e","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1045","mmm1061","cia. minera la quimica y anexas s. a.","gr. mgr, german roth, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"german roth","gr. mgr","roth",NA,"german","roth, g","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1046","mmm1062","cia. minera la quimica y anexas s. a.","asst. grl. mgr., german i. roth, hacienda de guadalupe, sultepec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"german i. roth","asst. grl. mgr.","roth",NA,"german","roth, g","de guadalupe sultepec",-99.8665458,18.7826831,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1047","mmm1063","cia. minera la quimica y anexas s. a.","mine spt., antonio campuzano, hda. guadalupe, sultepec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"antonio campuzano","mine spt.","campuzano",NA,"antonio","campuzano, a","hda guadalupe sultepec",-99.9658805,18.857023,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1048","mmm1064","cia. minera la quimica y anexas s. a.","mill spt, antonio campuzano, hda. guadalupe, sultepec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"antonio campuzano","mill spt","campuzano",NA,"antonio","campuzano, a","hda guadalupe sultepec",-99.9658805,18.857023,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1049","mmm1066","cia. min. los tres dulces nombres y anexas","location p. o., apartado 65, el oro, mex, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1050","mmm1067","cia. min. los tres dulces nombres y anexas","superintendent, j. c. l. lopez, el oro, mex, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. c. l. lopez, el oro","superintendent",NA,NA,"j",NA,"mex",-83.2841778,42.5427056,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1051","mmm1069","cia. min. san miguel y an. s. a.","organized, in mexico in 1918., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in mexico in 1918., ",NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1052","mmm1070","cia. min. san miguel y an. s. a.","$20,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1053","mmm1071","cia. min. san miguel y an. s. a.","location & p. o., tenango, mex., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tenango mex",-99.5892175,19.1066174,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1054","mmm1072","cia. min. san miguel y an. s. a.","mexico city office, capuchinas 40 room 9., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"office capuchinas room",-90.731014,14.559725,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1055","mmm1073","cia. min. san miguel y an. s. a.","silver lead.",NA,NA,NA,NA,"silver lead.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1056","mmm1073","cia. min. san miguel y an. s. a.","this company just started producing.",NA,NA,NA,NA,NA,"this company just started producing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1057","mmm1073.1","cia. min. san miguel y an. s. a.","silver lead.",NA,NA,NA,NA,"silver lead.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1058","mmm1073.1","cia. min. san miguel y an. s. a.","this company owns the san miguel mines located near tenango, mex.",NA,NA,NA,NA,NA,"this company owns the san miguel mines located near tenango, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1059","mmm1074","cia. min. san miguel y an. s. a.","president, h. j. carrasco, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. j. carrasco","president","carrasco",NA,"h","carrasco, h","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1060","mmm1075","cia. min. san miguel y an. s. a.","secretary, h. o. carrasco, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. o. carrasco","secretary","carrasco",NA,"h","carrasco, h","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1061","mmm1076","cia. min. san miguel y an. s. a.","manager, m cortes, toluca, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m cortes","manager","cortes",NA,"m","cortes, m","toluca mex",-99.6556653,19.2826098,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1062","mmm1078","el oro mining railway co. ltd.","organized, in london on july 27, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in london on july 27, ",NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1063","mmm1079","el oro mining railway co. ltd.","l. 1.150,000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1064","mmm1080","el oro mining railway co. ltd.","foreign office, 24 lombard st. london, e. c., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"london e c",-0.1319797,51.5287743,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1065","mmm1081","el oro mining railway co. ltd.","principal mining office, el oro, mex., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1066","mmm1082","el oro mining railway co. ltd.","mexico city office, avenida juarez 83 ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"office avenida juarez",-106.4510881,31.7126656,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1067","mmm1083","el oro mining railway co. ltd.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1068","mmm1083","el oro mining railway co. ltd.","this company owns a large group of mines located at el oro, mex.",NA,NA,NA,NA,NA,"this company owns a large group of mines located at el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1069","mmm1084","el oro mining railway co. ltd.","mill location, el oro, mex., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1070","mmm1085","el oro mining railway co. ltd.","table concentration & cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table concentration & cyanidation.",NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1071","mmm1086","el oro mining railway co. ltd.","daily output, 1,200 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"1,200 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1072","mmm1087","el oro mining railway co. ltd.","chairman, r. t. bayliss, london, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. t. bayliss","chairman","bayliss",NA,"r","bayliss, r","london",-0.1277583,51.5073509,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1073","mmm1088","el oro mining railway co. ltd.","secretary, h. f. wreford, london, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. f. wreford","secretary","wreford",NA,"h","wreford, h","london",-0.1277583,51.5073509,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1074","mmm1089","el oro mining railway co. ltd.","manag. dir., a. f. main, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. f. main","manag. dir.","main",NA,"a","main, a","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1075","mmm1090","el oro mining railway co. ltd.","business mgr., e. r. atchison, d. f., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. r. atchison","business mgr.","atchison",NA,"e","atchison, e","df",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1076","mmm1091","el oro mining railway co. ltd.","asst. grl. mgr., herbert c. enos, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbert c. enos","asst. grl. mgr.","enos",NA,"herbert","enos, h","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1077","mmm1092","el oro mining railway co. ltd.","purch. agt., e. r. atchison, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. r. atchison","purch. agt.","atchison",NA,"e","atchison, e","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1078","mmm1093","el oro mining railway co. ltd.","mine spt., j. e. wilson, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. e. wilson","mine spt.","wilson",NA,"j","wilson, j","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1079","mmm1094","el oro mining railway co. ltd.","mill spt., p. e. holme, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p. e. holme","mill spt.","holme",NA,"p","holme, p","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1080","mmm1095","el oro mining railway co. ltd.","see also: cia. De inversiones del oro, s. a. sombrerete, zac. Santa rosa mining co. ltd. Concepcion del oro, zac. The buena tierra mining co. ltd. Sta. eulalia, chih.",NA,NA,NA,NA,NA,"see also: cia. De inversiones del oro, s. a. sombrerete, zac. Santa rosa mining co. ltd. Concepcion del oro, zac. The buena tierra mining co. ltd. Sta. eulalia, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1081","mmm1095","el oro mining railway co. ltd.","master mech., p. e. holme, el oro, mex.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p. e. holme","master mech.","holme",NA,"p","holme, p","el oro mex",-100.1339164,19.8007531,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1082","mmm1097","el toro mining co. s. a.","this co. owns the guadalupe mine.",NA,NA,NA,NA,NA,"this co. owns the guadalupe mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mexico",-102.552784,23.634501,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
