lon,lat,locn
6.776811,51.49841,"Duisburg, Nordrhein-Westfalen, Deutschland"
-71.20162,42.72527,"Essex County, Massachusetts, United States"
-73.93291,40.648,"Kings County, City of New York, New York, United States"
-74.00702,40.71392,"New York County, City of New York, New York, United States"
8.095278,49.3325,"Neustadt an der Weinstraße, Rheinland-Pfalz, Deutschland"
-87.6265,41.88551,"Cook County, Illinois, United States"
11.17443,53.65283,"Nordwestmecklenburg, Mecklenburg-Vorpommern, Deutschland"
-78.89713,42.95121,"Erie County, New York, United States"
14.74062,51.01725,"Görlitz - Zhorjelc, Sachsen, Deutschland"
7.588996,50.35694,"Koblenz, Rheinland-Pfalz, Deutschland"
-83.03601,42.32944,"Wayne County, Michigan, United States"
9.343971,48.45011,"Landkreis Reutlingen, Baden-Württemberg, Deutschland"
-116.7045,31.89673,"Municipio de Ensenada, Baja California, México"
-122.334,47.60319,"King County, Washington, United States"
-96.80877,32.92503,"Dallas County, Texas, United States"
7.016978,51.50802,"Essen, Nordrhein-Westfalen, Deutschland"
-121.3394,38.66131,"Sacramento County, California, United States"
-104.9463,39.81276,"Adams County, Colorado, United States"
8.66027,49.54496,"Rhein-Neckar-Kreis, Baden-Württemberg, Deutschland"
8.062541,49.5206,"Landkreis Bad Dürkheim, Rheinland-Pfalz, Deutschland"
6.149482,62.47223,"Møre og Romsdal, Norge"
40.18544,45.36241,"Тбилисский район, Краснодарский край, Южный федеральный округ, Россия"
9.274264,51.13308,"Schwalm-Eder-Kreis, Hessen, Deutschland"
-80.05469,40.62718,"Allegheny County, Pennsylvania, United States"
-73.99214,40.73644,"New York County, City of New York, New York, United States"
22.1567,65.58482,"Norrbottens län, Sverige"
-76.13439,40.35176,"Berks County, Pennsylvania, United States"
8.958272,50.59267,"Landkreis Gießen, Hessen, Deutschland"
-58.43197,-34.58727,"Distrito Audiovisual, Comuna 15, Ciudad Autónoma de Buenos Aires, Argentina"
17.88739,52.42914,"powiat słupecki, województwo wielkopolskie, Polska"
-73.98928,40.74297,"New York County, City of New York, New York, United States"
-73.9794,40.75484,"New York County, City of New York, New York, United States"
16.35149,52.11556,"powiat grodziski, województwo wielkopolskie, Polska"
11.08119,49.45568,"Nürnberg, Bayern, Deutschland"
13.31567,51.05788,"Meißen, Sachsen, Deutschland"
8.633847,48.0757,"Landkreis Tuttlingen, Baden-Württemberg, Deutschland"
-75.21465,40.07646,"Philadelphia, Pennsylvania United States"
14.33114,52.98027,"powiat gryfiński, województwo zachodniopomorskie, Polska"
-71.09737,42.34704,"Suffolk County, Massachusetts, United States"
-90.09199,29.92927,"Orleans Parish, Louisiana, United States"
-90.06987,29.95415,"Orleans Parish, Louisiana, United States"
10.08202,59.53078,"Vestfold og Telemark, Norge"
9.99408,53.54441,"Hamburg, Deutschland"
-87.87152,43.07875,"Milwaukee County, Wisconsin, United States"
-75.89885,40.33742,"Berks County, Pennsylvania, United States"
-79.07808,40.00841,"Somerset County, Pennsylvania, United States"
-122.4036,37.78927,"San Francisco, California, United States"
14.88153,51.06086,"Görlitz - Zhorjelc, Sachsen, Deutschland"
7.671439,51.30152,"Märkischer Kreis, Nordrhein-Westfalen, Deutschland"
-87.6388,41.89526,"Cook County, Illinois, United States"
18.91713,50.29643,"Świętochłowice, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska"
13.10598,51.30061,"Nordsachsen, Sachsen, Deutschland"
-71.39619,41.77936,"Providence County, Rhode Island, United States"
36.27653,33.51381,"Damascus, محافظة دمشق, سوريا"
38.44336,48.90661,"Сєвєродонецький район, Луганська область, Україна"
16.60684,49.19506,"Jihomoravský kraj, Jihovýchod, Česko"
-122.0717,37.96476,"Contra Costa County, California, United States"
-97.96508,29.57591,"Guadalupe County, Texas, United States"
-121.942,37.28648,"Santa Clara County, California, United States"
-73.86471,40.83717,"Bronx County, The Bronx, City of New York, New York, United States"
-95.88411,36.126,"Tulsa County, Oklahoma, United States"
-95.95464,36.05991,"Tulsa County, Oklahoma, United States"
-94.21239,36.35164,"Benton County, Arkansas, United States"
21.19766,56.69769,"Dienvidkurzemes novads, Kurzeme, Latvija"
-71.86899,41.9046,"Northeastern Connecticut Planning Region, Connecticut, United States"
-84.51066,39.10024,"Hamilton County, Ohio, United States"
-88.69499,43.19662,"Jefferson County, Wisconsin, United States"
-93.32458,37.16404,"Greene County, Missouri, United States"
-105.1009,40.16957,"Boulder County, Colorado, United States"
-83.04977,42.33036,"Wayne County, Michigan, United States"
-86.53391,34.78307,"Madison County, Alabama, United States"
-84.53204,39.11673,"Hamilton County, Ohio, United States"
-84.512,39.10635,"Hamilton County, Ohio, United States"
10.49496,49.23535,"Landkreis Ansbach, Bayern, Deutschland"
13.61926,51.38841,"Elbe-Elster, Brandenburg, Deutschland"
12.31331,51.62653,"Anhalt-Bitterfeld, Sachsen-Anhalt, Deutschland"
13.66844,50.89513,"Sächsische Schweiz-Osterzgebirge, Sachsen, Deutschland"
11.74705,52.00914,"Salzlandkreis, Sachsen-Anhalt, Deutschland"
-87.80168,41.88653,"Cook County, Illinois, United States"
-118.523,34.22708,"Los Angeles County, California, United States"
-91.12096,37.57462,"Reynolds County, Missouri, United States"
-73.57869,45.50987,"Agglomération de Montréal, Montréal (région administrative), Québec, Canada"
-112.016,41.49049,"Box Elder County, Utah, United States"
-83.02005,40.05259,"Franklin County, Ohio, United States"
-95.92017,36.74144,"Washington County, Oklahoma, United States"
-112.9476,46.12448,"Deer Lodge County, Montana, United States"
17.78991,50.20037,"powiat głubczycki, województwo opolskie, Polska"
-72.44608,41.98519,"Capitol Planning Region, Connecticut, United States"
9.502949,49.19993,"Hohenlohekreis, Baden-Württemberg, Deutschland"
-74.75497,40.22111,"Mercer County, New Jersey, United States"
18.54548,49.7581,"Moravskoslezský kraj, Moravskoslezsko, Česko"
13.88319,51.15939,"Bautzen, Sachsen, Deutschland"
15.71936,50.90442,"Jelenia Góra, województwo dolnośląskie, Polska"
-98.36951,40.77196,"Hall County, Nebraska, United States"
12.53164,52.41253,"Brandenburg an der Havel, Brandenburg, Deutschland"
12.65989,50.17453,"Karlovarský kraj, Severozápad, Česko"
12.13508,49.38815,"Landkreis Schwandorf, Bayern, Deutschland"
-75.90103,41.28564,"Luzerne County, Pennsylvania, United States"
-96.84111,32.8216,"Dallas County, Texas, United States"
-72.16929,42.22557,"Worcester County, Massachusetts, United States"
-81.37926,28.54023,"Orange County, Florida, United States"
-73.97764,40.75137,"New York County, City of New York, New York, United States"
5.322054,60.39126,"Vestland, Norge"
-82.35272,28.15186,"Hillsborough County, Florida, United States"
135.1027,34.66831,"兵庫県, 日本"
26.59544,58.55083,"Tartu maakond, Eesti"
-75.1669,39.94943,"Philadelphia, Pennsylvania United States"
10.33763,51.80716,"Landkreis Goslar, Niedersachsen, Deutschland"
10.57347,50.93226,"Landkreis Gotha, Thüringen, Deutschland"
7.025186,51.15295,"Solingen, Nordrhein-Westfalen, Deutschland"
18.87005,50.32407,"Ruda Śląska, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska"
-75.04687,39.73705,"Gloucester County, New Jersey, United States"
-111.9258,33.48898,"Maricopa County, Arizona, United States"
13.49246,50.6321,"Erzgebirgskreis, Sachsen, Deutschland"
10.15871,50.62805,"Landkreis Schmalkalden-Meiningen, Thüringen, Deutschland"
13.30282,50.59852,"Erzgebirgskreis, Sachsen, Deutschland"
-73.97643,40.75058,"New York County, City of New York, New York, United States"
-119.2945,34.28049,"Ventura County, California, United States"
-74.01332,40.71396,"New York County, City of New York, New York, United States"
-73.87397,40.77693,"Queens County, City of New York, New York, United States"
-75.1658,40.22522,"Montgomery County, Pennsylvania, United States"
-88.00157,45.80517,"Dickinson County, Michigan, United States"
-104.7055,42.33025,"Platte County, Wyoming, United States"
-89.04302,41.34336,"LaSalle County, Illinois, United States"
-112.1252,33.68426,"Maricopa County, Arizona, United States"
-92.57144,38.62803,"Moniteau County, Missouri, United States"
30.96999,49.07621,"Звенигородський район, Черкаська область, Україна"
-73.5467,45.52129,"Agglomération de Montréal, Montréal (région administrative), Québec, Canada"
-87.63938,41.88206,"Cook County, Illinois, United States"
43.93606,56.2965,"городской округ Нижний Новгород, Нижегородская область, Приволжский федеральный округ, Россия"
-74.00787,40.70872,"New York County, City of New York, New York, United States"
-122.4043,37.79123,"San Francisco, California, United States"
-85.6941,38.24685,"Jefferson County, Kentucky, United States"
15.27265,49.97091,"Střední Čechy, Česko"
16.36005,48.11165,"Bezirk Mödling, Niederösterreich, Österreich"
5.986092,49.50088,"Canton Esch-sur-Alzette, Lëtzebuerg"
-84.45455,33.45921,"Fayette County, Georgia, United States"
-94.41721,39.0929,"Jackson County, Missouri, United States"
-74.836,40.64177,"Hunterdon County, New Jersey, United States"
114.8863,40.76754,"桥东区, 张家口市, 河北省 中国"
-97.13558,37.71522,"Butler County, Kansas, United States"
-97.60699,37.03225,"Sumner County, Kansas, United States"
-0.4968013,52.16104,"Bedford, England, United Kingdom"
11.02729,51.46955,"Mansfeld-Südharz, Sachsen-Anhalt, Deutschland"
12.74711,51.36565,"Landkreis Leipzig, Sachsen, Deutschland"
-115.6301,49.61554,"Regional District of East Kootenay, British Columbia, Canada"
-71.05016,42.40314,"Middlesex County, Massachusetts, United States"
-71.03728,42.39131,"Suffolk County, Massachusetts, United States"
-1.114837,52.61923,"City of Leicester, England, United Kingdom"
-95.93574,36.71919,"Washington County, Oklahoma, United States"
12.45802,47.0034,"Bezirk Lienz, Tirol, Österreich"
4.62867,51.05476,"Mechelen, Antwerpen, Vlaanderen, België / Belgique / Belgien"
-105.0104,39.74268,"Denver, Colorado, United States"
-74.48154,40.79677,"Morris County, New Jersey, United States"
-79.91087,40.46426,"Allegheny County, Pennsylvania, United States"
-71.09082,42.37986,"Middlesex County, Massachusetts, United States"
-87.75258,41.96513,"Cook County, Illinois, United States"
-87.81609,42.18152,"Lake County, Illinois, United States"
-76.61537,39.29122,"Baltimore, Maryland, United States"
6.632273,46.51965,"District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra"
137.6333,-33.93108,"Copper Coast Council, South Australia, Australia"
-71.06602,42.34188,"Suffolk County, Massachusetts, United States"
-90.38067,38.64977,"Saint Louis County, Missouri, United States"
-93.16117,45.00953,"Ramsey County, Minnesota, United States"
2.498372,48.78338,"Val-de-Marne, Île-de-France, France métropolitaine, France"
-119.7661,39.16396,"Carson City, Nevada, United States"
-69.4833,-26.4333,"Provincia de Chañaral, Región de Atacama, Chile"
-79.91948,40.43786,"Allegheny County, Pennsylvania, United States"
-77.61755,43.15221,"Monroe County, New York, United States"
-43.17875,-22.9052,"Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
-43.19073,-22.97765,"Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
-78.52065,38.63013,"Page County, Virginia, United States"
-73.95892,40.7738,"New York County, City of New York, New York, United States"
-90.2153,38.67437,"Saint Louis, Missouri, United States"
101.167,4.524538,"Kinta, Perak, Malaysia"
-73.11834,41.6062,"Naugatuck Valley Planning Region, Connecticut, United States"
-100.8959,29.37089,"Val Verde County, Texas, United States"
-95.98564,36.43287,"Washington County, Oklahoma, United States"
-73.97227,40.68174,"Kings County, City of New York, New York, United States"
114.1705,22.27666,"灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国"
15.07042,51.1327,"powiat zgorzelecki, województwo dolnośląskie, Polska"
-72.60235,42.20555,"Hampden County, Massachusetts, United States"
-74.00658,40.71101,"New York County, City of New York, New York, United States"
-80.04734,40.48978,"Allegheny County, Pennsylvania, United States"
-82.64004,27.81838,"Pinellas County, Florida, United States"
-95.84901,36.07922,"Tulsa County, Oklahoma, United States"
-74.09727,40.70741,"Hudson County, New Jersey, United States"
-1.982806,52.51532,"West Midlands Combined Authority, England, United Kingdom"
-71.0697,42.3732,"Suffolk County, Massachusetts, United States"
-71.06649,42.33839,"Suffolk County, Massachusetts, United States"
-71.05552,42.35815,"Suffolk County, Massachusetts, United States"
-74.01127,40.7075,"New York County, City of New York, New York, United States"
-71.32635,42.64956,"Middlesex County, Massachusetts, United States"
-94.13218,36.25633,"Benton County, Arkansas, United States"
-71.52722,42.40611,"Middlesex County, Massachusetts, United States"
-71.51387,42.41163,"Middlesex County, Massachusetts, United States"
-106.8158,39.18681,"Pitkin County, Colorado, United States"
-80.24617,40.17396,"Washington County, Pennsylvania, United States"
-73.94542,41.15065,"Rockland County, New York, United States"
-73.96704,40.69294,"Kings County, City of New York, New York, United States"
-99.17755,19.42499,"Miguel Hidalgo, Ciudad de México, México"
-80.02694,42.1448,"Erie County, Pennsylvania, United States"
-83.07707,42.36984,"Wayne County, Michigan, United States"
-75.17441,40.03273,"Philadelphia, Pennsylvania United States"
-87.70526,41.71586,"Cook County, Illinois, United States"
-94.90024,39.24861,"Leavenworth County, Kansas, United States"
-74.0058,40.7113,"New York County, City of New York, New York, United States"
-87.6715,41.88584,"Cook County, Illinois, United States"
-0.1256729,51.49731,"Greater London, England, United Kingdom"
-84.85679,43.5988,"Isabella County, Michigan, United States"
-1.889688,54.73014,"County Durham, North East, England, United Kingdom"
-94.16001,36.08087,"Washington County, Arkansas, United States"
-106.6015,31.84952,"El Paso County, Texas, United States"
-84.05406,9.90958,"Cantón San José, Provincia San José, Costa Rica"
-113.6466,32.88199,"Yuma County, Arizona, United States"
-80.32051,43.41188,"Region of Waterloo, Ontario, Canada"
-2.967909,48.54359,"Côtes-d'Armor, Bretagne, France métropolitaine, France"
-94.52636,38.88894,"Jackson County, Missouri, United States"
140.7315,53.14239,"Николаевский район, Хабаровский край, Дальневосточный федеральный округ, Россия"
-71.23687,42.37636,"Middlesex County, Massachusetts, United States"
-1.133778,53.52312,"South Yorkshire, England, United Kingdom"
-1.135997,52.60508,"City of Leicester, England, United Kingdom"
-1.139879,52.60982,"City of Leicester, England, United Kingdom"
38.8676,47.24163,"городской округ Таганрог, Ростовская область, Южный федеральный округ, Россия"
-73.97243,40.76265,"New York County, City of New York, New York, United States"
-85.75228,38.25351,"Jefferson County, Kentucky, United States"
12.59941,50.87693,"Zwickau, Sachsen, Deutschland"
-95.96975,36.74939,"Washington County, Oklahoma, United States"
-87.60666,41.78403,"Cook County, Illinois, United States"
101.1292,4.528985,"Kinta, Perak, Malaysia"
-86.11617,39.79473,"Marion County, Indiana, United States"
-78.86553,42.92158,"Erie County, New York, United States"
-96.78103,32.78819,"Dallas County, Texas, United States"
-71.05471,42.35321,"Suffolk County, Massachusetts, United States"
13.40871,52.53729,"Berlin, Deutschland"
-105.2398,39.7538,"Jefferson County, Colorado, United States"
-70.30014,43.68705,"Cumberland County, Maine, United States"
-76.81128,42.08895,"Chemung County, New York, United States"
-74.00642,40.71821,"New York County, City of New York, New York, United States"
-81.51901,41.08145,"Summit County, Ohio, United States"
-0.1077491,51.51401,"City of London, Greater London, England, United Kingdom"
-73.9869,40.74913,"New York County, City of New York, New York, United States"
-70.76955,43.00193,"Rockingham County, New Hampshire, United States"
-85.96562,41.68121,"Elkhart County, Indiana, United States"
-85.76719,38.17392,"Jefferson County, Kentucky, United States"
-87.8355,42.5829,"Kenosha County, Wisconsin, United States"
-93.07367,44.96236,"Ramsey County, Minnesota, United States"
-71.12914,42.28984,"Suffolk County, Massachusetts, United States"
-77.5526,43.16599,"Monroe County, New York, United States"
-77.58833,43.15388,"Monroe County, New York, United States"
-70.84116,42.67918,"Essex County, Massachusetts, United States"
-82.01051,33.4735,"Richmond County, Georgia, United States"
-78.37335,40.01147,"Bedford County, Pennsylvania, United States"
-71.80315,42.2622,"Worcester County, Massachusetts, United States"
15.137,51.64201,"powiat żarski, województwo lubuskie, Polska"
12.69424,50.58211,"Erzgebirgskreis, Sachsen, Deutschland"
-80.07246,40.43949,"Allegheny County, Pennsylvania, United States"
-95.73534,30.3946,"Montgomery County, Texas, United States"
-71.10324,42.38592,"Middlesex County, Massachusetts, United States"
-71.02192,42.36465,"Suffolk County, Massachusetts, United States"
-96.84266,32.82663,"Dallas County, Texas, United States"
-95.90144,36.06598,"Tulsa County, Oklahoma, United States"
16.75595,49.34453,"Jihomoravský kraj, Jihovýchod, Česko"
-75.15567,39.94906,"Philadelphia, Pennsylvania United States"
-124.0087,44.60206,"Lincoln County, Oregon, United States"
-74.19739,40.65424,"Union County, New Jersey, United States"
-69.967,43.91402,"Cumberland County, Maine, United States"
-97.47791,37.66291,"Sedgwick County, Kansas, United States"
-71.37916,42.55319,"Middlesex County, Massachusetts, United States"
-77.83782,35.95786,"Nash County, North Carolina, United States"
-76.63838,39.35443,"Baltimore, Maryland, United States"
-87.59235,41.79962,"Cook County, Illinois, United States"
-83.29254,42.35592,"Wayne County, Michigan, United States"
8.46604,49.48746,"Mannheim, Baden-Württemberg, Deutschland"
-71.54023,42.33275,"Middlesex County, Massachusetts, United States"
-87.45278,37.19088,"Hopkins County, Kentucky, United States"
-73.22579,41.1572,"Greater Bridgeport Planning Region, Connecticut, United States"
-77.04648,42.13485,"Steuben County, New York, United States"
-88.1662,43.14612,"Waukesha County, Wisconsin, United States"
-73.96393,40.75935,"New York County, City of New York, New York, United States"
-104.5899,38.26924,"Pueblo County, Colorado, United States"
-75.40873,44.26495,"Saint Lawrence County, New York, United States"
-95.85049,36.03763,"Tulsa County, Oklahoma, United States"
-116.8891,32.83533,"San Diego County, California, United States"
-104.6084,38.27674,"Pueblo County, Colorado, United States"
-76.02082,44.01421,"Jefferson County, New York, United States"
-84.51938,34.10149,"Cherokee County, Georgia, United States"
-107.7923,38.00333,"Ouray County, Colorado, United States"
-118.3368,34.1011,"Los Angeles County, California, United States"
-119.7213,34.41031,"Santa Barbara County, California, United States"
-87.6269,41.87961,"Cook County, Illinois, United States"
-96.82971,32.47225,"Ellis County, Texas, United States"
-79.92799,32.77732,"Charleston County, South Carolina, United States"
-83.05599,42.3833,"Wayne County, Michigan, United States"
-73.97679,40.6307,"Kings County, City of New York, New York, United States"
1.146782,52.06551,"Suffolk, England, United Kingdom"
-77.01004,38.90049,"Washington, District of Columbia, United States"
-72.57913,42.08774,"Hampden County, Massachusetts, United States"
-72.5878,42.10115,"Hampden County, Massachusetts, United States"
-72.57681,42.10071,"Hampden County, Massachusetts, United States"
-87.84063,42.25863,"Lake County, Illinois, United States"
-87.7991,41.67571,"Cook County, Illinois, United States"
-71.10015,42.41353,"Middlesex County, Massachusetts, United States"
-73.93623,42.81529,"Schenectady County, New York, United States"
-72.20813,41.71065,"Southeastern Connecticut Planning Region, Connecticut, United States"
-80.3324,26.1295,"Broward County, Florida, United States"
-97.43908,35.21941,"Cleveland County, Oklahoma, United States"
-115.0119,39.26416,"White Pine County, Nevada, United States"
-114.9894,39.27822,"White Pine County, Nevada, United States"
-95.36969,35.74788,"Muskogee County, Oklahoma, United States"
118.7969,32.06025,"玄武区, 南京市, 江苏省, 中国"
-117.0002,46.73239,"Latah County, Idaho, United States"
-94.31632,34.16928,"Sevier County, Arkansas, United States"
-122.7843,45.59979,"Multnomah County, Oregon, United States"
-120.6625,35.30501,"San Luis Obispo County, California, United States"
-104.8661,39.92022,"Adams County, Colorado, United States"
-80.83623,35.15137,"Mecklenburg County, North Carolina, United States"
-86.15773,39.76664,"Marion County, Indiana, United States"
17.35901,53.66718,"powiat człuchowski, województwo pomorskie, Polska"
-122.2895,47.625,"King County, Washington, United States"
-83.21132,42.5467,"Oakland County, Michigan, United States"
-77.02564,38.90534,"Washington, District of Columbia, United States"
-78.77501,36.54347,"Halifax County, Virginia, United States"
-95.53791,29.68712,"Harris County, Texas, United States"
-74.00621,40.71165,"New York County, City of New York, New York, United States"
-71.09545,42.36292,"Middlesex County, Massachusetts, United States"
-75.20721,40.01741,"Philadelphia, Pennsylvania United States"
-72.86336,41.67575,"Capitol Planning Region, Connecticut, United States"
-2.223663,52.19321,"Worcestershire, England, United Kingdom"
-73.97697,40.7581,"New York County, City of New York, New York, United States"
-120.9052,36.02052,"Monterey County, California, United States"
-77.94945,41.03089,"Centre County, Pennsylvania, United States"
-77.83673,40.87656,"Centre County, Pennsylvania, United States"
-106.4945,31.75759,"El Paso County, Texas, United States"
-73.95866,40.76982,"New York County, City of New York, New York, United States"
-73.96852,40.76043,"New York County, City of New York, New York, United States"
121.3341,16.68929,"Nueva Vizcaya, Cagayan Valley, Philippines"
-76.17346,36.79963,"Virginia Beach, Virginia, United States"
12.4944,50.46028,"Vogtlandkreis, Sachsen, Deutschland"
121.4887,31.23541,"黄浦区, 上海市, 中国"
7.666639,49.70795,"Landkreis Bad Kreuznach, Rheinland-Pfalz, Deutschland"
-71.16284,42.7069,"Essex County, Massachusetts, United States"
-71.53757,43.20814,"Merrimack County, New Hampshire, United States"
-78.25438,40.16187,"Bedford County, Pennsylvania, United States"
14.64749,51.74415,"Spree-Neiße - Sprjewja-Nysa, Brandenburg, Deutschland"
21.11088,45.76036,"Timiș, România"
-88.16803,42.19149,"Lake County, Illinois, United States"
26.63175,-26.85982,"Dr Kenneth Kaunda District Municipality, North West, South Africa"
-114.573,35.16778,"Clark County, Nevada, United States"
-96.66264,40.82173,"Lancaster County, Nebraska, United States"
-80.07758,40.65,"Allegheny County, Pennsylvania, United States"
-94.07967,38.07142,"Bates County, Missouri, United States"
-114.857,39.25845,"White Pine County, Nevada, United States"
2.339625,48.84565,"Paris, Île-de-France, France métropolitaine, France"
-95.91107,36.11226,"Tulsa County, Oklahoma, United States"
-117.2919,34.12148,"San Bernardino County, California, United States"
-87.70963,41.86967,"Cook County, Illinois, United States"
-93.45771,41.28398,"Warren County, Iowa, United States"
-77.04498,38.81194,"Alexandria, Virginia, United States"
-0.1969139,51.56741,"Greater London, England, United Kingdom"
-70.79657,43.03496,"Rockingham County, New Hampshire, United States"
-76.19511,40.68512,"Schuylkill County, Pennsylvania, United States"
-58.36373,-34.6374,"Distrito de Las Artes, Argentina"
-121.7901,49.27321,"Fraser Valley Regional District, British Columbia, Canada"
-95.79809,35.98763,"Tulsa County, Oklahoma, United States"
-76.40907,-10.47363,"Daniel Alcides Carrión, Pasco, Perú"
-75.87557,43.96538,"Jefferson County, New York, United States"
-95.63175,37.03599,"Montgomery County, Kansas, United States"
-75.78936,41.32591,"Luzerne County, Pennsylvania, United States"
-82.99946,39.96278,"Franklin County, Ohio, United States"
-71.0655,42.34083,"Suffolk County, Massachusetts, United States"
-71.05534,42.3545,"Suffolk County, Massachusetts, United States"
-3.236228,54.11426,"Westmorland and Furness, England, United Kingdom"
-73.98967,40.74989,"New York County, City of New York, New York, United States"
-80.28652,26.00284,"Broward County, Florida, United States"
-106.064,39.59119,"Summit County, Colorado, United States"
-105.8672,39.5811,"Summit County, Colorado, United States"
-73.9691,40.75871,"New York County, City of New York, New York, United States"
-74.01069,40.70911,"New York County, City of New York, New York, United States"
-88.49028,46.27582,"Iron County, Michigan, United States"
-88.90384,39.89398,"Macon County, Illinois, United States"
-88.44775,46.31359,"Iron County, Michigan, United States"
-71.15404,42.33313,"Suffolk County, Massachusetts, United States"
-73.98257,40.73135,"New York County, City of New York, New York, United States"
-80.12908,26.7112,"Palm Beach County, Florida, United States"
-121.7528,38.01702,"Contra Costa County, California, United States"
-73.99366,40.73876,"New York County, City of New York, New York, United States"
-73.07007,44.80744,"Franklin County, Vermont, United States"
-71.06851,42.45991,"Middlesex County, Massachusetts, United States"
-87.63243,41.87919,"Cook County, Illinois, United States"
-71.02506,42.38637,"Suffolk County, Massachusetts, United States"
-107.7561,27.52806,"Bocoyna, Chihuahua México"
-73.93252,40.74175,"Queens County, City of New York, New York, United States"
-114.6277,32.69265,"Yuma County, Arizona, United States"
-94.72436,38.91245,"Johnson County, Kansas, United States"
29.04599,-21.05234,"Gwanda, Matabeleland South, Zimbabwe"
-80.84224,35.22734,"Mecklenburg County, North Carolina, United States"
-71.80261,42.59847,"Worcester County, Massachusetts, United States"
-84.44244,39.22454,"Hamilton County, Ohio, United States"
0.8363309,51.19216,"Kent, England, United Kingdom"
-74.01365,40.70914,"New York County, City of New York, New York, United States"
-78.91073,35.99675,"Durham County, North Carolina, United States"
-73.93206,42.78603,"Schenectady County, New York, United States"
-123.0645,44.87772,"Marion County, Oregon, United States"
-73.78897,40.70268,"Queens County, City of New York, New York, United States"
-70.87928,42.54778,"Essex County, Massachusetts, United States"
-87.59319,46.44077,"Marquette County, Michigan, United States"
-82.42267,27.37858,"Sarasota County, Florida, United States"
-72.93431,41.31568,"South Central Connecticut Planning Region, Connecticut, United States"
-76.61704,39.27933,"Baltimore, Maryland, United States"
-71.32422,42.65067,"Middlesex County, Massachusetts, United States"
-116.9155,49.91425,"Regional District of Central Kootenay, British Columbia, Canada"
-117.291,49.49381,"Regional District of Central Kootenay, British Columbia, Canada"
-95.87861,36.0604,"Tulsa County, Oklahoma, United States"
-94.61872,39.04979,"Wyandotte County, Kansas, United States"
-74.32873,40.72847,"Essex County, New Jersey, United States"
-74.32322,40.74835,"Essex County, New Jersey, United States"
0.0171226,51.63452,"Greater London, England, United Kingdom"
-121.4953,38.57392,"Sacramento County, California, United States"
-73.99189,40.74076,"New York County, City of New York, New York, United States"
-99.17591,19.25025,"Tlalpan, Ciudad de México, México"
-99.13728,19.43362,"Cuauhtémoc, Ciudad de México, México"
-94.97743,29.7355,"Harris County, Texas, United States"
-93.22826,38.70446,"Pettis County, Missouri, United States"
-71.13649,42.39756,"Middlesex County, Massachusetts, United States"
-73.18532,41.19422,"Greater Bridgeport Planning Region, Connecticut, United States"
-1.082318,53.95871,"York, England, United Kingdom"
-88.19144,39.48468,"Coles County, Illinois, United States"
-1.633038,53.69363,"West Yorkshire, England, United Kingdom"
-71.05913,42.3674,"Suffolk County, Massachusetts, United States"
-71.01725,42.25226,"Norfolk County, Massachusetts, United States"
-1.085559,50.78357,"Portsmouth, England, United Kingdom"
-94.68901,38.97255,"Johnson County, Kansas, United States"
-104.5789,39.36234,"Elbert County, Colorado, United States"
-71.04274,42.16083,"Norfolk County, Massachusetts, United States"
-43.17558,-22.904419999999998,"Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
-71.34326,42.02238,"Norfolk County, Massachusetts, United States"
-71.58991,42.56119,"Middlesex County, Massachusetts, United States"
-87.62423,41.88781,"Cook County, Illinois, United States"
-71.05765,42.35688,"Suffolk County, Massachusetts, United States"
-70.94833,42.56056,"Essex County, Massachusetts, United States"
-73.98609,40.74207,"New York County, City of New York, New York, United States"
-73.98704,40.74071,"New York County, City of New York, New York, United States"
-77.61747,43.16133,"Monroe County, New York, United States"
-121.6828,37.92879,"Contra Costa County, California, United States"
-95.99178,36.15175,"Tulsa County, Oklahoma, United States"
-111.8197,33.41267,"Maricopa County, Arizona, United States"
-71.10772,42.35958,"Middlesex County, Massachusetts, United States"
-73.98401,40.73812,"New York County, City of New York, New York, United States"
-73.99514,40.74023,"New York County, City of New York, New York, United States"
-71.50032,43.65753,"Belknap County, New Hampshire, United States"
42.0056,50.79742,"городской округ Урюпинск, Волгоградская область, Южный федеральный округ, Россия"
-73.96764,42.78584,"Schenectady County, New York, United States"
7.602604,50.35372,"Koblenz, Rheinland-Pfalz, Deutschland"
-73.59547,45.47493,"Agglomération de Montréal, Montréal (région administrative), Québec, Canada"
-72.14089,43.37815,"Sullivan County, New Hampshire, United States"
-1.627714,54.9667,"North of Tyne, England, United Kingdom"
-74.9859,39.85646,"Camden County, New Jersey, United States"
9.845243,45.47907,"Bergamo, Lombardia, Italia"
-71.89291,45.40417,"Estrie, Québec, Canada"
-64.96667,44.93333,"Municipality of the County of Annapolis, Annapolis County, Nova Scotia, Canada"
